"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-05-07,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
5,0042(brokerage business),2463,460,5,0082(brokerage business),1791,-70,5,0103(brokerage business),2366,-183
6,0275(brokerage business),2448,1294,6,0163(brokerage business),1710,-226,6,0319(brokerage business),1754,-833
7,0103(brokerage business),2263,-1211,7,0253(brokerage business),1511,600,7,0034(brokerage business),1339,-543
8,0081(brokerage business),2086,1218,8,0319(brokerage business),1272,571,8,0042(brokerage business),998,317
9,0319(brokerage business),1948,491,9,0335(brokerage business),1159,39,9,0298(brokerage business),901,-38
10,0123(brokerage business),1870,856,10,0042(brokerage business),985,258,10,0081(brokerage business),891,276
11,0034(brokerage business),1865,351,11,0018(brokerage business),951,861,11,0163(brokerage business),837,-126
12,0308(brokerage business),1760,1304,12,0059(brokerage business),879,24,12,0169(brokerage business),802,109
13,0018(brokerage business),1740,1393,13,0096(brokerage business),864,-101,13,0299(brokerage business),761,77
14,0272(brokerage business),1736,-245,14,0239(brokerage business),764,181,14,0275(brokerage business),740,75
15,0240(brokerage business),1488,496,15,0372(brokerage business),728,119,15,0308(brokerage business),725,294
16,0298(brokerage business),1159,449,16,0299(brokerage business),683,15,16,0009(brokerage business),717,74
17,0009(brokerage business),959,443,17,0308(brokerage business),576,186,17,0240(brokerage business),664,38
18,0259(brokerage business),938,536,18,0288(brokerage business),557,-41,18,0268(brokerage business),654,112
19,0268(brokerage business),938,516,19,0275(brokerage business),548,-31,19,0043(brokerage business),612,-27
20,0137(brokerage business),892,216,20,0121(brokerage business),547,-178,20,0018(brokerage business),559,-371
Total,,53297,18607,Total,,34768,1652,Total,,30024,1614
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2609,,,,,,,,,,2026-05-07,
1,0004(brokerage business),28054,12593,1,0148(brokerage business),14318,659,1,0004(brokerage business),11155,1569
2,0148(brokerage business),20102,11488,2,0004(brokerage business),9968,1313,2,0103(brokerage business),7572,432
3,0163(brokerage business),13241,4285,3,0163(brokerage business),6949,-1325,3,0272(brokerage business),6937,1552
4,0272(brokerage business),7889,3438,4,0372(brokerage business),5459,-1453,4,0148(brokerage business),6907,523
5,0081(brokerage business),6135,2698,5,0084(brokerage business),5000,434,5,0018(brokerage business),4040,1031
6,0253(brokerage business),5319,2842,6,0253(brokerage business),4704,983,6,0253(brokerage business),3782,668
7,0042(brokerage business),4720,1456,7,0272(brokerage business),4576,345,7,0163(brokerage business),3240,-52
8,0034(brokerage business),4554,1581,8,0239(brokerage business),3839,656,8,0319(brokerage business),2927,-427
9,0240(brokerage business),4367,2654,9,0123(brokerage business),3170,334,9,0034(brokerage business),2702,-883
10,0259(brokerage business),4190,3085,10,0335(brokerage business),2967,1472,10,0042(brokerage business),2527,23
11,0275(brokerage business),4039,687,11,0082(brokerage business),2806,5,11,0240(brokerage business),2466,297
12,0186(brokerage business),3766,2616,12,0042(brokerage business),2569,743,12,0088(brokerage business),2410,1880
13,0123(brokerage business),3665,1394,13,0059(brokerage business),2041,43,13,0059(brokerage business),2282,-6
14,0096(brokerage business),3524,359,14,0103(brokerage business),1957,264,14,0137(brokerage business),1853,104
15,0268(brokerage business),3493,2191,15,0288(brokerage business),1803,195,15,0151(brokerage business),1806,148
16,0238(brokerage business),3390,2918,16,0081(brokerage business),1663,73,16,0298(brokerage business),1687,-116
17,0103(brokerage business),3140,-858,17,0240(brokerage business),1600,-48,17,0081(brokerage business),1672,506
18,0018(brokerage business),2861,2023,18,0125(brokerage business),1581,29,18,0268(brokerage business),1626,-94
19,0298(brokerage business),2582,1343,19,0069(brokerage business),1568,481,19,0275(brokerage business),1588,-342
20,0088(brokerage business),2534,2314,20,0043(brokerage business),1513,116,20,0082(brokerage business),1436,288
Total,,131565,61107,Total,,80051,5319,Total,,70615,7101
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：buall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,1328912,701832,Name of FF Member/OSBP,442181,-10678,Name of FF Member/OSBP,441481,-10678,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,700,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2605,,,,,,,,,,2026-05-07,
1,0177(brokerage business),51,30,1,0148(brokerage business),611,-2,1,0177(brokerage business),477,50
2,0004(brokerage business),36,-91,2,0240(brokerage business),400,-1,2,0103(brokerage business),273,-4
3,0148(brokerage business),22,7,3,0123(brokerage business),389,0,3,0081(brokerage business),250,0
4,0275(brokerage business),13,-75,4,0253(brokerage business),386,0,4,0253(brokerage business),227,-1
5,0042(brokerage business),10,-28,5,0298(brokerage business),2,-3,5,0007(brokerage business),195,-4
6,0151(brokerage business),10,5,6,0089(brokerage business),1,0,6,0004(brokerage business),105,-36
7,0298(brokerage business),10,3,7,,,,7,0082(brokerage business),100,0
8,0107(brokerage business),8,8,8,,,,8,0058(brokerage business),32,-2
9,0271(brokerage business),8,-40,9,,,,9,0372(brokerage business),27,0
10,0274(brokerage business),8,2,10,,,,10,0342(brokerage business),17,0
11,0137(brokerage business),7,6,11,,,,11,0019(brokerage business),8,0
12,0238(brokerage business),7,5,12,,,,12,0288(brokerage business),8,-6
13,0288(brokerage business),6,-124,13,,,,13,0148(brokerage business),7,4
14,0156(brokerage business),5,-6,14,,,,14,0272(brokerage business),7,0
15,0007(brokerage business),4,4,15,,,,15,0275(brokerage business),7,7
16,0029(brokerage business),4,4,16,,,,16,0018(brokerage business),4,0
17,0069(brokerage business),4,0,17,,,,17,0086(brokerage business),4,0
18,0082(brokerage business),4,-2,18,,,,18,0088(brokerage business),4,0
19,0103(brokerage business),4,2,19,,,,19,0308(brokerage business),4,0
20,0295(brokerage business),4,2,20,,,,20,0322(brokerage business),4,1
Total,,225,-288,Total,,1789,-6,Total,,1760,9
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2606,,,,,,,,,,2026-05-07,
1,0004(brokerage business),121398,61763,1,0004(brokerage business),23830,-1708,1,0272(brokerage business),15866,-137
2,0163(brokerage business),111495,63907,2,0148(brokerage business),14925,1576,2,0004(brokerage business),14666,-352
3,0148(brokerage business),81244,47485,3,0103(brokerage business),13249,-1993,3,0275(brokerage business),13796,-657
4,0123(brokerage business),47160,27275,4,0163(brokerage business),12908,-2582,4,0177(brokerage business),7045,-665
5,0275(brokerage business),39168,-662,5,0253(brokerage business),10912,520,5,0253(brokerage business),7043,349
6,0081(brokerage business),38510,4011,6,0272(brokerage business),7178,-1226,6,0148(brokerage business),6951,-592
7,0253(brokerage business),32049,22454,7,0240(brokerage business),4168,-545,7,0151(brokerage business),6581,139
8,0240(brokerage business),30326,15330,8,0082(brokerage business),3843,-290,8,0081(brokerage business),6478,-1084
9,0272(brokerage business),30033,16668,9,0288(brokerage business),3745,220,9,0103(brokerage business),5307,-89
10,0259(brokerage business),29308,18547,10,0018(brokerage business),3508,41,10,0163(brokerage business),5052,-303
11,0268(brokerage business),19010,9413,11,0333(brokerage business),3446,1257,11,0240(brokerage business),5012,-1991
12,0186(brokerage business),14110,6498,12,0335(brokerage business),3112,-332,12,0333(brokerage business),4278,-2231
13,0034(brokerage business),13422,5519,13,0323(brokerage business),3020,498,13,0121(brokerage business),4040,-117
14,0333(brokerage business),13056,8811,14,0137(brokerage business),2674,352,14,0123(brokerage business),3961,-682
15,0308(brokerage business),12709,7120,15,0268(brokerage business),2661,189,15,0268(brokerage business),3893,-503
16,0288(brokerage business),10985,5944,16,0069(brokerage business),2641,-671,16,0082(brokerage business),3847,-432
17,0051(brokerage business),9378,8168,17,0123(brokerage business),2485,-164,17,0034(brokerage business),2836,217
18,0082(brokerage business),9132,5258,18,0139(brokerage business),2468,24,18,0244(brokerage business),2824,-255
19,0103(brokerage business),8362,5133,19,0151(brokerage business),2463,-224,19,0125(brokerage business),2561,-10
20,0323(brokerage business),8349,4837,20,0042(brokerage business),2361,-546,20,0137(brokerage business),2546,16
Total,,679204,343479,Total,,125597,-5604,Total,,124583,-9379
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2607,,,,,,,,,,2026-05-07,
1,0163(brokerage business),26143,12742,1,0148(brokerage business),9560,-1750,1,0139(brokerage business),9307,847
2,0148(brokerage business),12288,5261,2,0103(brokerage business),8420,-2323,2,0123(brokerage business),7442,771
3,0004(brokerage business),10831,5552,3,0004(brokerage business),7501,-462,3,0148(brokerage business),7407,-318
4,0275(brokerage business),8780,6005,4,0123(brokerage business),7033,-27,4,0272(brokerage business),5492,172
5,0123(brokerage business),8362,5541,5,0069(brokerage business),4849,1341,5,0081(brokerage business),5224,451
6,0082(brokerage business),6187,3323,6,0139(brokerage business),4445,727,6,0069(brokerage business),4254,577
7,0103(brokerage business),5944,4377,7,0082(brokerage business),4270,19,7,0137(brokerage business),4219,-4
8,0007(brokerage business),4710,3502,8,0137(brokerage business),4260,32,8,0082(brokerage business),4085,-122
9,0268(brokerage business),3151,1787,9,0161(brokerage business),3995,-44,9,0161(brokerage business),4009,5
10,0081(brokerage business),2987,136,10,0081(brokerage business),3389,596,10,0275(brokerage business),3869,-228
11,0059(brokerage business),2924,1331,11,0254(brokerage business),3253,944,11,0004(brokerage business),3645,-641
12,0069(brokerage business),2452,807,12,0275(brokerage business),3130,388,12,0125(brokerage business),2961,-1061
13,0009(brokerage business),2335,648,13,0177(brokerage business),2804,-280,13,0240(brokerage business),2895,119
14,0272(brokerage business),2272,796,14,0009(brokerage business),2558,-107,14,0299(brokerage business),2711,834
15,0139(brokerage business),1936,737,15,0272(brokerage business),2489,308,15,0103(brokerage business),2564,-1441
16,0253(brokerage business),1876,1695,16,0007(brokerage business),2358,2259,16,0007(brokerage business),2538,2187
17,0137(brokerage business),1652,594,17,0268(brokerage business),2341,74,17,0151(brokerage business),2452,141
18,0177(brokerage business),1583,1365,18,0059(brokerage business),2132,-771,18,0009(brokerage business),2227,6
19,0308(brokerage business),1424,638,19,0163(brokerage business),2011,300,19,0058(brokerage business),2163,-149
20,0049(brokerage business),1352,1094,20,0239(brokerage business),2006,0,20,0268(brokerage business),2104,-9
Total,,109189,57931,Total,,82804,1224,Total,,81568,2137
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2609,,,,,,,,,,2026-05-07,
1,0163(brokerage business),33056,18609,1,0103(brokerage business),16109,502,1,0004(brokerage business),13054,-317
2,0004(brokerage business),28151,18237,2,0148(brokerage business),15539,2730,2,0148(brokerage business),10713,1019
3,0148(brokerage business),25501,16877,3,0239(brokerage business),12088,526,3,0123(brokerage business),9590,-157
4,0081(brokerage business),7993,5096,4,0004(brokerage business),9734,0,4,0103(brokerage business),6185,425
5,0069(brokerage business),7286,6719,5,0272(brokerage business),7057,746,5,0253(brokerage business),5102,-104
6,0240(brokerage business),7094,4051,6,0335(brokerage business),5185,-172,6,0177(brokerage business),4995,964
7,0275(brokerage business),7064,4353,7,0163(brokerage business),4173,-2708,7,0272(brokerage business),3186,-381
8,0308(brokerage business),6245,1791,8,0253(brokerage business),2669,118,8,0081(brokerage business),2250,-253
9,0123(brokerage business),6005,4583,9,0123(brokerage business),2498,58,9,0019(brokerage business),2216,246
10,0272(brokerage business),5583,3191,10,0042(brokerage business),2444,-45,10,0059(brokerage business),2035,-675
11,0253(brokerage business),4680,2779,11,0084(brokerage business),2284,258,11,0268(brokerage business),1979,30
12,0333(brokerage business),3493,1783,12,0019(brokerage business),1873,516,12,0333(brokerage business),1932,426
13,0268(brokerage business),3169,2162,13,0137(brokerage business),1733,-209,13,0018(brokerage business),1899,-34
14,0103(brokerage business),3117,-2740,14,0034(brokerage business),1710,270,14,0308(brokerage business),1621,148
15,0034(brokerage business),2972,1586,15,0240(brokerage business),1320,708,15,0058(brokerage business),1429,100
16,0177(brokerage business),2854,2529,16,0323(brokerage business),982,-26,16,0069(brokerage business),1429,597
17,0043(brokerage business),2516,1384,17,0275(brokerage business),954,-89,17,0275(brokerage business),1429,-667
18,0259(brokerage business),2422,1922,18,0077(brokerage business),945,44,18,0096(brokerage business),1356,-139
19,0019(brokerage business),2418,1741,19,0308(brokerage business),913,153,19,0034(brokerage business),1340,-636
20,0299(brokerage business),2380,1914,20,0082(brokerage business),887,313,20,0238(brokerage business),1269,97
Total,,163999,98567,Total,,91097,3693,Total,,75009,689
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,796306,347836,Name of FF Member/OSBP,105790,-3886,Name of FF Member/OSBP,105790,-3886,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2605,,,,,,,,,,2026-05-07,
1,0058(brokerage business),260,42,1,0004(brokerage business),364,2,1,0004(brokerage business),792,48
2,0004(brokerage business),202,-348,2,0123(brokerage business),242,-18,2,0272(brokerage business),262,4
3,0148(brokerage business),180,68,3,0103(brokerage business),234,-8,3,0163(brokerage business),140,-4
4,0125(brokerage business),106,102,4,0163(brokerage business),206,-14,4,0077(brokerage business),134,-4
5,0177(brokerage business),102,86,5,0082(brokerage business),170,0,5,0123(brokerage business),130,-2
6,0096(brokerage business),78,62,6,0069(brokerage business),160,0,6,0096(brokerage business),122,-62
7,0272(brokerage business),78,-152,7,0177(brokerage business),150,-98,7,0253(brokerage business),106,-12
8,0042(brokerage business),70,34,8,0148(brokerage business),70,6,8,0103(brokerage business),62,-4
9,0385(brokerage business),64,24,9,0240(brokerage business),66,-8,9,0148(brokerage business),58,-10
10,0372(brokerage business),48,46,10,0272(brokerage business),62,-30,10,0115(brokerage business),26,0
11,0186(brokerage business),46,11,11,0008(brokerage business),60,0,11,0136(brokerage business),20,0
12,0271(brokerage business),46,18,12,0007(brokerage business),40,0,12,0177(brokerage business),12,0
13,0019(brokerage business),44,32,13,0288(brokerage business),24,10,13,0254(brokerage business),12,-8
14,0163(brokerage business),26,-72,14,0029(brokerage business),16,0,14,0042(brokerage business),10,-18
15,0288(brokerage business),24,-82,15,0034(brokerage business),14,-2,15,0045(brokerage business),8,-2
16,0137(brokerage business),22,-14,16,0096(brokerage business),14,-16,16,0137(brokerage business),8,6
17,0274(brokerage business),22,-2,17,0095(brokerage business),10,0,17,0009(brokerage business),6,0
18,0123(brokerage business),20,12,18,0042(brokerage business),8,-24,18,0271(brokerage business),6,6
19,0069(brokerage business),18,-22,19,0124(brokerage business),8,0,19,0019(brokerage business),4,0
20,0103(brokerage business),16,8,20,0018(brokerage business),6,0,20,0030(brokerage business),4,0
Total,,1472,-147,Total,,1924,-200,Total,,1922,-62
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2606,,,,,,,,,,2026-05-07,
1,0148(brokerage business),77908,35253,1,0004(brokerage business),5472,-1185,1,0004(brokerage business),5963,-386
2,0004(brokerage business),71499,38309,2,0148(brokerage business),3336,-1715,2,0148(brokerage business),4243,1351
3,0081(brokerage business),48802,4672,3,0240(brokerage business),1758,8,3,0163(brokerage business),3869,795
4,0123(brokerage business),39468,16466,4,0163(brokerage business),1516,-644,4,0253(brokerage business),1977,43
5,0163(brokerage business),38955,20696,5,0103(brokerage business),1448,-65,5,0082(brokerage business),1778,-105
6,0259(brokerage business),26916,14500,6,0272(brokerage business),1438,357,6,0272(brokerage business),1602,313
7,0253(brokerage business),21750,5678,7,0034(brokerage business),1375,722,7,0311(brokerage business),1104,421
8,0275(brokerage business),19695,7218,8,0253(brokerage business),1297,-327,8,0081(brokerage business),1080,35
9,0240(brokerage business),17531,7398,9,0268(brokerage business),1059,144,9,0123(brokerage business),1068,-27
10,0272(brokerage business),12268,4505,10,0058(brokerage business),917,308,10,0275(brokerage business),923,-428
11,0186(brokerage business),11578,4810,11,0389(brokerage business),899,131,11,0240(brokerage business),827,-343
12,0298(brokerage business),9696,4273,12,0137(brokerage business),891,132,12,0335(brokerage business),790,250
13,0268(brokerage business),8036,3873,13,0288(brokerage business),861,273,13,0177(brokerage business),730,-581
14,0034(brokerage business),7567,2551,14,0067(brokerage business),852,-90,14,0034(brokerage business),726,-57
15,0323(brokerage business),6403,3295,15,0323(brokerage business),734,-218,15,0059(brokerage business),723,-154
16,0288(brokerage business),5966,3015,16,0259(brokerage business),711,112,16,0103(brokerage business),713,-378
17,0308(brokerage business),5549,1890,17,0123(brokerage business),683,35,17,0019(brokerage business),649,171
18,0244(brokerage business),5118,1750,18,0308(brokerage business),632,158,18,0323(brokerage business),557,-115
19,0299(brokerage business),4536,2218,19,0059(brokerage business),612,-372,19,0058(brokerage business),539,18
20,0019(brokerage business),4457,1952,20,0018(brokerage business),581,-265,20,0018(brokerage business),523,111
Total,,443698,184322,Total,,27072,-2501,Total,,30384,934
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2607,,,,,,,,,,2026-05-07,
1,0004(brokerage business),29692,16951,1,0004(brokerage business),7705,-931,1,0004(brokerage business),10479,-1785
2,0081(brokerage business),25606,9011,2,0103(brokerage business),3732,-247,2,0272(brokerage business),3812,36
3,0148(brokerage business),19857,11163,3,0163(brokerage business),3568,-119,3,0096(brokerage business),2685,-6
4,0163(brokerage business),10459,4869,4,0148(brokerage business),3289,-955,4,0148(brokerage business),2536,-302
5,0123(brokerage business),8411,3912,5,0123(brokerage business),1755,20,5,0275(brokerage business),2061,55
6,0275(brokerage business),7233,856,6,0069(brokerage business),1678,-1071,6,0240(brokerage business),1436,-433
7,0272(brokerage business),5644,3153,7,0272(brokerage business),1591,162,7,0077(brokerage business),1362,22
8,0240(brokerage business),5109,2376,8,0067(brokerage business),1481,-35,8,0082(brokerage business),1053,-37
9,0007(brokerage business),4119,1356,9,0096(brokerage business),1190,-53,9,0253(brokerage business),976,196
10,0069(brokerage business),4032,2665,10,0269(brokerage business),1156,-1,10,0103(brokerage business),813,192
11,0253(brokerage business),3203,2050,11,0136(brokerage business),1043,989,11,0259(brokerage business),800,177
12,0259(brokerage business),2309,244,12,0240(brokerage business),1036,6,12,0121(brokerage business),753,-6
13,0103(brokerage business),1983,1373,13,0082(brokerage business),951,184,13,0123(brokerage business),741,37
14,0308(brokerage business),1967,604,14,0253(brokerage business),847,165,14,0163(brokerage business),563,200
15,0059(brokerage business),1953,1244,15,0058(brokerage business),818,47,15,0107(brokerage business),508,-195
16,0271(brokerage business),1433,865,16,0001(brokerage business),778,411,16,0069(brokerage business),490,137
17,0042(brokerage business),1280,809,17,0006(brokerage business),657,528,17,0177(brokerage business),490,-15
18,0136(brokerage business),1242,1116,18,0254(brokerage business),522,-326,18,0151(brokerage business),469,47
19,0298(brokerage business),1118,689,19,0321(brokerage business),521,134,19,0323(brokerage business),463,37
20,0019(brokerage business),1107,877,20,0153(brokerage business),510,-55,20,0034(brokerage business),449,120
Total,,137757,66183,Total,,34828,-1147,Total,,32939,-1523
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,924652,390894,Name of FF Member/OSBP,237312,10080,Name of FF Member/OSBP,236720,10060,,,
Name of Non-FF Member/OSNBP,20,-30,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,592,20,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2605,,,,,,,,,,2026-05-07,
1,0004(brokerage business),379,275,1,0004(brokerage business),515,-208,1,0275(brokerage business),614,99
2,0148(brokerage business),323,144,2,0272(brokerage business),365,-12,2,0059(brokerage business),303,-3
3,0275(brokerage business),300,197,3,0253(brokerage business),363,-5,3,0004(brokerage business),153,-7
4,0271(brokerage business),178,178,4,0148(brokerage business),305,-10,4,0177(brokerage business),105,-6
5,0272(brokerage business),151,-43,5,0323(brokerage business),251,29,5,0240(brokerage business),102,-1
6,0042(brokerage business),148,-20,6,0096(brokerage business),178,0,6,0082(brokerage business),100,-22
7,0151(brokerage business),143,27,7,0081(brokerage business),59,-4,7,0043(brokerage business),94,0
8,0163(brokerage business),139,-31,8,0321(brokerage business),55,0,8,0096(brokerage business),75,0
9,0058(brokerage business),124,-71,9,0043(brokerage business),50,-1,9,0103(brokerage business),52,-1
10,0123(brokerage business),114,95,10,0058(brokerage business),23,0,10,0277(brokerage business),50,0
11,0177(brokerage business),110,84,11,0139(brokerage business),17,0,11,0019(brokerage business),43,-13
12,0274(brokerage business),102,36,12,0151(brokerage business),15,-100,12,0288(brokerage business),42,0
13,0308(brokerage business),97,0,13,0157(brokerage business),12,-4,13,0338(brokerage business),34,-10
14,0125(brokerage business),84,-26,14,0042(brokerage business),10,0,14,0123(brokerage business),33,-87
15,0081(brokerage business),76,19,15,0007(brokerage business),8,0,15,0058(brokerage business),32,8
16,0069(brokerage business),60,37,16,0288(brokerage business),8,-6,16,0308(brokerage business),30,-5
17,0121(brokerage business),59,-3,17,0009(brokerage business),7,0,17,0272(brokerage business),24,-45
18,0323(brokerage business),53,-39,18,0275(brokerage business),7,-9,18,0081(brokerage business),23,-50
19,0048(brokerage business),50,49,19,0059(brokerage business),5,-3,19,0148(brokerage business),23,-175
20,0348(brokerage business),50,46,20,0298(brokerage business),5,-2,20,0298(brokerage business),22,-7
Total,,2740,954,Total,,2258,-335,Total,,1954,-325
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-05-07,
1,0004(brokerage business),166087,52602,1,0004(brokerage business),19016,663,1,0004(brokerage business),39771,930
2,0148(brokerage business),88125,35935,2,0148(brokerage business),10857,937,2,0148(brokerage business),13991,488
3,0259(brokerage business),76991,44896,3,0253(brokerage business),9618,453,3,0163(brokerage business),10514,668
4,0163(brokerage business),62086,25638,4,0163(brokerage business),9144,1172,4,0082(brokerage business),9908,818
5,0253(brokerage business),52288,17311,5,0272(brokerage business),8852,529,5,0275(brokerage business),6868,272
6,0123(brokerage business),26741,10395,6,0103(brokerage business),7671,-861,6,0253(brokerage business),6756,73
7,0275(brokerage business),19908,6879,7,0077(brokerage business),5311,832,7,0125(brokerage business),6073,540
8,0240(brokerage business),19541,5133,8,0240(brokerage business),5269,711,8,0372(brokerage business),5952,-139
9,0081(brokerage business),17138,8505,9,0268(brokerage business),4340,416,9,0123(brokerage business),5793,750
10,0272(brokerage business),16932,7183,10,0081(brokerage business),3856,255,10,0151(brokerage business),5613,-133
11,0186(brokerage business),14868,9787,11,0323(brokerage business),3834,-559,11,0272(brokerage business),5192,119
12,0323(brokerage business),11821,7810,12,0277(brokerage business),3632,-47,12,0059(brokerage business),5093,237
13,0268(brokerage business),11294,5464,13,0069(brokerage business),3561,257,13,0103(brokerage business),4877,51
14,0034(brokerage business),10570,3332,14,0018(brokerage business),3125,92,14,0096(brokerage business),4590,266
15,0069(brokerage business),9014,3411,15,0274(brokerage business),3111,507,15,0177(brokerage business),3851,-70
16,0151(brokerage business),8798,5492,16,0067(brokerage business),3063,-56,16,0240(brokerage business),3724,198
17,0103(brokerage business),8758,5082,17,0034(brokerage business),3028,118,17,0077(brokerage business),3342,51
18,0238(brokerage business),8000,5700,18,0123(brokerage business),2994,257,18,0058(brokerage business),3280,402
19,0274(brokerage business),7128,3372,19,0335(brokerage business),2918,593,19,0157(brokerage business),2969,53
20,0137(brokerage business),6261,3297,20,0082(brokerage business),2899,138,20,0305(brokerage business),2581,1
Total,,642349,267224,Total,,116099,6407,Total,,150738,5575
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-05-07,
1,0004(brokerage business),10685,3335,1,0253(brokerage business),2563,324,1,0082(brokerage business),7093,101
2,0253(brokerage business),9048,3236,2,0004(brokerage business),1785,95,2,0004(brokerage business),2223,-18
3,0148(brokerage business),8933,4218,3,0277(brokerage business),1370,99,3,0123(brokerage business),1619,-2
4,0163(brokerage business),3392,1308,4,0272(brokerage business),951,-413,4,0372(brokerage business),1380,19
5,0272(brokerage business),2162,-696,5,0077(brokerage business),734,4,5,0275(brokerage business),743,-27
6,0275(brokerage business),1843,-719,6,0240(brokerage business),668,-31,6,0019(brokerage business),568,44
7,0259(brokerage business),1480,623,7,0163(brokerage business),639,38,7,0096(brokerage business),408,-14
8,0081(brokerage business),1199,51,8,0323(brokerage business),621,-5,8,0177(brokerage business),381,1
9,0240(brokerage business),1054,336,9,0148(brokerage business),565,20,9,0151(brokerage business),342,52
10,0125(brokerage business),922,358,10,0082(brokerage business),548,10,10,0240(brokerage business),334,53
11,0043(brokerage business),837,530,11,0349(brokerage business),475,128,11,0125(brokerage business),276,64
12,0059(brokerage business),711,465,12,0034(brokerage business),464,12,12,0308(brokerage business),266,202
13,0049(brokerage business),617,507,13,0069(brokerage business),426,35,13,0148(brokerage business),265,49
14,0096(brokerage business),535,115,14,0018(brokerage business),350,2,14,0059(brokerage business),246,25
15,0123(brokerage business),526,98,15,0103(brokerage business),300,18,15,0139(brokerage business),185,3
16,0274(brokerage business),385,116,16,0333(brokerage business),292,1,16,0253(brokerage business),174,80
17,0151(brokerage business),373,132,17,0125(brokerage business),291,276,17,0121(brokerage business),168,28
