"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-16,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
4,0275(brokerage business),20665,-2431,4,0082(brokerage business),3878,18,4,0163(brokerage business),6242,168
5,0009(brokerage business),14665,2277,5,0004(brokerage business),3856,-71,5,0272(brokerage business),3667,239
6,0240(brokerage business),13575,1580,6,0043(brokerage business),3313,-22,6,0049(brokerage business),3197,21
7,0123(brokerage business),12834,2558,7,0067(brokerage business),3184,-9,7,0123(brokerage business),1944,6
8,0253(brokerage business),12263,3395,8,0163(brokerage business),2942,-169,8,0042(brokerage business),1783,21
9,0272(brokerage business),8686,1605,9,0003(brokerage business),2627,1172,9,0069(brokerage business),1597,120
10,0308(brokerage business),8346,454,10,0253(brokerage business),2159,-53,10,0034(brokerage business),1213,127
11,0298(brokerage business),7163,384,11,0049(brokerage business),1882,-24,11,0240(brokerage business),1122,499
12,0268(brokerage business),6771,1350,12,0025(brokerage business),1241,190,12,0275(brokerage business),802,278
13,0081(brokerage business),5426,-2534,13,0123(brokerage business),1212,-56,13,0315(brokerage business),714,29
14,0096(brokerage business),5298,743,14,0333(brokerage business),1143,-49,14,0253(brokerage business),685,150
15,0186(brokerage business),5251,-394,15,0323(brokerage business),1116,681,15,0058(brokerage business),559,-210
16,0059(brokerage business),3893,-143,16,0277(brokerage business),1099,-12,16,0096(brokerage business),421,-7
17,0103(brokerage business),3782,-410,17,0007(brokerage business),1048,275,17,0335(brokerage business),397,-44
18,0323(brokerage business),3671,-118,18,0042(brokerage business),922,-10,18,0009(brokerage business),344,41
19,0038(brokerage business),3662,-2495,19,0240(brokerage business),908,-252,19,0298(brokerage business),339,119
20,0034(brokerage business),3417,-44,20,0151(brokerage business),888,-18,20,0311(brokerage business),296,-2
Total,,256915,1813,Total,,49843,3985,Total,,55878,3034
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：rball,,,,,,,2026-09-16,,,,
Name of FF Member/OSBP,1854978,-120366,Name of FF Member/OSBP,2612634,-52656,Name of FF Member/OSBP,2612634,-52656,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-09-16,
1,0163(brokerage business),37514,-7003,1,0004(brokerage business),39771,-6119,1,0004(brokerage business),42748,-1478
2,0004(brokerage business),23844,-10843,2,0163(brokerage business),18324,-1629,2,0148(brokerage business),25585,117
3,0148(brokerage business),16298,-7126,3,0148(brokerage business),17651,-2975,3,0163(brokerage business),22616,-6856
4,0253(brokerage business),12823,-5293,4,0058(brokerage business),9893,-88,4,0103(brokerage business),18642,-267
5,0034(brokerage business),10543,6583,5,0009(brokerage business),9504,-283,5,0034(brokerage business),17600,-4288
6,0272(brokerage business),6571,2559,6,0272(brokerage business),9280,-3392,6,0042(brokerage business),12178,-263
7,0275(brokerage business),6122,-4705,7,0123(brokerage business),9151,234,7,0123(brokerage business),11606,1367
8,0081(brokerage business),5479,-2538,8,0275(brokerage business),8116,-506,8,0275(brokerage business),10487,-851
9,0059(brokerage business),3470,651,9,0178(brokerage business),8054,-132,9,0096(brokerage business),8550,-2774
10,0096(brokerage business),3329,-2472,10,0069(brokerage business),7660,20,10,0253(brokerage business),8530,-1573
11,0259(brokerage business),3288,356,11,0103(brokerage business),6891,-1661,11,0238(brokerage business),8148,-1002
12,0103(brokerage business),3070,-8257,12,0253(brokerage business),6822,-1074,12,0058(brokerage business),7816,48
13,0082(brokerage business),2906,849,13,0082(brokerage business),5979,-1668,13,0306(brokerage business),7199,0
14,0125(brokerage business),2840,1254,14,0323(brokerage business),5664,271,14,0125(brokerage business),5873,-411
15,0274(brokerage business),2747,-107,15,0096(brokerage business),5392,-243,15,0418(brokerage business),5587,-837
16,0123(brokerage business),2553,134,16,0034(brokerage business),5069,-711,16,0059(brokerage business),5449,-2547
17,0268(brokerage business),2516,-3202,17,0277(brokerage business),4973,-67,17,0178(brokerage business),5404,-66
18,0238(brokerage business),2155,-827,18,0125(brokerage business),4423,-945,18,0274(brokerage business),4850,-878
19,0240(brokerage business),2011,-2462,19,0240(brokerage business),4372,-296,19,0151(brokerage business),4709,-577
20,0073(brokerage business),2001,1999,20,0019(brokerage business),4366,-256,20,0082(brokerage business),4670,-802
Total,,152080,-40450,Total,,191355,-21520,Total,,238247,-23938
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-09-16,
1,0163(brokerage business),10200,-7809,1,0323(brokerage business),53118,-208,1,0323(brokerage business),52588,-89
2,0004(brokerage business),5336,-7885,2,0253(brokerage business),28280,102,2,0148(brokerage business),30511,-267
3,0253(brokerage business),4290,-8414,3,0148(brokerage business),27556,-163,3,0253(brokerage business),27934,-202
4,0082(brokerage business),3870,-7532,4,0151(brokerage business),26833,1,4,0151(brokerage business),27236,43
5,0148(brokerage business),3642,-3780,5,0004(brokerage business),26118,-1110,5,0004(brokerage business),26014,-914
6,0081(brokerage business),3609,-3799,6,0163(brokerage business),26010,-55,6,0163(brokerage business),25990,-131
7,0096(brokerage business),3140,-3832,7,0272(brokerage business),19532,591,7,0272(brokerage business),20509,732
8,0103(brokerage business),2872,-3338,8,0082(brokerage business),18037,3,8,0082(brokerage business),18119,39
9,0084(brokerage business),2611,2611,9,0268(brokerage business),17235,-40,9,0069(brokerage business),16657,683
10,0275(brokerage business),2512,-5404,10,0069(brokerage business),16772,698,10,0268(brokerage business),16306,-12
11,0077(brokerage business),1568,637,11,0081(brokerage business),15284,-1027,11,0081(brokerage business),15234,-1026
12,0069(brokerage business),1547,-2818,12,0103(brokerage business),9789,-707,12,0096(brokerage business),10030,-1736
13,0075(brokerage business),1511,41,13,0139(brokerage business),9633,-583,13,0139(brokerage business),9708,-581
14,0268(brokerage business),1506,-2227,14,0244(brokerage business),6507,335,14,0244(brokerage business),6309,1
15,0272(brokerage business),1499,-3279,15,0019(brokerage business),6436,-302,15,0275(brokerage business),5152,-531
16,0139(brokerage business),1166,-1646,16,0096(brokerage business),6165,126,16,0034(brokerage business),4915,18
17,0312(brokerage business),1114,1114,17,0372(brokerage business),5735,1,17,0103(brokerage business),4791,-959
18,0007(brokerage business),1092,-1031,18,0259(brokerage business),2531,-538,18,0019(brokerage business),4141,-65
19,0288(brokerage business),1079,236,19,0312(brokerage business),2471,666,19,0084(brokerage business),2611,2611
20,0123(brokerage business),1047,-2972,20,0007(brokerage business),1790,481,20,0153(brokerage business),2255,253
Total,,55211,-61127,Total,,325832,-1729,Total,,327010,-2133
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-09-16,
1,0004(brokerage business),189847,7383,1,0148(brokerage business),214984,-5018,1,0004(brokerage business),159935,415
2,0163(brokerage business),151738,-14920,2,0004(brokerage business),136864,-460,2,0239(brokerage business),113319,-2854
3,0148(brokerage business),147316,-4217,3,0163(brokerage business),81005,-2018,3,0148(brokerage business),88771,-6688
4,0253(brokerage business),111933,16772,4,0272(brokerage business),73869,-3092,4,0103(brokerage business),76484,1352
5,0272(brokerage business),109529,6246,5,0253(brokerage business),67170,290,5,0163(brokerage business),62157,1324
6,0275(brokerage business),44809,-18386,6,0103(brokerage business),64031,-2326,6,0082(brokerage business),53054,337
7,0081(brokerage business),37897,9256,7,0034(brokerage business),52245,-5801,7,0272(brokerage business),45869,4407
8,0274(brokerage business),32557,13587,8,0059(brokerage business),39037,-1708,8,0034(brokerage business),42668,5101
9,0059(brokerage business),28586,-2953,9,0274(brokerage business),36313,1516,9,0007(brokerage business),42435,-15
10,0034(brokerage business),28388,1844,10,0268(brokerage business),35551,-611,10,0058(brokerage business),41026,-617
11,0186(brokerage business),28322,10418,11,0042(brokerage business),32670,-1403,11,0253(brokerage business),40407,-813
12,0259(brokerage business),28219,2611,12,0123(brokerage business),27269,-3621,12,0274(brokerage business),36770,-10895
13,0103(brokerage business),26238,-22197,13,0058(brokerage business),23985,-1156,13,0084(brokerage business),35905,-118
14,0268(brokerage business),26161,5471,14,0009(brokerage business),23792,-1943,14,0277(brokerage business),34551,716
15,0240(brokerage business),21868,4721,15,0069(brokerage business),22572,207,15,0059(brokerage business),31190,-5732
16,0009(brokerage business),18646,6793,16,0096(brokerage business),22548,-2817,16,0275(brokerage business),30782,1143
17,0096(brokerage business),17162,4051,17,0240(brokerage business),20860,94,17,0153(brokerage business),29508,-164
18,0137(brokerage business),16526,7176,18,0186(brokerage business),20554,-112,18,0335(brokerage business),28898,-4953
19,0123(brokerage business),16456,5537,19,0238(brokerage business),19450,319,19,0067(brokerage business),26241,3646
20,0239(brokerage business),15282,-8049,20,0081(brokerage business),19155,1345,20,0123(brokerage business),23112,-1917
Total,,1097480,31144,Total,,1033924,-28315,Total,,1043082,-16325
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-09-16,
1,0163(brokerage business),9014,-4023,1,0323(brokerage business),39742,-26,1,0323(brokerage business),39461,-120
2,0148(brokerage business),4531,509,2,0253(brokerage business),25083,723,2,0253(brokerage business),24960,793
3,0082(brokerage business),2152,-1141,3,0274(brokerage business),20032,-150,3,0274(brokerage business),20789,-6
4,0253(brokerage business),2132,212,4,0082(brokerage business),18024,62,4,0082(brokerage business),18067,4
5,0004(brokerage business),1873,750,5,0004(brokerage business),17717,429,5,0004(brokerage business),17571,-332
6,0096(brokerage business),1628,-2700,6,0163(brokerage business),17016,-315,6,0163(brokerage business),17548,553
7,0151(brokerage business),1173,-964,7,0151(brokerage business),16982,32,7,0151(brokerage business),16715,1
8,0069(brokerage business),1140,-470,8,0081(brokerage business),16261,298,8,0081(brokerage business),16237,415
9,0081(brokerage business),1129,-529,9,0268(brokerage business),15151,-5,9,0268(brokerage business),15339,202
10,0238(brokerage business),1121,678,10,0103(brokerage business),14854,-364,10,0103(brokerage business),15095,-383
11,0275(brokerage business),855,-2944,11,0139(brokerage business),13645,180,11,0139(brokerage business),13575,181
12,0272(brokerage business),841,-617,12,0272(brokerage business),13268,292,12,0272(brokerage business),13088,375
13,0268(brokerage business),839,-457,13,0148(brokerage business),11044,-378,13,0148(brokerage business),11039,-305
14,0311(brokerage business),806,287,14,0069(brokerage business),9144,492,14,0069(brokerage business),9059,514
15,0034(brokerage business),800,-71,15,0096(brokerage business),8376,-21,15,0096(brokerage business),8573,-25
16,0103(brokerage business),773,-240,16,0238(brokerage business),6329,506,16,0238(brokerage business),6395,591
17,0161(brokerage business),496,289,17,0138(brokerage business),4162,-39,17,0138(brokerage business),4000,0
18,0178(brokerage business),496,456,18,0019(brokerage business),3150,52,18,0019(brokerage business),3178,158
19,0048(brokerage business),486,409,19,0254(brokerage business),3040,-1,19,0254(brokerage business),3031,0
20,0323(brokerage business),486,21,20,0259(brokerage business),2667,29,20,0259(brokerage business),2701,2
Total,,32771,-10545,Total,,275687,1796,Total,,276421,2618
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-09-16,,,,
Name of FF Member/OSBP,783356,-140226,Name of FF Member/OSBP,1957186,-33070,Name of FF Member/OSBP,1957186,-33070,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-09-16,
1,0163(brokerage business),16225,1065,1,0004(brokerage business),32291,-2029,1,0004(brokerage business),24507,-1665
2,0004(brokerage business),11600,-4168,2,0103(brokerage business),13421,-1680,2,0275(brokerage business),14855,-1027
3,0148(brokerage business),5818,-2711,3,0009(brokerage business),11137,-307,3,0272(brokerage business),14519,-1316
4,0103(brokerage business),3984,1145,4,0163(brokerage business),9956,-4217,4,0058(brokerage business),10879,-1048
5,0253(brokerage business),3840,-3588,5,0253(brokerage business),8847,-351,5,0103(brokerage business),10215,-1142
6,0272(brokerage business),3664,269,6,0148(brokerage business),8114,-154,6,0163(brokerage business),9079,-2026
7,0275(brokerage business),3165,-2697,7,0272(brokerage business),7894,-1610,7,0148(brokerage business),8230,-1078
8,0125(brokerage business),3000,-1097,8,0059(brokerage business),6997,-218,8,0259(brokerage business),8114,-281
9,0042(brokerage business),2927,480,9,0042(brokerage business),5826,-2219,9,0042(brokerage business),6733,-568
10,0081(brokerage business),2002,-1247,10,0125(brokerage business),5804,702,10,0153(brokerage business),6078,-407
11,0184(brokerage business),1586,172,11,0095(brokerage business),4973,-17,11,0137(brokerage business),6076,-83
12,0058(brokerage business),1359,-496,12,0240(brokerage business),4335,-118,12,0009(brokerage business),5677,34
13,0259(brokerage business),976,-404,13,0123(brokerage business),4326,-216,13,0123(brokerage business),3909,-246
14,0123(brokerage business),950,-82,14,0082(brokerage business),4077,-15,14,0003(brokerage business),3727,-131
15,0059(brokerage business),874,-1357,15,0058(brokerage business),3868,69,15,0096(brokerage business),3623,1
16,0240(brokerage business),874,-133,16,0034(brokerage business),3328,-248,16,0253(brokerage business),3621,-353
17,0153(brokerage business),726,-45,17,0288(brokerage business),2943,0,17,0125(brokerage business),3469,-938
18,0178(brokerage business),678,-372,18,0275(brokerage business),2141,-36,18,0034(brokerage business),3118,-99
19,0277(brokerage business),546,-560,19,0007(brokerage business),2046,-23,19,0007(brokerage business),2505,-184
20,0335(brokerage business),521,-161,20,0096(brokerage business),1952,-75,20,0067(brokerage business),2360,-69
Total,,65315,-15987,Total,,144276,-12762,Total,,151294,-12626
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-09-16,
1,0323(brokerage business),11330,9622,1,0148(brokerage business),44911,-640,1,0323(brokerage business),36694,-5575
2,0163(brokerage business),3821,-2069,2,0323(brokerage business),36174,-5611,2,0240(brokerage business),34301,-860
3,0148(brokerage business),2767,-1207,3,0240(brokerage business),33217,-687,3,0148(brokerage business),31184,-19
4,0253(brokerage business),2504,-1441,4,0268(brokerage business),25847,-93,4,0004(brokerage business),26894,-28
5,0161(brokerage business),2319,356,5,0004(brokerage business),25277,-11,5,0268(brokerage business),25818,-91
6,0139(brokerage business),1975,-327,6,0081(brokerage business),21751,1,6,0081(brokerage business),21872,-75
7,0004(brokerage business),1793,-1277,7,0178(brokerage business),19167,-416,7,0178(brokerage business),19103,-418
8,0240(brokerage business),1761,-1489,8,0161(brokerage business),18077,-1138,8,0161(brokerage business),18016,-1153
9,0268(brokerage business),1736,-725,9,0048(brokerage business),17015,-147,9,0048(brokerage business),16950,-147
10,0096(brokerage business),1471,-1317,10,0253(brokerage business),16300,-804,10,0253(brokerage business),15538,-830
11,0081(brokerage business),1054,-521,11,0137(brokerage business),14530,0,11,0137(brokerage business),14468,1
12,0178(brokerage business),1054,-1253,12,0139(brokerage business),11304,-995,12,0139(brokerage business),10103,-980
13,0103(brokerage business),863,81,13,0019(brokerage business),5987,-47,13,0372(brokerage business),6242,5
14,0137(brokerage business),669,-112,14,0103(brokerage business),4750,-320,14,0019(brokerage business),5939,-82
15,0259(brokerage business),605,239,15,0275(brokerage business),2040,31,15,0103(brokerage business),4903,-255
16,0274(brokerage business),421,166,16,0151(brokerage business),1420,1,16,0042(brokerage business),3141,-16
17,0277(brokerage business),318,282,17,0115(brokerage business),1250,0,17,0275(brokerage business),2074,0
18,0048(brokerage business),294,-708,18,0271(brokerage business),1150,0,18,0272(brokerage business),1584,23
19,0019(brokerage business),215,-245,19,0163(brokerage business),1082,102,19,0151(brokerage business),1241,-8
20,0058(brokerage business),203,162,20,0077(brokerage business),1041,0,20,0034(brokerage business),1184,-23
Total,,37173,-1783,Total,,302290,-10774,Total,,297249,-10531
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-09-16,
1,0163(brokerage business),108681,-4074,1,0004(brokerage business),221875,85,1,0004(brokerage business),250029,5037
2,0004(brokerage business),81842,-15267,2,0042(brokerage business),130352,4391,2,0148(brokerage business),87933,-4901
3,0148(brokerage business),64519,-14262,3,0148(brokerage business),129124,-2082,3,0272(brokerage business),82142,165
4,0253(brokerage business),33988,-348,4,0163(brokerage business),78636,-3183,4,0058(brokerage business),79607,2558
5,0272(brokerage business),27748,6177,5,0272(brokerage business),56372,8009,5,0163(brokerage business),66347,-432
6,0275(brokerage business),25165,-10455,6,0009(brokerage business),52197,-3380,6,0103(brokerage business),43117,444
7,0259(brokerage business),18961,-4976,7,0103(brokerage business),41033,448,7,0275(brokerage business),33047,-456
8,0103(brokerage business),13652,-3221,8,0253(brokerage business),31075,259,8,0059(brokerage business),30169,2236
9,0081(brokerage business),11840,335,9,0034(brokerage business),29309,865,9,0125(brokerage business),29434,-229
10,0007(brokerage business),11716,3426,10,0275(brokerage business),28386,-2373,10,0253(brokerage business),28594,-129
11,0239(brokerage business),11206,-740,11,0123(brokerage business),26643,2014,11,0003(brokerage business),28579,-364
12,0096(brokerage business),11045,-1413,12,0268(brokerage business),22723,920,12,0335(brokerage business),27766,-174
13,0034(brokerage business),10765,-3620,13,0058(brokerage business),21271,-729,13,0042(brokerage business),26661,191
14,0268(brokerage business),9861,1071,14,0139(brokerage business),21178,18,14,0259(brokerage business),23883,1296
15,0058(brokerage business),9443,-8836,15,0082(brokerage business),19968,2,15,0123(brokerage business),23715,278
16,0069(brokerage business),9022,4347,16,0277(brokerage business),18444,144,16,0009(brokerage business),22714,-153
17,0042(brokerage business),8202,-45,17,0059(brokerage business),17675,448,17,0019(brokerage business),21816,-178
18,0059(brokerage business),7388,235,18,0274(brokerage business),17509,779,18,0177(brokerage business),21519,2294
19,0123(brokerage business),7062,2723,19,0125(brokerage business),15967,93,19,0034(brokerage business),20685,-4542
20,0335(brokerage business),6804,-4466,20,0081(brokerage business),15618,-109,20,0096(brokerage business),19342,934
Total,,488910,-53409,Total,,995355,6619,Total,,967099,3875
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2703,,,,,,,,,,2026-09-16,
1,0163(brokerage business),5540,-413,1,0323(brokerage business),16999,745,1,0323(brokerage business),17078,770
2,0148(brokerage business),2935,171,2,0081(brokerage business),13512,387,2,0081(brokerage business),13558,378
3,0323(brokerage business),1533,-216,3,0253(brokerage business),10518,-7,3,0253(brokerage business),10482,6
4,0268(brokerage business),1265,467,4,0004(brokerage business),10445,428,4,0004(brokerage business),10440,422
5,0096(brokerage business),1132,1132,5,0268(brokerage business),10281,240,5,0268(brokerage business),10426,239
6,0004(brokerage business),1090,-137,6,0103(brokerage business),9034,296,6,0103(brokerage business),9018,298
7,0253(brokerage business),1045,-193,7,0161(brokerage business),8372,334,7,0161(brokerage business),8340,321
8,0178(brokerage business),1037,-282,8,0148(brokerage business),7332,323,8,0139(brokerage business),6092,177
9,0081(brokerage business),971,-613,9,0178(brokerage business),6179,-215,9,0148(brokerage business),5690,-48
10,0240(brokerage business),917,129,10,0139(brokerage business),6072,172,10,0240(brokerage business),5627,408
11,0312(brokerage business),695,157,11,0240(brokerage business),5699,395,11,0178(brokerage business),5004,272
12,0161(brokerage business),677,57,12,0137(brokerage business),4846,322,12,0137(brokerage business),4846,326
13,0137(brokerage business),668,131,13,0048(brokerage business),3723,139,13,0048(brokerage business),3723,139
14,0103(brokerage business),616,-78,14,0019(brokerage business),1991,66,14,0019(brokerage business),1981,119
15,0042(brokerage business),511,-60,15,0271(brokerage business),1125,96,15,0271(brokerage business),1128,97
16,0139(brokerage business),359,-182,16,0151(brokerage business),1017,122,16,0151(brokerage business),1027,127
17,0048(brokerage business),298,48,17,0275(brokerage business),931,-2,17,0288(brokerage business),1004,-8
18,0151(brokerage business),287,-114,18,0254(brokerage business),896,0,18,0275(brokerage business),928,-11
19,0019(brokerage business),197,-4,19,0288(brokerage business),817,27,19,0254(brokerage business),896,0
20,0271(brokerage business),193,-134,20,0259(brokerage business),557,3,20,0163(brokerage business),798,22
Total,,21966,-134,Total,,120346,3871,Total,,118086,4054
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-09-16,,,,
Name of FF Member/OSBP,850096,409912,Name of FF Member/OSBP,206541,-286,Name of FF Member/OSBP,206541,-286,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-09-16,
1,0163(brokerage business),73417,24146,1,0148(brokerage business),6580,-1295,1,0148(brokerage business),8189,-1133
2,0148(brokerage business),59044,22279,2,0004(brokerage business),6523,-399,2,0004(brokerage business),6017,-1192
3,0253(brokerage business),35979,18980,3,0253(brokerage business),3978,-788,3,0163(brokerage business),2973,-1122
4,0004(brokerage business),33779,17015,4,0163(brokerage business),3206,-73,4,0253(brokerage business),2422,-1063
5,0123(brokerage business),22851,2095,5,0240(brokerage business),2273,-607,5,0335(brokerage business),1888,-503
6,0275(brokerage business),18695,4074,6,0298(brokerage business),1382,-570,6,0161(brokerage business),1505,-352
7,0240(brokerage business),9569,5276,7,0275(brokerage business),1203,143,7,0272(brokerage business),1490,-412
8,0081(brokerage business),9043,3158,8,0018(brokerage business),1173,-395,8,0058(brokerage business),1439,373
9,0298(brokerage business),5756,2930,9,0008(brokerage business),1093,-627,9,0240(brokerage business),1362,-328
10,0272(brokerage business),4181,-217,10,0103(brokerage business),1083,-652,10,0081(brokerage business),1357,-475
11,0161(brokerage business),3732,2742,11,0153(brokerage business),942,-44,11,0049(brokerage business),1293,96
12,0259(brokerage business),3576,215,12,0272(brokerage business),890,-585,12,0288(brokerage business),1034,-533
13,0274(brokerage business),2638,1666,13,0125(brokerage business),822,-552,13,0103(brokerage business),862,-204
14,0058(brokerage business),2511,1086,14,0059(brokerage business),811,-30,14,0153(brokerage business),782,-223
15,0082(brokerage business),2338,174,15,0338(brokerage business),804,-276,15,0048(brokerage business),780,-18
16,0288(brokerage business),2189,-637,16,0096(brokerage business),749,-347,16,0003(brokerage business),718,-120
17,0018(brokerage business),1871,255,17,0009(brokerage business),733,-420,17,0244(brokerage business),672,-21
18,0186(brokerage business),1762,1338,18,0186(brokerage business),726,49,18,0137(brokerage business),639,-195
19,0042(brokerage business),1678,644,19,0139(brokerage business),716,-184,19,0274(brokerage business),622,-172
20,0268(brokerage business),1589,624,20,0161(brokerage business),585,-1436,20,0069(brokerage business),606,-59
Total,,296198,107843,Total,,36272,-9088,Total,,36650,-7656
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2611,,,,,,,,,,2026-09-16,
1,0163(brokerage business),78405,39246,1,0004(brokerage business),15537,3659,1,0148(brokerage business),17121,2815
2,0004(brokerage business),52986,29459,2,0148(brokerage business),14401,3468,2,0163(brokerage business),10141,1211
3,0253(brokerage business),47300,29860,3,0253(brokerage business),8545,644,3,0004(brokerage business),10093,-533
4,0148(brokerage business),38255,19808,4,0082(brokerage business),7844,1435,4,0239(brokerage business),7874,-701
5,0275(brokerage business),30406,16412,5,0163(brokerage business),7455,1324,5,0335(brokerage business),7565,445
6,0123(brokerage business),20725,7287,6,0239(brokerage business),5617,2720,6,0253(brokerage business),5023,568
7,0259(brokerage business),12708,8068,7,0018(brokerage business),5159,-778,7,0272(brokerage business),4982,294
8,0272(brokerage business),12105,4811,8,0272(brokerage business),5134,-347,8,0139(brokerage business),4614,22
9,0240(brokerage business),11822,7767,9,0275(brokerage business),4329,-28,9,0123(brokerage business),3614,428
10,0081(brokerage business),11013,4833,10,0125(brokerage business),3949,665,10,0084(brokerage business),3441,-271
11,0034(brokerage business),8504,4312,11,0240(brokerage business),3704,333,11,0240(brokerage business),3398,369
12,0082(brokerage business),8440,5157,12,0058(brokerage business),2976,1792,12,0103(brokerage business),3136,349
13,0069(brokerage business),5770,3408,13,0008(brokerage business),2743,430,13,0034(brokerage business),3001,948
14,0239(brokerage business),5689,3966,14,0338(brokerage business),2293,488,14,0288(brokerage business),2708,414
15,0298(brokerage business),5151,2505,15,0184(brokerage business),2139,885,15,0308(brokerage business),2146,152
16,0288(brokerage business),4785,848,16,0034(brokerage business),2033,112,16,0082(brokerage business),1980,-131
17,0018(brokerage business),4117,570,17,0310(brokerage business),1585,-155,17,0161(brokerage business),1772,110
18,0323(brokerage business),3628,2656,18,0096(brokerage business),1513,167,18,0137(brokerage business),1750,-42
19,0058(brokerage business),3468,2065,19,0103(brokerage business),1505,463,19,0069(brokerage business),1662,564
20,0019(brokerage business),3397,2679,20,0288(brokerage business),1485,-2831,20,0274(brokerage business),1591,-409
Total,,368674,195717,Total,,99946,14446,Total,,97612,6602
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2610,,,,,,,,,,2026-09-16,
1,8004(brokerage business),4751,291,1,8004(brokerage business),1448,212,1,8372(brokerage business),2550,-701
2,8163(brokerage business),3006,697,2,8163(brokerage business),1261,-391,2,8103(brokerage business),1463,40
3,8275(brokerage business),2501,444,3,8103(brokerage business),828,-508,3,8163(brokerage business),712,-175
4,8271(brokerage business),1329,43,4,8240(brokerage business),584,-14,4,8148(brokerage business),678,-2
