"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-08,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
2,0163(brokerage business),35087,-13532,2,0082(brokerage business),3878,4,2,0148(brokerage business),9530,168
3,0148(brokerage business),26576,-9519,3,0272(brokerage business),3378,-5,3,0372(brokerage business),6645,6
4,0275(brokerage business),19893,-5015,4,0043(brokerage business),3327,3,4,0163(brokerage business),5166,715
5,0240(brokerage business),13616,-5346,5,0253(brokerage business),2935,16,5,0272(brokerage business),3551,109
6,0253(brokerage business),12186,390,6,0163(brokerage business),2852,-68,6,0049(brokerage business),3137,-1
7,0123(brokerage business),11555,324,7,0004(brokerage business),2270,-26,7,0042(brokerage business),1798,9
8,0009(brokerage business),10761,-2664,8,0049(brokerage business),1896,24,8,0123(brokerage business),1482,2
9,0081(brokerage business),6933,-2292,9,0067(brokerage business),1751,-87,9,0069(brokerage business),1114,-34
10,0272(brokerage business),5810,-2929,10,0009(brokerage business),1421,-62,10,0034(brokerage business),954,129
11,0298(brokerage business),5701,-1577,11,0003(brokerage business),1385,-7,11,0240(brokerage business),772,-406
12,0308(brokerage business),5510,-3734,12,0123(brokerage business),1212,81,12,0315(brokerage business),672,11
13,0186(brokerage business),5447,-251,13,0103(brokerage business),922,10,13,0253(brokerage business),411,60
14,0268(brokerage business),4723,-3313,14,0151(brokerage business),886,-1,14,0009(brokerage business),392,-9
15,0038(brokerage business),4496,2160,15,0240(brokerage business),856,-22,15,0275(brokerage business),372,73
16,0137(brokerage business),3906,-713,16,0333(brokerage business),796,-73,16,0136(brokerage business),300,-98
17,0096(brokerage business),3354,-406,17,0268(brokerage business),783,-58,17,0311(brokerage business),296,-361
18,0034(brokerage business),2891,-1412,18,0059(brokerage business),667,-2,18,0137(brokerage business),272,192
19,0059(brokerage business),2842,-1623,19,0034(brokerage business),666,-20,19,0298(brokerage business),250,12
20,0042(brokerage business),2754,597,20,0288(brokerage business),642,-11,20,0096(brokerage business),225,57
Total,,222654,-66116,Total,,38840,-148,Total,,47043,1671
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：rball,,,,,,,2026-09-08,,,,
Name of FF Member/OSBP,1671558,-302180,Name of FF Member/OSBP,2727605,-4569,Name of FF Member/OSBP,2727605,-4569,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2609,,,,,,,,,,2026-09-08,
1,0151(brokerage business),240,120,1,0008(brokerage business),720,120,1,0007(brokerage business),630,0
2,0103(brokerage business),210,210,2,0163(brokerage business),600,0,2,0004(brokerage business),480,0
3,0123(brokerage business),180,180,3,0240(brokerage business),330,-30,3,0277(brokerage business),330,0
4,0125(brokerage business),180,180,4,0067(brokerage business),150,0,4,0253(brokerage business),270,-90
5,0008(brokerage business),120,-150,5,0151(brokerage business),120,120,5,0275(brokerage business),90,0
6,0019(brokerage business),120,120,6,0268(brokerage business),30,0,6,0274(brokerage business),60,0
7,0253(brokerage business),90,-60,7,,,,7,0163(brokerage business),30,-30
8,0271(brokerage business),60,0,8,,,,8,0272(brokerage business),30,0
9,0163(brokerage business),30,-30,9,,,,9,0323(brokerage business),30,0
10,0240(brokerage business),30,-210,10,,,,10,,,
Total,,1260,360,Total,,1950,210,Total,,1950,-120
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-09-08,
1,0163(brokerage business),53703,10629,1,0004(brokerage business),61900,-4398,1,0004(brokerage business),65768,-1836
2,0004(brokerage business),34634,-4821,2,0148(brokerage business),29700,-1910,2,0103(brokerage business),41287,-6337
3,0148(brokerage business),25846,-5036,3,0163(brokerage business),25557,-3816,3,0163(brokerage business),40098,-6043
4,0275(brokerage business),17257,-1492,4,0034(brokerage business),19615,-4931,4,0148(brokerage business),33263,-5874
5,0103(brokerage business),7563,-2350,5,0103(brokerage business),16188,-236,5,0034(brokerage business),28653,-635
6,0125(brokerage business),7388,3834,6,0253(brokerage business),15972,76,6,0275(brokerage business),19686,-181
7,0253(brokerage business),7290,-665,7,0272(brokerage business),15503,-1411,7,0096(brokerage business),17830,-997
8,0272(brokerage business),7214,-926,8,0125(brokerage business),12103,-4934,8,0059(brokerage business),14457,-3386
9,0034(brokerage business),6810,2400,9,0009(brokerage business),11884,-781,9,0272(brokerage business),13270,649
10,0081(brokerage business),6626,-1119,10,0275(brokerage business),11801,-94,10,0123(brokerage business),12941,-97
11,0059(brokerage business),5567,1338,11,0178(brokerage business),11203,-137,11,0253(brokerage business),10845,-936
12,0240(brokerage business),5480,44,12,0058(brokerage business),10000,31,12,0042(brokerage business),10709,-163
13,0268(brokerage business),3152,-449,13,0123(brokerage business),9369,102,13,0058(brokerage business),9311,-513
14,0311(brokerage business),2924,2011,14,0082(brokerage business),8835,221,14,0178(brokerage business),8424,-526
15,0151(brokerage business),2841,-844,15,0069(brokerage business),8822,-94,15,0274(brokerage business),8417,880
16,0042(brokerage business),2718,-3553,16,0137(brokerage business),8148,-331,16,0081(brokerage business),8142,-809
17,0123(brokerage business),2707,1296,17,0186(brokerage business),8024,-758,17,0306(brokerage business),8113,-1
18,0009(brokerage business),2364,1087,18,0159(brokerage business),7682,740,18,0259(brokerage business),8049,-661
19,0096(brokerage business),2191,-363,19,0059(brokerage business),7540,-41,19,0082(brokerage business),7829,-984
20,0186(brokerage business),2013,-1480,20,0323(brokerage business),7356,-331,20,0019(brokerage business),7372,-451
Total,,206288,-459,Total,,307202,-23033,Total,,374464,-28901
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-09-08,
1,0163(brokerage business),8868,-3986,1,0323(brokerage business),54309,44,1,0323(brokerage business),52588,0
2,0148(brokerage business),6877,1310,2,0004(brokerage business),32626,-58,2,0148(brokerage business),34633,3721
3,0253(brokerage business),6478,-241,3,0253(brokerage business),31121,687,3,0004(brokerage business),28891,-754
4,0004(brokerage business),4670,-7258,4,0148(brokerage business),30767,-56,4,0253(brokerage business),28354,-1733
5,0082(brokerage business),4540,-921,5,0163(brokerage business),30405,-490,5,0163(brokerage business),27856,-1016
6,0081(brokerage business),2671,-337,6,0151(brokerage business),25577,608,6,0151(brokerage business),27797,890
7,0161(brokerage business),2634,1935,7,0268(brokerage business),18944,-134,7,0081(brokerage business),18190,563
8,0034(brokerage business),2610,1727,8,0081(brokerage business),18302,632,8,0082(brokerage business),18131,66
9,0103(brokerage business),2502,-2725,9,0082(brokerage business),18002,-70,9,0268(brokerage business),17669,-203
10,0139(brokerage business),2144,160,10,0272(brokerage business),16964,495,10,0272(brokerage business),16929,1133
11,0123(brokerage business),2090,646,11,0069(brokerage business),15721,-255,11,0069(brokerage business),15939,-222
12,0268(brokerage business),2065,-50,12,0139(brokerage business),13102,-201,12,0139(brokerage business),13080,-199
13,0272(brokerage business),1916,-421,13,0103(brokerage business),10384,-477,13,0103(brokerage business),10678,-1979
14,0096(brokerage business),1879,-1476,14,0096(brokerage business),6632,181,14,0096(brokerage business),9753,822
15,0275(brokerage business),1874,1309,15,0244(brokerage business),6533,2,15,0275(brokerage business),8591,1350
16,0151(brokerage business),1706,-4180,16,0372(brokerage business),5910,39,16,0244(brokerage business),6443,-1
17,0059(brokerage business),1235,1141,17,0019(brokerage business),5877,-435,17,0034(brokerage business),5335,2415
18,0048(brokerage business),1179,522,18,0275(brokerage business),3135,-312,18,0019(brokerage business),3903,-314
19,0069(brokerage business),837,-967,19,0263(brokerage business),2634,0,19,0042(brokerage business),3734,0
20,0019(brokerage business),785,-485,20,0159(brokerage business),2045,200,20,0077(brokerage business),3725,302
Total,,59560,-14297,Total,,348990,400,Total,,352219,4841
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-09-08,
1,0148(brokerage business),197521,-675,1,0148(brokerage business),205082,22127,1,0004(brokerage business),147767,6860
2,0163(brokerage business),148521,-37115,2,0004(brokerage business),129768,-5198,2,0148(brokerage business),105234,414
3,0004(brokerage business),141146,-82697,3,0163(brokerage business),84691,6607,3,0239(brokerage business),104122,946
4,0272(brokerage business),67548,15885,4,0272(brokerage business),80636,7252,4,0103(brokerage business),89941,1036
5,0253(brokerage business),58404,-11703,5,0103(brokerage business),75817,-4729,5,0163(brokerage business),64700,-2166
6,0275(brokerage business),52340,-12415,6,0034(brokerage business),57367,-13325,6,0082(brokerage business),53009,2972
7,0034(brokerage business),46748,813,7,0253(brokerage business),51552,-426,7,0007(brokerage business),48118,2412
8,0103(brokerage business),30539,-13490,8,0323(brokerage business),41174,-385,8,0272(brokerage business),45468,1738
9,0059(brokerage business),24454,1893,9,0268(brokerage business),33171,3450,9,0058(brokerage business),41141,1607
10,0274(brokerage business),21127,-9666,10,0042(brokerage business),31148,3826,10,0084(brokerage business),39134,-3053
11,0268(brokerage business),20085,3738,11,0059(brokerage business),30947,644,11,0253(brokerage business),34553,1006
12,0240(brokerage business),18536,-13628,12,0274(brokerage business),30757,2430,12,0274(brokerage business),34397,-949
13,0259(brokerage business),16809,-4152,13,0240(brokerage business),28173,1481,13,0277(brokerage business),33842,1773
14,0081(brokerage business),15402,-6081,14,0096(brokerage business),24422,1613,14,0034(brokerage business),32079,-1311
15,0186(brokerage business),14081,-3451,15,0069(brokerage business),23532,-118,15,0275(brokerage business),30344,666
16,0239(brokerage business),13232,-8450,16,0009(brokerage business),22200,-181,16,0123(brokerage business),26563,1516
17,0042(brokerage business),12513,-910,17,0123(brokerage business),19638,-1034,17,0003(brokerage business),26304,-536
18,0244(brokerage business),11709,4701,18,0153(brokerage business),19362,-2259,18,0125(brokerage business),24426,2095
19,0067(brokerage business),11429,5107,19,0238(brokerage business),18673,-370,19,0059(brokerage business),21233,-4976
20,0123(brokerage business),10884,346,20,0019(brokerage business),18562,564,20,0067(brokerage business),21037,280
Total,,933028,-171950,Total,,1026672,21969,Total,,1023412,12330
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-09-08,
1,0163(brokerage business),7604,-9919,1,0323(brokerage business),39812,8,1,0323(brokerage business),39468,6
2,0148(brokerage business),3990,-6491,2,0253(brokerage business),20724,69,2,0274(brokerage business),20787,135
3,0096(brokerage business),3895,-809,3,0274(brokerage business),20187,-12,3,0253(brokerage business),20391,-107
4,0275(brokerage business),3519,2628,4,0082(brokerage business),18052,802,4,0082(brokerage business),18065,789
5,0123(brokerage business),3505,3153,5,0163(brokerage business),14950,481,5,0103(brokerage business),14977,394
6,0082(brokerage business),3407,-832,6,0103(brokerage business),14872,385,6,0163(brokerage business),14739,-19
7,0081(brokerage business),2694,-964,7,0151(brokerage business),13999,975,7,0004(brokerage business),14373,-4
8,0151(brokerage business),1963,370,8,0268(brokerage business),13721,417,8,0268(brokerage business),13815,401
9,0311(brokerage business),1665,969,9,0004(brokerage business),12414,-45,9,0151(brokerage business),13788,976
10,0177(brokerage business),1503,-101,10,0139(brokerage business),11840,382,10,0139(brokerage business),11813,385
11,0004(brokerage business),1229,-2577,11,0081(brokerage business),11112,509,11,0081(brokerage business),11069,469
12,0272(brokerage business),881,-257,12,0148(brokerage business),10379,367,12,0272(brokerage business),9930,408
13,0253(brokerage business),860,-4667,13,0272(brokerage business),10083,399,13,0148(brokerage business),9858,-607
14,0268(brokerage business),832,-225,14,0096(brokerage business),8538,378,14,0096(brokerage business),8444,169
15,0139(brokerage business),809,-59,15,0069(brokerage business),7081,-2,15,0069(brokerage business),7032,18
16,0103(brokerage business),789,-803,16,0238(brokerage business),5625,10,16,0238(brokerage business),5605,-32
17,0323(brokerage business),662,106,17,0254(brokerage business),2930,0,17,0254(brokerage business),2931,0
18,0019(brokerage business),511,231,18,0259(brokerage business),2632,-3,18,0259(brokerage business),2632,6
19,0069(brokerage business),382,-941,19,0019(brokerage business),2453,84,19,0019(brokerage business),2539,41
20,0034(brokerage business),372,11,20,0311(brokerage business),1296,653,20,0311(brokerage business),1200,644
Total,,41072,-21177,Total,,242700,5857,Total,,243456,4072
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-09-08,,,,
Name of FF Member/OSBP,941058,-37084,Name of FF Member/OSBP,2180329,56530,Name of FF Member/OSBP,2180329,56530,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-09-08,
1,0151(brokerage business),60,30,1,0004(brokerage business),930,0,1,0004(brokerage business),1590,0
2,,,,2,0151(brokerage business),720,0,2,0008(brokerage business),870,0
3,,,,3,0076(brokerage business),660,0,3,0159(brokerage business),480,0
4,,,,4,0125(brokerage business),540,0,4,0171(brokerage business),210,0
5,,,,5,0067(brokerage business),360,0,5,0067(brokerage business),180,0
6,,,,6,0148(brokerage business),210,0,6,0125(brokerage business),150,0
7,,,,7,0277(brokerage business),120,0,7,0042(brokerage business),120,0
8,,,,8,0103(brokerage business),60,0,8,0019(brokerage business),60,0
9,,,,9,0163(brokerage business),30,0,9,,,
10,,,,10,0272(brokerage business),30,0,10,,,
Total,,60,30,Total,,3660,0,Total,,3660,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-09-08,
1,0163(brokerage business),21579,-960,1,0004(brokerage business),66073,-1785,1,0004(brokerage business),42778,-1764
2,0004(brokerage business),17445,289,2,0103(brokerage business),26583,-1917,2,0275(brokerage business),24940,-120
3,0253(brokerage business),8857,3279,3,0009(brokerage business),17822,-735,3,0272(brokerage business),22241,-1853
4,0148(brokerage business),8823,-1663,4,0163(brokerage business),17730,1581,4,0058(brokerage business),22219,-327
5,0272(brokerage business),4913,867,5,0253(brokerage business),15074,-3078,5,0163(brokerage business),16964,-2378
6,0275(brokerage business),3994,-903,6,0272(brokerage business),13879,-180,6,0148(brokerage business),15885,-635
7,0103(brokerage business),2892,-1729,7,0042(brokerage business),12870,-154,7,0103(brokerage business),15591,-489
8,0081(brokerage business),2786,-78,8,0148(brokerage business),11322,-1782,8,0253(brokerage business),12405,-2403
9,0125(brokerage business),2736,-1713,9,0059(brokerage business),10553,-167,9,0042(brokerage business),11386,-30
10,0009(brokerage business),2160,330,10,0275(brokerage business),9635,-120,10,0153(brokerage business),8677,-634
11,0034(brokerage business),2130,-1323,11,0125(brokerage business),8131,-1983,11,0009(brokerage business),8571,937
12,0268(brokerage business),1886,1124,12,0082(brokerage business),7970,14,12,0123(brokerage business),8339,-284
13,0274(brokerage business),1746,1120,13,0288(brokerage business),6209,-815,13,0259(brokerage business),7159,-447
14,0059(brokerage business),1617,291,14,0019(brokerage business),5840,-475,14,0137(brokerage business),7041,-181
15,0240(brokerage business),1602,98,15,0076(brokerage business),5201,-77,15,0002(brokerage business),6531,36
16,0058(brokerage business),1530,-29,16,0095(brokerage business),5128,-267,16,0003(brokerage business),6146,-77
17,0239(brokerage business),1439,863,17,0240(brokerage business),4984,27,17,0096(brokerage business),6119,-218
18,0151(brokerage business),1391,878,18,0058(brokerage business),4926,-935,18,0125(brokerage business),5982,-541
19,0096(brokerage business),1377,-747,19,0034(brokerage business),4855,-1650,19,0034(brokerage business),5229,-310
20,0288(brokerage business),1366,-595,20,0123(brokerage business),4842,-123,20,0007(brokerage business),5188,-203
Total,,92269,-601,Total,,259627,-14621,Total,,259391,-11921
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-09-08,
1,0148(brokerage business),6685,2262,1,0148(brokerage business),48876,3369,1,0323(brokerage business),46095,-126
2,0163(brokerage business),4340,62,2,0323(brokerage business),45641,-114,2,0240(brokerage business),38337,-57
3,0161(brokerage business),2514,810,3,0240(brokerage business),34919,-196,3,0148(brokerage business),31361,412
4,0253(brokerage business),2447,854,4,0268(brokerage business),29554,-631,4,0268(brokerage business),29563,-594
5,0268(brokerage business),2101,-369,5,0004(brokerage business),26058,-96,5,0004(brokerage business),27646,639
6,0240(brokerage business),1673,775,6,0178(brokerage business),25496,-726,6,0081(brokerage business),24758,-1
7,0004(brokerage business),1667,-726,7,0081(brokerage business),24667,1,7,0178(brokerage business),24214,-724
8,0081(brokerage business),1486,-143,8,0161(brokerage business),22079,4,8,0161(brokerage business),22011,36
9,0178(brokerage business),1452,950,9,0253(brokerage business),19068,-831,9,0253(brokerage business),18952,-556
10,0139(brokerage business),1295,593,10,0048(brokerage business),18638,-259,10,0048(brokerage business),18669,-265
11,0275(brokerage business),1259,1222,11,0137(brokerage business),14683,-24,11,0137(brokerage business),14385,68
12,0096(brokerage business),1020,167,12,0139(brokerage business),14675,-646,12,0139(brokerage business),13563,-649
13,0151(brokerage business),876,821,13,0019(brokerage business),6714,-58,13,0019(brokerage business),6817,-4
14,0103(brokerage business),793,-220,14,0034(brokerage business),5736,-1,14,0034(brokerage business),6605,181
15,0137(brokerage business),630,-103,15,0103(brokerage business),5131,-1,15,0103(brokerage business),5547,-2
16,0277(brokerage business),600,574,16,0275(brokerage business),2075,-4,16,0042(brokerage business),4920,0
17,0272(brokerage business),594,37,17,0115(brokerage business),1750,0,17,0372(brokerage business),3870,9
18,0048(brokerage business),546,7,18,0151(brokerage business),1571,-408,18,0008(brokerage business),2638,-300
19,0125(brokerage business),329,306,19,0186(brokerage business),1523,-13,19,0275(brokerage business),2450,1
20,0008(brokerage business),300,195,20,0271(brokerage business),1161,0,20,0259(brokerage business),1999,6
Total,,32607,8074,Total,,350015,-634,Total,,344400,-1926
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-09-08,
1,0004(brokerage business),93879,-2714,1,0004(brokerage business),217634,11691,1,0004(brokerage business),263551,19556
2,0163(brokerage business),92856,-19435,2,0148(brokerage business),138687,6426,2,0058(brokerage business),89867,6251
3,0148(brokerage business),83759,-11468,3,0042(brokerage business),131285,1303,3,0272(brokerage business),88026,2551
4,0272(brokerage business),35882,1275,4,0163(brokerage business),79244,-3276,4,0148(brokerage business),86409,5947
5,0277(brokerage business),32594,19343,5,0009(brokerage business),51578,7062,5,0163(brokerage business),85349,1072
6,0275(brokerage business),30120,-8692,6,0272(brokerage business),50100,2251,6,0103(brokerage business),51942,-390
7,0253(brokerage business),29116,-4927,7,0323(brokerage business),43446,964,7,0275(brokerage business),37713,3093
8,0096(brokerage business),17221,6214,8,0034(brokerage business),39918,-1900,8,0259(brokerage business),29237,953
9,0103(brokerage business),16543,-68,9,0103(brokerage business),39057,361,9,0125(brokerage business),29207,-451
10,0058(brokerage business),14306,8517,10,0058(brokerage business),35345,1635,10,0003(brokerage business),28235,957
11,0125(brokerage business),13891,6570,11,0253(brokerage business),30607,-1113,11,0253(brokerage business),28135,481
12,0059(brokerage business),12875,5206,12,0239(brokerage business),25893,4296,12,0034(brokerage business),26831,2121
13,0081(brokerage business),11436,-6128,13,0268(brokerage business),23442,4072,13,0059(brokerage business),25651,480
14,0009(brokerage business),11136,8386,14,0275(brokerage business),23196,2545,14,0096(brokerage business),25218,3436
15,0323(brokerage business),10296,-897,15,0139(brokerage business),20953,9779,15,0009(brokerage business),24497,1188
16,0139(brokerage business),10284,-92,16,0123(brokerage business),20533,343,16,0042(brokerage business),23855,2804
17,0007(brokerage business),9851,1516,17,0335(brokerage business),20085,314,17,0123(brokerage business),23218,2791
18,0240(brokerage business),9803,-448,18,0082(brokerage business),17855,461,18,0277(brokerage business),17659,-9405
19,0268(brokerage business),9166,-1392,19,0277(brokerage business),16022,599,19,0019(brokerage business),17029,738
20,0034(brokerage business),8923,-6703,20,0096(brokerage business),15972,3785,20,0002(brokerage business),15602,1466
Total,,553937,-5937,Total,,1040852,51598,Total,,1017231,45639
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-09-08,,,,
Name of FF Member/OSBP,431422,-15340,Name of FF Member/OSBP,186531,10049,Name of FF Member/OSBP,186531,10049,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2609,,,,,,,,,,2026-09-08,
1,0004(brokerage business),360,324,1,0004(brokerage business),1656,120,1,0148(brokerage business),1260,0
2,0069(brokerage business),204,168,2,0148(brokerage business),1488,-12,2,0253(brokerage business),972,0
3,0272(brokerage business),72,24,3,0003(brokerage business),480,0,3,0004(brokerage business),516,216
4,0043(brokerage business),36,12,4,0069(brokerage business),276,204,4,0151(brokerage business),492,-24
5,0123(brokerage business),24,24,5,0163(brokerage business),228,0,5,0349(brokerage business),432,12
6,0151(brokerage business),24,12,6,0277(brokerage business),216,0,6,0163(brokerage business),360,0
7,0076(brokerage business),12,0,7,0125(brokerage business),144,0,7,0038(brokerage business),300,0
8,0148(brokerage business),12,12,8,0253(brokerage business),132,0,8,0240(brokerage business),156,0
9,0288(brokerage business),12,12,9,0076(brokerage business),36,12,9,0372(brokerage business),60,0
10,0349(brokerage business),12,12,10,0018(brokerage business),24,0,10,0096(brokerage business),48,0
11,,,,11,0268(brokerage business),24,0,11,0009(brokerage business),36,0
12,,,,12,0073(brokerage business),12,0,12,0338(brokerage business),36,0
13,,,,13,,,,13,0103(brokerage business),24,0
14,,,,14,,,,14,0316(brokerage business),24,0
Total,,768,600,Total,,4716,324,Total,,4716,204
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-09-08,
1,0004(brokerage business),50681,-6004,1,0004(brokerage business),10043,975,1,0148(brokerage business),14599,242
2,0163(brokerage business),46930,-2798,2,0148(brokerage business),8886,123,2,0004(brokerage business),10382,348
3,0148(brokerage business),41131,-3362,3,0253(brokerage business),5697,712,3,0163(brokerage business),5746,-164
4,0123(brokerage business),38552,18216,4,0163(brokerage business),5479,1036,4,0253(brokerage business),5224,-281
5,0253(brokerage business),13411,-604,5,0240(brokerage business),3870,73,5,0335(brokerage business),3128,784
6,0275(brokerage business),8704,-10056,6,0272(brokerage business),3855,571,6,0272(brokerage business),2951,108
7,0272(brokerage business),8445,2271,7,0288(brokerage business),3097,-36,7,0059(brokerage business),2887,241
8,0081(brokerage business),7392,-13884,8,0082(brokerage business),3059,-9,8,0240(brokerage business),2819,-89
9,0240(brokerage business),6058,-1339,9,0018(brokerage business),2989,-72,9,0003(brokerage business),2792,-47
10,0298(brokerage business),3777,-1811,10,0103(brokerage business),2687,161,10,0161(brokerage business),2658,-98
11,0069(brokerage business),3716,673,11,0268(brokerage business),2606,113,11,0081(brokerage business),1698,-37
12,0034(brokerage business),2482,535,12,0275(brokerage business),2352,-67,12,0288(brokerage business),1645,-111
13,0288(brokerage business),2447,520,13,0125(brokerage business),2257,-582,13,0137(brokerage business),1546,-31
14,0259(brokerage business),2191,347,14,0161(brokerage business),2160,124,14,0082(brokerage business),1464,-85
15,0268(brokerage business),2102,58,15,0081(brokerage business),2082,-63,15,0103(brokerage business),1367,50
16,0082(brokerage business),1826,-117,16,0298(brokerage business),2052,-5,16,0049(brokerage business),1361,-50
17,0161(brokerage business),1706,227,17,0096(brokerage business),1981,-23,17,0308(brokerage business),1293,-60
18,0335(brokerage business),1677,148,18,0008(brokerage business),1788,8,18,0259(brokerage business),1292,-8
19,0153(brokerage business),1459,266,19,0323(brokerage business),1575,62,19,0019(brokerage business),1109,111
20,0018(brokerage business),1408,-63,20,0338(brokerage business),1204,52,20,0018(brokerage business),1098,6
Total,,246095,-16777,Total,,69719,3153,Total,,67059,829
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2611,,,,,,,,,,2026-09-08,
1,0163(brokerage business),23115,-2309,1,0148(brokerage business),7107,474,1,0239(brokerage business),8189,704
2,0004(brokerage business),16095,-1554,2,0004(brokerage business),6763,1150,2,0163(brokerage business),7116,636
3,0081(brokerage business),14680,-223,3,0253(brokerage business),6551,1475,3,0148(brokerage business),7079,179
4,0148(brokerage business),12909,-355,4,0272(brokerage business),4015,226,4,0004(brokerage business),5827,101
5,0253(brokerage business),11794,-33,5,0163(brokerage business),3569,129,5,0139(brokerage business),4458,-1
6,0123(brokerage business),6922,5991,6,0018(brokerage business),3517,167,6,0335(brokerage business),4425,748
7,0275(brokerage business),4522,-476,7,0082(brokerage business),3200,-131,7,0272(brokerage business),3642,884
8,0272(brokerage business),3378,495,8,0239(brokerage business),3064,-1012,8,0253(brokerage business),3279,557
9,0240(brokerage business),2784,-699,9,0240(brokerage business),2506,93,9,0084(brokerage business),3140,555
10,0018(brokerage business),2759,-953,10,0125(brokerage business),1683,641,10,0161(brokerage business),2556,162
11,0298(brokerage business),2614,-88,11,0034(brokerage business),1609,85,11,0240(brokerage business),1946,171
12,0034(brokerage business),2472,1131,12,0310(brokerage business),1455,146,12,0123(brokerage business),1464,186
13,0239(brokerage business),1864,721,13,0103(brokerage business),1370,120,13,0034(brokerage business),1446,291
