"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-15,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
11,0272(brokerage business),7081,-2019,11,0003(brokerage business),1455,48,11,0058(brokerage business),769,173
12,0298(brokerage business),6779,-288,12,0123(brokerage business),1268,53,12,0315(brokerage business),685,1
13,0038(brokerage business),6157,997,13,0333(brokerage business),1192,-282,13,0240(brokerage business),623,-429
14,0186(brokerage business),5645,63,14,0240(brokerage business),1160,132,14,0253(brokerage business),535,156
15,0268(brokerage business),5421,-692,15,0277(brokerage business),1111,100,15,0275(brokerage business),524,119
16,0096(brokerage business),4555,-875,16,0025(brokerage business),1051,242,16,0335(brokerage business),441,43
17,0067(brokerage business),4413,1634,17,0268(brokerage business),948,70,17,0096(brokerage business),428,12
18,0103(brokerage business),4192,-905,18,0042(brokerage business),932,-111,18,0009(brokerage business),303,-48
19,0059(brokerage business),4036,1109,19,0151(brokerage business),906,13,19,0311(brokerage business),298,-14
20,0323(brokerage business),3789,-1054,20,0034(brokerage business),846,-15,20,0239(brokerage business),272,8
Total,,256054,-34147,Total,,46444,2306,Total,,52896,668
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：rball,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,1975344,250328,Name of FF Member/OSBP,2665290,-66429,Name of FF Member/OSBP,2665290,-66429,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2609,,,,,,,,,,2026-09-15,
1,0007(brokerage business),30,30,1,0008(brokerage business),870,0,1,0007(brokerage business),570,-30
2,0103(brokerage business),30,30,2,0163(brokerage business),600,0,2,0004(brokerage business),450,0
3,,,,3,0004(brokerage business),120,0,3,0277(brokerage business),330,0
4,,,,4,0159(brokerage business),120,0,4,0253(brokerage business),240,0
5,,,,5,,,,5,0103(brokerage business),30,30
6,,,,6,,,,6,0272(brokerage business),30,0
7,,,,7,,,,7,0274(brokerage business),30,0
8,,,,8,,,,8,0275(brokerage business),30,0
Total,,60,60,Total,,1710,0,Total,,1710,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-09-15,
1,0163(brokerage business),44517,12398,1,0004(brokerage business),45890,-3771,1,0004(brokerage business),44226,-3996
2,0004(brokerage business),34687,-36,2,0148(brokerage business),20626,-3730,2,0163(brokerage business),29472,-4684
3,0148(brokerage business),23424,840,3,0163(brokerage business),19953,-5063,3,0148(brokerage business),25468,-1332
4,0253(brokerage business),18116,3784,4,0272(brokerage business),12672,-701,4,0034(brokerage business),21888,-1827
5,0103(brokerage business),11327,3915,5,0058(brokerage business),9981,-1025,5,0103(brokerage business),18909,-5624
6,0275(brokerage business),10827,-3952,6,0009(brokerage business),9787,-360,6,0042(brokerage business),12441,1048
7,0081(brokerage business),8017,25,7,0123(brokerage business),8917,-8,7,0275(brokerage business),11338,-2558
8,0096(brokerage business),5801,3146,8,0275(brokerage business),8622,-1583,8,0096(brokerage business),11324,-3229
9,0042(brokerage business),5782,926,9,0103(brokerage business),8552,-3979,9,0123(brokerage business),10239,-1133
10,0268(brokerage business),5718,1882,10,0178(brokerage business),8186,-881,10,0253(brokerage business),10103,-2266
11,0240(brokerage business),4473,1552,11,0253(brokerage business),7896,-432,11,0238(brokerage business),9150,2130
12,0151(brokerage business),4308,943,12,0082(brokerage business),7647,-913,12,0059(brokerage business),7996,-715
13,0272(brokerage business),4012,38,13,0069(brokerage business),7640,-494,13,0058(brokerage business),7768,-378
14,0034(brokerage business),3960,1699,14,0034(brokerage business),5780,-665,14,0306(brokerage business),7199,-2
15,0238(brokerage business),2982,2519,15,0096(brokerage business),5635,-66,15,0272(brokerage business),6706,-2397
16,0259(brokerage business),2932,-445,16,0323(brokerage business),5393,426,16,0418(brokerage business),6424,-390
17,0274(brokerage business),2854,-1695,17,0125(brokerage business),5368,-516,17,0125(brokerage business),6284,-152
18,0059(brokerage business),2819,-1636,18,0277(brokerage business),5040,161,18,0274(brokerage business),5728,-979
19,0058(brokerage business),2679,139,19,0240(brokerage business),4668,-587,19,0082(brokerage business),5472,-506
20,0123(brokerage business),2419,-588,20,0019(brokerage business),4622,-42,20,0178(brokerage business),5470,-458
Total,,201654,25454,Total,,212875,-24229,Total,,263605,-29448
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-09-15,
1,0163(brokerage business),18009,7115,1,0323(brokerage business),53326,-785,1,0323(brokerage business),52677,-23
2,0004(brokerage business),13221,7256,2,0253(brokerage business),28178,-2230,2,0148(brokerage business),30778,-717
3,0253(brokerage business),12704,6456,3,0148(brokerage business),27719,-487,3,0253(brokerage business),28136,-258
4,0082(brokerage business),11402,5606,4,0004(brokerage business),27228,-4851,4,0151(brokerage business),27193,-1633
5,0275(brokerage business),7916,414,5,0151(brokerage business),26832,143,5,0004(brokerage business),26928,-3074
6,0034(brokerage business),7484,6242,6,0163(brokerage business),26065,-2693,6,0163(brokerage business),26121,-1174
7,0148(brokerage business),7422,-3552,7,0272(brokerage business),18941,1020,7,0272(brokerage business),19777,510
8,0081(brokerage business),7408,4075,8,0082(brokerage business),18034,7,8,0082(brokerage business),18080,33
9,0096(brokerage business),6972,5293,9,0268(brokerage business),17275,-213,9,0268(brokerage business),16318,96
10,0103(brokerage business),6210,459,10,0081(brokerage business),16311,-1079,10,0081(brokerage business),16260,-873
11,0272(brokerage business),4778,755,11,0069(brokerage business),16074,388,11,0069(brokerage business),15974,39
12,0069(brokerage business),4365,2348,12,0103(brokerage business),10496,343,12,0096(brokerage business),11766,664
13,0151(brokerage business),4098,2418,13,0139(brokerage business),10216,-1404,13,0139(brokerage business),10289,-1404
14,0123(brokerage business),4019,2960,14,0019(brokerage business),6738,-1309,14,0244(brokerage business),6308,93
15,0268(brokerage business),3733,1963,15,0244(brokerage business),6172,5,15,0103(brokerage business),5750,-1457
16,0139(brokerage business),2812,866,16,0096(brokerage business),6039,-768,16,0275(brokerage business),5683,-358
17,0259(brokerage business),2702,119,17,0372(brokerage business),5734,-33,17,0034(brokerage business),4897,-3433
18,0238(brokerage business),2610,1915,18,0259(brokerage business),3069,-346,18,0019(brokerage business),4206,239
19,0042(brokerage business),2570,1108,19,0312(brokerage business),1805,0,19,0077(brokerage business),2778,-885
20,0263(brokerage business),2533,2431,20,0007(brokerage business),1309,-1698,20,0153(brokerage business),2002,22
Total,,132968,56247,Total,,327561,-15990,Total,,331921,-13593
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-09-15,
1,0004(brokerage business),182464,34762,1,0148(brokerage business),220002,-3778,1,0004(brokerage business),159520,-3770
2,0163(brokerage business),166658,22190,2,0004(brokerage business),137324,-2800,2,0239(brokerage business),116173,6265
3,0148(brokerage business),151533,3216,3,0163(brokerage business),83023,310,3,0148(brokerage business),95459,-855
4,0272(brokerage business),103283,21442,4,0272(brokerage business),76961,37,4,0103(brokerage business),75132,-16286
5,0253(brokerage business),95161,5498,5,0253(brokerage business),66880,771,5,0163(brokerage business),60833,-5964
6,0275(brokerage business),63195,-3116,6,0103(brokerage business),66357,6469,6,0082(brokerage business),52717,938
7,0103(brokerage business),48435,19746,7,0034(brokerage business),58046,-5838,7,0274(brokerage business),47665,3845
8,0059(brokerage business),31539,10591,8,0059(brokerage business),40745,529,8,0007(brokerage business),42450,-2317
9,0081(brokerage business),28641,4135,9,0268(brokerage business),36162,-428,9,0058(brokerage business),41643,1779
10,0034(brokerage business),26544,-4467,10,0274(brokerage business),34797,647,10,0272(brokerage business),41462,-3538
11,0259(brokerage business),25608,615,11,0042(brokerage business),34073,-1417,11,0253(brokerage business),41220,-1018
12,0239(brokerage business),23331,10107,12,0123(brokerage business),30890,-623,12,0034(brokerage business),37567,4392
13,0268(brokerage business),20690,2578,13,0009(brokerage business),25735,3938,13,0059(brokerage business),36922,-2650
14,0274(brokerage business),18970,-6691,14,0096(brokerage business),25365,-2218,14,0084(brokerage business),36023,1151
15,0125(brokerage business),17914,8042,15,0058(brokerage business),25141,51,15,0335(brokerage business),33851,2556
16,0186(brokerage business),17904,1114,16,0069(brokerage business),22365,958,16,0277(brokerage business),33835,685
17,0240(brokerage business),17147,-4592,17,0240(brokerage business),20766,394,17,0153(brokerage business),29672,674
18,0335(brokerage business),14220,2495,18,0186(brokerage business),20666,-511,18,0275(brokerage business),29639,1124
19,0161(brokerage business),13493,5516,19,0275(brokerage business),19246,977,19,0123(brokerage business),25029,-730
20,0096(brokerage business),13111,5901,20,0238(brokerage business),19131,16,20,0067(brokerage business),22595,377
Total,,1079841,139082,Total,,1063675,-2516,Total,,1059407,-13342
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-09-15,
1,0163(brokerage business),13037,-6867,1,0323(brokerage business),39768,-20,1,0323(brokerage business),39581,-7
2,0096(brokerage business),4328,1631,2,0253(brokerage business),24360,691,2,0253(brokerage business),24167,709
3,0148(brokerage business),4022,-4755,3,0274(brokerage business),20182,29,3,0274(brokerage business),20795,6
4,0275(brokerage business),3799,1841,4,0082(brokerage business),17962,-54,4,0082(brokerage business),18063,27
5,0082(brokerage business),3293,-1002,5,0163(brokerage business),17331,597,5,0004(brokerage business),17903,366
6,0151(brokerage business),2137,536,6,0004(brokerage business),17288,463,6,0163(brokerage business),16995,318
7,0253(brokerage business),1920,483,7,0151(brokerage business),16950,487,7,0151(brokerage business),16714,506
8,0081(brokerage business),1658,-1310,8,0081(brokerage business),15963,681,8,0081(brokerage business),15822,579
9,0069(brokerage business),1610,-334,9,0103(brokerage business),15218,-81,9,0103(brokerage business),15478,58
10,0272(brokerage business),1458,245,10,0268(brokerage business),15156,-5,10,0268(brokerage business),15137,-61
11,0268(brokerage business),1296,40,11,0139(brokerage business),13465,394,11,0139(brokerage business),13394,394
12,0004(brokerage business),1123,-1513,12,0272(brokerage business),12976,574,12,0272(brokerage business),12713,482
13,0103(brokerage business),1013,15,13,0148(brokerage business),11422,331,13,0148(brokerage business),11344,-495
14,0034(brokerage business),871,557,14,0069(brokerage business),8652,495,14,0096(brokerage business),8598,131
15,0139(brokerage business),790,-9,15,0096(brokerage business),8397,23,15,0069(brokerage business),8545,483
16,0311(brokerage business),519,157,16,0238(brokerage business),5823,202,16,0238(brokerage business),5804,171
17,0075(brokerage business),480,360,17,0138(brokerage business),4201,-5,17,0138(brokerage business),4000,-1
18,0323(brokerage business),465,-213,18,0019(brokerage business),3098,84,18,0254(brokerage business),3031,0
19,0238(brokerage business),443,359,19,0254(brokerage business),3041,10,19,0019(brokerage business),3020,74
20,0042(brokerage business),387,74,20,0275(brokerage business),2722,1324,20,0259(brokerage business),2699,78
Total,,44649,-9705,Total,,273975,6220,Total,,273803,3818
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,923582,-168130,Name of FF Member/OSBP,1990256,-8534,Name of FF Member/OSBP,1990256,-8534,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-09-15,
1,0004(brokerage business),60,60,1,0004(brokerage business),930,-30,1,0004(brokerage business),1590,-30
2,0151(brokerage business),30,-60,2,0076(brokerage business),660,0,2,0008(brokerage business),870,0
3,0277(brokerage business),30,30,3,0151(brokerage business),660,-30,3,0159(brokerage business),480,0
4,,,,4,0125(brokerage business),540,0,4,0171(brokerage business),210,0
5,,,,5,0067(brokerage business),450,0,5,0067(brokerage business),180,0
6,,,,6,0148(brokerage business),210,0,6,0125(brokerage business),150,0
7,,,,7,0277(brokerage business),150,30,7,0042(brokerage business),120,0
8,,,,8,0163(brokerage business),30,0,8,0019(brokerage business),60,0
9,,,,9,0272(brokerage business),30,0,9,,,
Total,,120,30,Total,,3660,-30,Total,,3660,-30
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-09-15,
1,0004(brokerage business),15768,-7432,1,0004(brokerage business),34320,-4617,1,0004(brokerage business),26172,-2533
2,0163(brokerage business),15160,-7564,2,0103(brokerage business),15101,-1459,2,0275(brokerage business),15882,-107
3,0148(brokerage business),8529,-2532,3,0163(brokerage business),14173,-80,3,0272(brokerage business),15835,-701
4,0253(brokerage business),7428,-616,4,0009(brokerage business),11444,-1136,4,0058(brokerage business),11927,-1156
5,0275(brokerage business),5862,-920,5,0272(brokerage business),9504,-664,5,0103(brokerage business),11357,-914
6,0125(brokerage business),4097,2514,6,0253(brokerage business),9198,-326,6,0163(brokerage business),11105,-516
7,0272(brokerage business),3395,-1137,7,0148(brokerage business),8268,-192,7,0148(brokerage business),9308,-1453
8,0081(brokerage business),3249,-2637,8,0042(brokerage business),8045,-1374,8,0259(brokerage business),8395,-255
9,0103(brokerage business),2839,-3694,9,0059(brokerage business),7215,77,9,0042(brokerage business),7301,-357
10,0042(brokerage business),2447,-364,10,0125(brokerage business),5102,-2515,10,0153(brokerage business),6485,-215
11,0059(brokerage business),2231,528,11,0095(brokerage business),4990,-1,11,0137(brokerage business),6159,-338
12,0009(brokerage business),2103,-1102,12,0123(brokerage business),4542,-112,12,0009(brokerage business),5643,-351
13,0058(brokerage business),1855,-2013,13,0240(brokerage business),4453,-118,13,0125(brokerage business),4407,-616
14,0268(brokerage business),1784,-154,14,0082(brokerage business),4092,-289,14,0123(brokerage business),4155,-696
15,0003(brokerage business),1651,953,15,0058(brokerage business),3799,-363,15,0253(brokerage business),3974,-2122
16,0274(brokerage business),1583,739,16,0034(brokerage business),3576,-6,16,0003(brokerage business),3858,-1547
17,0184(brokerage business),1414,414,17,0288(brokerage business),2943,-274,17,0096(brokerage business),3622,-336
18,0259(brokerage business),1380,-1392,18,0081(brokerage business),2324,-460,18,0034(brokerage business),3217,-334
19,0096(brokerage business),1229,-700,19,0275(brokerage business),2177,-1787,19,0007(brokerage business),2689,-20
20,0277(brokerage business),1106,-16,20,0007(brokerage business),2069,-112,20,0059(brokerage business),2642,-1194
Total,,85110,-27125,Total,,157335,-15808,Total,,164133,-15761
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-09-15,
1,0163(brokerage business),5890,1388,1,0148(brokerage business),45551,-982,1,0323(brokerage business),42269,-787
2,0148(brokerage business),3974,-94,2,0323(brokerage business),41785,-669,2,0240(brokerage business),35161,-1814
3,0253(brokerage business),3945,934,3,0240(brokerage business),33904,-886,3,0148(brokerage business),31203,152
4,0240(brokerage business),3250,1150,4,0268(brokerage business),25940,-583,4,0004(brokerage business),26922,-1785
5,0004(brokerage business),3070,625,5,0004(brokerage business),25288,-61,5,0268(brokerage business),25909,-580
6,0096(brokerage business),2788,1516,6,0081(brokerage business),21750,-338,6,0081(brokerage business),21947,-291
7,0268(brokerage business),2461,92,7,0178(brokerage business),19583,-1131,7,0178(brokerage business),19521,-1112
8,0178(brokerage business),2307,-644,8,0161(brokerage business),19215,-980,8,0161(brokerage business),19169,-951
9,0139(brokerage business),2302,1550,9,0048(brokerage business),17162,-401,9,0048(brokerage business),17097,-463
10,0372(brokerage business),2271,1034,10,0253(brokerage business),17104,-989,10,0253(brokerage business),16368,-568
11,0161(brokerage business),1963,-2,11,0137(brokerage business),14530,48,11,0137(brokerage business),14467,15
12,0323(brokerage business),1708,-842,12,0139(brokerage business),12299,-1151,12,0139(brokerage business),11083,-1151
13,0081(brokerage business),1575,-241,13,0019(brokerage business),6034,-82,13,0372(brokerage business),6237,2129
14,0048(brokerage business),1002,374,14,0103(brokerage business),5070,-88,14,0019(brokerage business),6021,-88
15,0103(brokerage business),782,-247,15,0275(brokerage business),2009,-27,15,0103(brokerage business),5158,-86
16,0137(brokerage business),781,-87,16,0151(brokerage business),1419,-1,16,0042(brokerage business),3157,-463
17,0042(brokerage business),623,-472,17,0115(brokerage business),1250,0,17,0275(brokerage business),2074,-8
18,0263(brokerage business),500,500,18,0271(brokerage business),1150,0,18,0259(brokerage business),1680,-311
19,0019(brokerage business),460,58,19,0077(brokerage business),1041,-1,19,0272(brokerage business),1561,8
20,0259(brokerage business),366,303,20,0254(brokerage business),1013,0,20,0151(brokerage business),1249,42
Total,,42018,6895,Total,,313097,-8322,Total,,308253,-8112
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-09-15,
1,0163(brokerage business),112755,-8507,1,0004(brokerage business),221790,3774,1,0004(brokerage business),244992,-9637
2,0004(brokerage business),97109,-12697,2,0148(brokerage business),131206,-2798,2,0148(brokerage business),92834,9139
3,0148(brokerage business),78781,-22702,3,0042(brokerage business),125961,2844,3,0272(brokerage business),81977,-1611
4,0275(brokerage business),35620,4,4,0163(brokerage business),81819,-1931,4,0058(brokerage business),77049,-2802
5,0253(brokerage business),34336,-12818,5,0009(brokerage business),55577,1952,5,0163(brokerage business),66779,-5036
6,0259(brokerage business),23937,-3494,6,0272(brokerage business),48363,982,6,0103(brokerage business),42673,-997
7,0272(brokerage business),21571,-6094,7,0103(brokerage business),40585,4366,7,0275(brokerage business),33503,1507
8,0058(brokerage business),18279,5005,8,0253(brokerage business),30816,-530,8,0125(brokerage business),29663,608
9,0103(brokerage business),16873,3079,9,0275(brokerage business),30759,2401,9,0003(brokerage business),28943,446
10,0034(brokerage business),14385,-3531,10,0034(brokerage business),28444,455,10,0253(brokerage business),28723,-1492
11,0096(brokerage business),12458,-3098,11,0123(brokerage business),24629,744,11,0335(brokerage business),27940,6538
12,0239(brokerage business),11946,2304,12,0058(brokerage business),22000,-2641,12,0059(brokerage business),27933,2099
13,0081(brokerage business),11505,-6719,13,0268(brokerage business),21803,-1606,13,0042(brokerage business),26470,2257
14,0335(brokerage business),11270,-4878,14,0139(brokerage business),21160,25,14,0034(brokerage business),25227,2624
15,0177(brokerage business),9949,-6523,15,0082(brokerage business),19966,461,15,0239(brokerage business),24046,10172
16,0288(brokerage business),9627,4999,16,0277(brokerage business),18300,466,16,0123(brokerage business),23437,919
17,0240(brokerage business),8849,-855,17,0059(brokerage business),17227,1104,17,0009(brokerage business),22867,88
18,0268(brokerage business),8790,-4898,18,0274(brokerage business),16730,-184,18,0259(brokerage business),22587,-1722
19,0007(brokerage business),8290,1379,19,0125(brokerage business),15874,3624,19,0019(brokerage business),21994,2258
20,0042(brokerage business),8247,-3249,20,0081(brokerage business),15727,-543,20,0177(brokerage business),19225,5928
Total,,554577,-83293,Total,,988736,12965,Total,,968862,21286
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2703,,,,,,,,,,2026-09-15,
1,0163(brokerage business),5953,340,1,0323(brokerage business),16254,852,1,0323(brokerage business),16308,875
2,0148(brokerage business),2764,-354,2,0081(brokerage business),13125,770,2,0081(brokerage business),13180,776
3,0275(brokerage business),1997,-462,3,0253(brokerage business),10525,-24,3,0253(brokerage business),10476,14
4,0323(brokerage business),1749,-76,4,0268(brokerage business),10041,182,4,0268(brokerage business),10187,182
5,0081(brokerage business),1584,-492,5,0004(brokerage business),10017,451,5,0004(brokerage business),10018,630
6,0178(brokerage business),1319,601,6,0103(brokerage business),8738,345,6,0103(brokerage business),8720,347
7,0253(brokerage business),1238,-1767,7,0161(brokerage business),8038,314,7,0161(brokerage business),8019,294
8,0004(brokerage business),1227,-66,8,0148(brokerage business),7009,356,8,0139(brokerage business),5915,270
9,0268(brokerage business),798,-388,9,0178(brokerage business),6394,654,9,0148(brokerage business),5738,-40
10,0240(brokerage business),788,32,10,0139(brokerage business),5900,271,10,0240(brokerage business),5219,-347
11,0103(brokerage business),694,41,11,0240(brokerage business),5304,-373,11,0178(brokerage business),4732,657
12,0161(brokerage business),620,-244,12,0137(brokerage business),4524,257,12,0137(brokerage business),4520,250
13,0042(brokerage business),571,528,13,0048(brokerage business),3584,113,13,0048(brokerage business),3584,113
14,0139(brokerage business),541,115,14,0019(brokerage business),1925,120,14,0019(brokerage business),1862,57
15,0312(brokerage business),538,-75,15,0271(brokerage business),1029,162,15,0271(brokerage business),1031,163
16,0137(brokerage business),537,-63,16,0275(brokerage business),933,38,16,0288(brokerage business),1012,38
17,0151(brokerage business),401,-91,17,0254(brokerage business),896,0,17,0275(brokerage business),939,45
18,0271(brokerage business),327,-202,18,0151(brokerage business),895,184,18,0151(brokerage business),900,191
19,0048(brokerage business),250,-436,19,0288(brokerage business),790,-39,19,0254(brokerage business),896,0
20,0311(brokerage business),215,-59,20,0259(brokerage business),554,0,20,0163(brokerage business),776,51
Total,,24111,-3118,Total,,116475,4633,Total,,114032,4566
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,440184,-87630,Name of FF Member/OSBP,206827,-3876,Name of FF Member/OSBP,206827,-3876,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2609,,,,,,,,,,2026-09-15,
1,0004(brokerage business),36,-192,1,0148(brokerage business),1488,0,1,0148(brokerage business),1248,0
2,0268(brokerage business),24,24,2,0004(brokerage business),1452,12,2,0253(brokerage business),972,0
3,0069(brokerage business),12,12,3,0003(brokerage business),492,0,3,0004(brokerage business),516,0
4,0277(brokerage business),12,-12,4,0277(brokerage business),276,12,4,0349(brokerage business),480,12
5,0349(brokerage business),12,0,5,0069(brokerage business),252,12,5,0151(brokerage business),468,0
6,,,,6,0125(brokerage business),180,0,6,0038(brokerage business),300,0
7,,,,7,0253(brokerage business),144,0,7,0240(brokerage business),156,0
8,,,,8,0163(brokerage business),120,0,8,0163(brokerage business),144,0
9,,,,9,0018(brokerage business),48,0,9,0372(brokerage business),60,0
10,,,,10,0076(brokerage business),48,0,10,0096(brokerage business),48,0
11,,,,11,0240(brokerage business),12,0,11,0009(brokerage business),36,0
12,,,,12,,,,12,0338(brokerage business),36,0
13,,,,13,,,,13,0103(brokerage business),24,0
14,,,,14,,,,14,0316(brokerage business),24,0
Total,,96,-168,Total,,4512,36,Total,,4512,12
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-09-15,
1,0163(brokerage business),49271,-23302,1,0148(brokerage business),7875,-759,1,0148(brokerage business),9322,-2922
2,0148(brokerage business),36765,11598,2,0004(brokerage business),6922,-1115,2,0004(brokerage business),7209,-1089
3,0123(brokerage business),20756,2327,3,0253(brokerage business),4766,-287,3,0163(brokerage business),4095,-829
4,0253(brokerage business),16999,-3088,4,0163(brokerage business),3279,-1196,4,0253(brokerage business),3485,-840
5,0004(brokerage business),16764,-9143,5,0240(brokerage business),2880,-252,5,0335(brokerage business),2391,-697
6,0275(brokerage business),14621,7743,6,0161(brokerage business),2021,-147,6,0272(brokerage business),1902,-521
7,0081(brokerage business),5885,-3394,7,0298(brokerage business),1952,-66,7,0161(brokerage business),1857,-81
8,0272(brokerage business),4398,-25482,8,0103(brokerage business),1735,-490,8,0081(brokerage business),1832,-325
9,0240(brokerage business),4293,-3418,9,0008(brokerage business),1720,-5,9,0240(brokerage business),1690,-539
10,0259(brokerage business),3361,-7516,10,0018(brokerage business),1568,-563,10,0288(brokerage business),1567,342
11,0288(brokerage business),2826,-90,11,0082(brokerage business),1546,-267,11,0049(brokerage business),1197,23
12,0298(brokerage business),2826,-928,12,0272(brokerage business),1475,-607,12,0019(brokerage business),1145,-106
13,0082(brokerage business),2164,-172,13,0125(brokerage business),1374,-392,13,0058(brokerage business),1066,636
14,0069(brokerage business),1974,75,14,0009(brokerage business),1153,-193,14,0103(brokerage business),1066,-201
15,0018(brokerage business),1616,-526,15,0096(brokerage business),1096,-766,15,0059(brokerage business),1048,-12
16,0058(brokerage business),1425,329,16,0338(brokerage business),1080,-76,16,0153(brokerage business),1005,-145
17,0308(brokerage business),1182,102,17,0003(brokerage business),1066,-117,17,0042(brokerage business),850,-347
18,0096(brokerage business),1075,831,18,0275(brokerage business),1060,-312,18,0003(brokerage business),838,-38
19,0137(brokerage business),1075,-825,19,0268(brokerage business),1019,-256,19,0137(brokerage business),834,-42
20,0323(brokerage business),1046,-607,20,0153(brokerage business),986,-55,20,0048(brokerage business),798,-95
Total,,190322,-55486,Total,,46573,-7921,Total,,45197,-7828
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2611,,,,,,,,,,2026-09-15,
1,0163(brokerage business),39159,-5410,1,0004(brokerage business),11878,1211,1,0148(brokerage business),14306,2213
2,0004(brokerage business),23527,-4718,2,0148(brokerage business),10933,1534,2,0004(brokerage business),10626,1332
