"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-05-06,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：au2612,,,,,,,,,,2026-05-06,
1,0004(brokerage business),1632,-793,1,0148(brokerage business),3257,30,1,0049(brokerage business),574,-394
2,0253(brokerage business),760,-152,2,0004(brokerage business),1465,90,2,0009(brokerage business),536,-52
3,0148(brokerage business),599,-800,3,0253(brokerage business),1165,55,3,0052(brokerage business),504,0
4,0163(brokerage business),409,-477,4,0288(brokerage business),1012,0,4,0372(brokerage business),426,-1
5,0049(brokerage business),395,212,5,0308(brokerage business),806,9,5,0042(brokerage business),306,0
6,0009(brokerage business),338,0,6,0349(brokerage business),657,2,6,0275(brokerage business),304,-149
7,0275(brokerage business),267,-279,7,0272(brokerage business),607,-38,7,0004(brokerage business),282,14
8,0272(brokerage business),177,-85,8,0275(brokerage business),534,-10,8,0025(brokerage business),118,14
9,0123(brokerage business),175,74,9,0088(brokerage business),491,6,9,0321(brokerage business),111,11
10,0067(brokerage business),107,-10,10,0163(brokerage business),488,2,10,0240(brokerage business),105,-2
11,0103(brokerage business),94,44,11,0067(brokerage business),396,100,11,0156(brokerage business),86,0
12,0161(brokerage business),90,2,12,0025(brokerage business),307,-46,12,0148(brokerage business),65,-7
13,0240(brokerage business),87,-136,13,0311(brokerage business),277,35,13,0018(brokerage business),45,38
14,0308(brokerage business),85,-206,14,0268(brokerage business),249,9,14,0163(brokerage business),39,-15
15,0030(brokerage business),79,-61,15,0096(brokerage business),232,2,15,0108(brokerage business),37,-1
16,0042(brokerage business),77,-132,16,0123(brokerage business),231,120,16,0103(brokerage business),32,13
17,0018(brokerage business),71,18,17,0069(brokerage business),215,5,17,0081(brokerage business),29,5
18,0259(brokerage business),70,26,18,0013(brokerage business),208,0,18,0327(brokerage business),28,-4
19,0019(brokerage business),63,47,19,0001(brokerage business),181,0,19,0048(brokerage business),26,0
20,0025(brokerage business),62,59,20,0034(brokerage business),180,3,20,0123(brokerage business),26,7
Total,,5637,-2649,Total,,12958,374,Total,,3679,-523
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：agall,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,783875,-1009948,Name of FF Member/OSBP,447201,13119,Name of FF Member/OSBP,329910,11488,,,
Name of Non-FF Member/OSNBP,3057,-572,Name of Non-FF Member/OSNBP,23778,-497,Name of Non-FF Member/OSNBP,141069,1134,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2605,,,,,,,,,,2026-05-06,
1,0272(brokerage business),250,30,1,0339(brokerage business),900,0,1,0082(brokerage business),572,0
2,0001(brokerage business),218,-163,2,0043(brokerage business),866,-2,2,0001(brokerage business),412,-216
3,0148(brokerage business),212,-325,3,0004(brokerage business),548,-12,3,0240(brokerage business),404,-2
4,0240(brokerage business),192,-357,4,0268(brokerage business),314,-4,4,0253(brokerage business),398,-2
5,0186(brokerage business),168,-41,5,0077(brokerage business),274,0,5,0272(brokerage business),392,-202
6,0275(brokerage business),137,-704,6,0148(brokerage business),240,-6,6,0034(brokerage business),214,0
7,0058(brokerage business),126,-227,7,0240(brokerage business),238,-18,7,0042(brokerage business),210,0
8,0259(brokerage business),98,-216,8,0082(brokerage business),228,2,8,0009(brokerage business),162,0
9,0271(brokerage business),80,-34,9,0272(brokerage business),130,-36,9,0148(brokerage business),152,58
10,0042(brokerage business),60,-15,10,0151(brokerage business),122,-10,10,0077(brokerage business),150,0
11,0163(brokerage business),52,-721,11,0321(brokerage business),100,0,11,0103(brokerage business),118,-2
12,0004(brokerage business),48,-296,12,0123(brokerage business),78,-2,12,0321(brokerage business),118,0
13,0274(brokerage business),48,-134,13,0186(brokerage business),62,-168,13,0059(brokerage business),114,0
14,0049(brokerage business),44,-445,14,0275(brokerage business),62,-5,14,0049(brokerage business),108,-4
15,0385(brokerage business),32,29,15,0288(brokerage business),52,-18,15,0163(brokerage business),62,14
16,0081(brokerage business),28,-103,16,0277(brokerage business),46,0,16,0338(brokerage business),30,0
17,0151(brokerage business),22,-32,17,0308(brokerage business),42,-1,17,0268(brokerage business),24,-4
18,0288(brokerage business),22,-47,18,0034(brokerage business),34,-6,18,0004(brokerage business),20,-4
19,0136(brokerage business),20,19,19,0253(brokerage business),34,-6,19,0069(brokerage business),18,0
20,0125(brokerage business),18,1,20,0163(brokerage business),26,2,20,0030(brokerage business),10,0
Total,,1875,-3781,Total,,4396,-290,Total,,3688,-364
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2606,,,,,,,,,,2026-05-06,
1,0004(brokerage business),63338,-72399,1,0148(brokerage business),13948,1771,1,0148(brokerage business),19642,227
2,0148(brokerage business),45724,-60998,2,0004(brokerage business),12925,2109,2,0004(brokerage business),10784,255
3,0163(brokerage business),21033,-21092,3,0272(brokerage business),8233,444,3,0163(brokerage business),9443,1491
4,0240(brokerage business),18355,-35420,4,0163(brokerage business),7457,830,4,0049(brokerage business),7141,30
5,0253(brokerage business),17489,-27006,5,0082(brokerage business),6971,544,5,0006(brokerage business),6353,12
6,0275(brokerage business),16075,-16899,6,0103(brokerage business),5866,-68,6,0139(brokerage business),6037,-11
7,0272(brokerage business),12985,-22617,7,0288(brokerage business),5509,-679,7,0253(brokerage business),5222,205
8,0081(brokerage business),12734,-19662,8,0034(brokerage business),5439,-2,8,0315(brokerage business),4701,217
9,0034(brokerage business),9677,-18439,9,0253(brokerage business),5212,48,9,0137(brokerage business),4622,438
10,0308(brokerage business),9114,-21166,10,0268(brokerage business),4638,-264,10,0009(brokerage business),4219,47
11,0123(brokerage business),7612,-3603,11,0240(brokerage business),4569,282,11,0001(brokerage business),3897,346
12,0259(brokerage business),7269,-4949,12,0042(brokerage business),4370,-305,12,0240(brokerage business),3447,235
13,0268(brokerage business),6675,-16757,13,0069(brokerage business),4191,-57,13,0272(brokerage business),3400,131
14,0186(brokerage business),6312,-14442,14,0081(brokerage business),3298,321,14,0288(brokerage business),3298,466
15,0298(brokerage business),6099,-16157,15,0123(brokerage business),3218,-205,15,0268(brokerage business),3083,273
16,0288(brokerage business),5883,-11143,16,0275(brokerage business),3066,3,16,0034(brokerage business),3040,55
17,0103(brokerage business),5743,-8062,17,0096(brokerage business),2920,-192,17,0096(brokerage business),2651,194
18,0082(brokerage business),5556,-4845,18,0161(brokerage business),2804,-42,18,0103(brokerage business),2380,-2053
19,0137(brokerage business),4999,-6606,19,0298(brokerage business),2731,-322,19,0042(brokerage business),2073,127
20,0096(brokerage business),4602,-8045,20,0323(brokerage business),2727,854,20,0239(brokerage business),2056,0
Total,,287274,-410307,Total,,110092,5070,Total,,107489,2685
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2608,,,,,,,,,,2026-05-06,
1,0004(brokerage business),43446,-25518,1,0103(brokerage business),11411,968,1,0163(brokerage business),12915,666
2,0148(brokerage business),24092,-28787,2,0004(brokerage business),9440,94,2,0148(brokerage business),10103,218
3,0253(brokerage business),13329,-11432,3,0148(brokerage business),8759,1714,3,0372(brokerage business),8951,-28
4,0240(brokerage business),12285,-13936,4,0272(brokerage business),8250,715,4,0272(brokerage business),4676,373
5,0272(brokerage business),11700,-9381,5,0082(brokerage business),7825,-6,5,0103(brokerage business),4673,-72
6,0275(brokerage business),11356,-8877,6,0043(brokerage business),6996,65,6,0004(brokerage business),4417,558
7,0163(brokerage business),9607,-7283,7,0163(brokerage business),5751,103,7,0049(brokerage business),3978,58
8,0081(brokerage business),6422,-17310,8,0049(brokerage business),5674,-3,8,0123(brokerage business),3046,-37
9,0308(brokerage business),5281,-12957,9,0253(brokerage business),5194,-1877,9,0315(brokerage business),3005,138
10,0123(brokerage business),4750,-1633,10,0123(brokerage business),4380,17,10,0042(brokerage business),2093,86
11,0009(brokerage business),4329,-3373,11,0240(brokerage business),3592,407,11,0096(brokerage business),2011,128
12,0186(brokerage business),3631,-8624,12,0239(brokerage business),2693,202,12,0139(brokerage business),1999,47
13,0268(brokerage business),3538,-6067,13,0042(brokerage business),2487,-347,13,0253(brokerage business),1962,-120
14,0323(brokerage business),3498,-2664,14,0034(brokerage business),2146,-158,14,0088(brokerage business),1811,28
15,0096(brokerage business),3436,-1068,15,0134(brokerage business),2047,-3,15,0240(brokerage business),1515,-26
16,0043(brokerage business),3427,-3161,16,0088(brokerage business),1989,-79,16,0067(brokerage business),1275,51
17,0259(brokerage business),3329,-2217,17,0019(brokerage business),1908,-782,17,0034(brokerage business),1243,-65
18,0019(brokerage business),2904,-1181,18,0323(brokerage business),1867,1108,18,0121(brokerage business),1167,-40
19,0274(brokerage business),2723,-1949,19,0244(brokerage business),1831,109,19,0274(brokerage business),1123,188
20,0059(brokerage business),2646,-570,20,0081(brokerage business),1819,201,20,0268(brokerage business),1009,264
Total,,175729,-167988,Total,,96059,2448,Total,,72972,2415
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2610,,,,,,,,,,2026-05-06,
1,0004(brokerage business),9391,-3963,1,0082(brokerage business),5560,-4,1,0163(brokerage business),8357,101
2,0148(brokerage business),8346,-8781,2,0148(brokerage business),5470,872,2,0148(brokerage business),3483,72
3,0253(brokerage business),3600,-3645,3,0240(brokerage business),4079,-37,3,0049(brokerage business),2535,18
4,0163(brokerage business),2930,-920,4,0049(brokerage business),4021,-394,4,0004(brokerage business),1472,382
5,0275(brokerage business),2814,-2132,5,0277(brokerage business),3162,193,5,0372(brokerage business),1410,597
6,0123(brokerage business),2184,-1107,6,0272(brokerage business),3012,872,6,0069(brokerage business),1335,13
7,0240(brokerage business),2131,-1695,7,0253(brokerage business),2360,-1,7,0103(brokerage business),954,-2
8,0272(brokerage business),1584,411,8,0004(brokerage business),1677,-277,8,0042(brokerage business),911,4
9,0096(brokerage business),1561,-741,9,0043(brokerage business),1376,-24,9,0067(brokerage business),908,-3
10,0081(brokerage business),1505,-3616,10,0103(brokerage business),1226,16,10,0315(brokerage business),864,-1
11,0308(brokerage business),1214,-1547,11,0088(brokerage business),1202,49,11,0139(brokerage business),723,17
12,0271(brokerage business),992,645,12,0288(brokerage business),1149,-11,12,0034(brokerage business),592,87
13,0259(brokerage business),823,-259,13,0261(brokerage business),1003,0,13,0272(brokerage business),533,180
14,0372(brokerage business),817,-335,14,0003(brokerage business),994,-5,14,0009(brokerage business),456,10
15,0323(brokerage business),747,59,15,0323(brokerage business),929,643,15,0059(brokerage business),399,5
16,0059(brokerage business),729,-80,16,0134(brokerage business),717,-1,16,0096(brokerage business),359,4
17,0274(brokerage business),690,465,17,0274(brokerage business),657,601,17,0274(brokerage business),355,9
18,0009(brokerage business),658,-567,18,0268(brokerage business),642,-18,18,0121(brokerage business),346,49
19,0019(brokerage business),640,-141,19,0163(brokerage business),585,-31,19,0088(brokerage business),295,36
20,0049(brokerage business),558,243,20,0034(brokerage business),537,20,20,0332(brokerage business),248,38
Total,,43914,-27706,Total,,40358,2463,Total,,26535,1616
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2612,,,,,,,,,,2026-05-06,
1,0004(brokerage business),4194,-884,1,0272(brokerage business),3427,-17,1,0163(brokerage business),8126,32
2,0148(brokerage business),2843,-434,2,0288(brokerage business),3362,-2,2,0025(brokerage business),4278,64
3,0275(brokerage business),1846,-579,3,0025(brokerage business),3158,65,3,0148(brokerage business),3255,-16
4,0253(brokerage business),1594,-578,4,0004(brokerage business),2853,-19,4,0049(brokerage business),2811,103
5,0123(brokerage business),1187,-61,5,0148(brokerage business),2796,745,5,0067(brokerage business),2011,-1
6,0163(brokerage business),1160,-704,6,0240(brokerage business),2657,18,6,0315(brokerage business),1021,0
7,0240(brokerage business),1048,-382,7,0268(brokerage business),2591,-17,7,0103(brokerage business),499,19
8,0081(brokerage business),968,-460,8,0043(brokerage business),2067,-10,8,0272(brokerage business),472,-15
9,0271(brokerage business),757,652,9,0049(brokerage business),1922,-60,9,0069(brokerage business),471,4
10,0259(brokerage business),679,12,10,0163(brokerage business),1860,-20,10,0240(brokerage business),360,62
11,0034(brokerage business),473,121,11,0001(brokerage business),1511,-39,11,0004(brokerage business),347,147
12,0272(brokerage business),456,-281,12,0034(brokerage business),1510,26,12,0288(brokerage business),327,175
13,0308(brokerage business),384,-542,13,0253(brokerage business),1433,-199,13,0253(brokerage business),267,-39
14,0049(brokerage business),379,147,14,0088(brokerage business),1408,74,14,0320(brokerage business),217,-281
15,0059(brokerage business),366,-294,15,0308(brokerage business),1025,-37,15,0034(brokerage business),193,27
16,0096(brokerage business),338,-415,16,0103(brokerage business),639,-12,16,0088(brokerage business),189,-6
17,0288(brokerage business),333,-235,17,0323(brokerage business),632,32,17,0096(brokerage business),146,-10
18,0274(brokerage business),330,185,18,0042(brokerage business),557,6,18,0268(brokerage business),137,16
19,0103(brokerage business),327,245,19,0261(brokerage business),502,2,19,0058(brokerage business),126,33
20,0320(brokerage business),324,120,20,0082(brokerage business),500,44,20,0275(brokerage business),118,39
Total,,19986,-4367,Total,,36410,580,Total,,25371,353
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：rball,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,1625032,-94832,Name of FF Member/OSBP,2635119,151299,Name of FF Member/OSBP,2635119,151299,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2605,,,,,,,,,,2026-05-06,
1,0123(brokerage business),1026,454,1,0163(brokerage business),1860,-210,1,0004(brokerage business),3180,-180
2,0178(brokerage business),690,293,2,0058(brokerage business),780,110,2,0042(brokerage business),1500,-210
3,0047(brokerage business),662,-1079,3,0161(brokerage business),690,-150,3,0103(brokerage business),1470,0
4,0151(brokerage business),424,-732,4,0004(brokerage business),660,0,4,0259(brokerage business),930,0
5,0259(brokerage business),420,-4240,5,0148(brokerage business),600,-8,5,0275(brokerage business),450,-380
6,0275(brokerage business),393,-4523,6,0076(brokerage business),510,90,6,0034(brokerage business),390,-330
7,0034(brokerage business),331,-2404,7,0240(brokerage business),450,-65,7,0077(brokerage business),300,-301
8,0077(brokerage business),301,-2311,8,0238(brokerage business),420,0,8,0163(brokerage business),300,-51
9,0311(brokerage business),301,130,9,0042(brokerage business),360,-30,9,0277(brokerage business),300,-30
10,0004(brokerage business),300,-5166,10,0096(brokerage business),360,-32,10,0418(brokerage business),300,0
11,0148(brokerage business),279,-9242,11,0338(brokerage business),360,-5,11,0047(brokerage business),240,-660
12,0163(brokerage business),261,-6422,12,0171(brokerage business),330,-90,12,0125(brokerage business),240,0
13,0009(brokerage business),240,-259,13,0277(brokerage business),300,-210,13,0311(brokerage business),240,0
14,0042(brokerage business),240,-3476,14,0125(brokerage business),270,0,14,0272(brokerage business),210,-84
15,0277(brokerage business),240,-23,15,0270(brokerage business),270,0,15,0178(brokerage business),180,-690
16,0323(brokerage business),240,-46,16,0009(brokerage business),240,-240,16,0253(brokerage business),180,0
17,0095(brokerage business),158,-126,17,0077(brokerage business),240,0,17,0009(brokerage business),150,0
18,0161(brokerage business),150,-152,18,0186(brokerage business),210,0,18,0019(brokerage business),120,0
19,0272(brokerage business),145,-2422,19,0008(brokerage business),180,30,19,0319(brokerage business),90,0
20,0058(brokerage business),130,-1400,20,0072(brokerage business),180,0,20,0069(brokerage business),60,-60
Total,,6931,-43146,Total,,9270,-810,Total,,10830,-2976
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2607,,,,,,,,,,2026-05-06,
1,0163(brokerage business),30594,-37596,1,0148(brokerage business),38865,-3908,1,0004(brokerage business),25911,-423
2,0148(brokerage business),11678,-6897,2,0274(brokerage business),23654,17,2,0274(brokerage business),24541,22
3,0004(brokerage business),10889,-12486,3,0081(brokerage business),22031,112,3,0081(brokerage business),22002,-4
4,0123(brokerage business),10235,1381,4,0004(brokerage business),20434,-634,4,0148(brokerage business),18335,-136
5,0253(brokerage business),7587,1390,5,0323(brokerage business),17307,61,5,0082(brokerage business),17618,108
6,0082(brokerage business),5492,-38,6,0082(brokerage business),16756,-40,6,0323(brokerage business),16726,6
7,0081(brokerage business),3940,161,7,0151(brokerage business),16245,171,7,0151(brokerage business),16435,-18
8,0275(brokerage business),3663,-4109,8,0268(brokerage business),15215,33,8,0268(brokerage business),16266,-68
9,0268(brokerage business),3577,-4148,9,0272(brokerage business),14825,-9,9,0272(brokerage business),15254,216
10,0272(brokerage business),3183,2158,10,0139(brokerage business),14479,-11,10,0139(brokerage business),14396,-664
11,0139(brokerage business),3087,-320,11,0186(brokerage business),10547,603,11,0163(brokerage business),11492,-909
12,0103(brokerage business),2956,-66,12,0069(brokerage business),10468,294,12,0069(brokerage business),10081,16
13,0003(brokerage business),2536,2484,13,0163(brokerage business),10328,-2053,13,0186(brokerage business),8838,-50
14,0259(brokerage business),2392,-3615,14,0253(brokerage business),6623,-138,14,0259(brokerage business),8225,-211
15,0096(brokerage business),2353,544,15,0259(brokerage business),5959,-219,15,0253(brokerage business),7456,-165
16,0034(brokerage business),2020,-358,16,0238(brokerage business),5658,31,16,0103(brokerage business),7089,559
17,0019(brokerage business),1619,-376,17,0103(brokerage business),4544,425,17,0238(brokerage business),5869,-38
18,0043(brokerage business),1253,-3525,18,0088(brokerage business),4487,0,18,0096(brokerage business),4782,1159
19,0277(brokerage business),1099,988,19,0138(brokerage business),4303,8,19,0034(brokerage business),4763,-807
20,0069(brokerage business),1056,-45,20,0096(brokerage business),4044,546,20,0019(brokerage business),4669,944
Total,,111209,-64473,Total,,266772,-4711,Total,,260748,-463
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2609,,,,,,,,,,2026-05-06,
1,0163(brokerage business),8200,-4221,1,0268(brokerage business),19388,419,1,0268(brokerage business),18862,365
2,0148(brokerage business),5335,-2448,2,0323(brokerage business),14303,122,2,0323(brokerage business),13993,118
3,0082(brokerage business),2550,301,3,0081(brokerage business),13742,870,3,0081(brokerage business),13015,819
4,0272(brokerage business),2162,1562,4,0082(brokerage business),13263,1526,4,0082(brokerage business),12509,900
5,0081(brokerage business),2131,398,5,0096(brokerage business),12479,-56,5,0139(brokerage business),12414,1196
6,0259(brokerage business),2036,-146,6,0139(brokerage business),12403,546,6,0148(brokerage business),11871,594
7,0139(brokerage business),1750,192,7,0004(brokerage business),11908,177,7,0096(brokerage business),11826,-21
8,0268(brokerage business),1606,-572,8,0253(brokerage business),9985,136,8,0163(brokerage business),10809,280
9,0004(brokerage business),1522,-1640,9,0163(brokerage business),9777,334,9,0004(brokerage business),9948,137
10,0275(brokerage business),1439,770,10,0151(brokerage business),9019,203,10,0253(brokerage business),9273,39
11,0103(brokerage business),1186,225,11,0148(brokerage business),9013,469,11,0151(brokerage business),8876,265
12,0253(brokerage business),1123,-136,12,0272(brokerage business),6465,1889,12,0103(brokerage business),8149,-704
13,0096(brokerage business),1013,48,13,0103(brokerage business),6320,-412,13,0259(brokerage business),5850,-998
14,0171(brokerage business),660,288,14,0069(brokerage business),5707,128,14,0272(brokerage business),5736,17
15,0123(brokerage business),640,112,15,0259(brokerage business),4084,-998,15,0069(brokerage business),5645,186
16,0151(brokerage business),602,-220,16,0138(brokerage business),2613,-3,16,0275(brokerage business),3236,15
17,0019(brokerage business),430,-216,17,0349(brokerage business),1471,-2,17,0138(brokerage business),2658,24
18,0069(brokerage business),426,-69,18,0077(brokerage business),1198,2,18,0349(brokerage business),1451,1
19,0277(brokerage business),422,422,19,0275(brokerage business),1179,-114,19,0077(brokerage business),1334,3
20,0323(brokerage business),364,7,20,0123(brokerage business),923,-2,20,0019(brokerage business),942,79
Total,,35597,-5343,Total,,165240,5234,Total,,168397,3315
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-05-06,
1,0004(brokerage business),169685,12080,1,0148(brokerage business),286093,15921,1,0004(brokerage business),217118,9652
2,0148(brokerage business),161796,22398,2,0163(brokerage business),195535,3982,2,0103(brokerage business),157854,11212
3,0163(brokerage business),135476,3229,3,0004(brokerage business),148536,12779,3,0148(brokerage business),150141,5075
4,0253(brokerage business),78049,17379,4,0239(brokerage business),85445,12118,4,0163(brokerage business),98424,2508
5,0272(brokerage business),47377,-12912,5,0272(brokerage business),70218,3059,5,0253(brokerage business),67181,5067
6,0259(brokerage business),39450,6722,6,0103(brokerage business),65287,5397,6,0058(brokerage business),63993,5360
7,0103(brokerage business),37599,11461,7,0253(brokerage business),60505,8318,7,0272(brokerage business),60520,6096
8,0059(brokerage business),33719,6580,8,0335(brokerage business),47970,7717,8,0034(brokerage business),54261,5406
9,0034(brokerage business),31372,6761,9,0034(brokerage business),46922,3592,9,0082(brokerage business),50053,3618
10,0240(brokerage business),23331,-14762,10,0123(brokerage business),41460,6549,10,0125(brokerage business),49925,-189
11,0275(brokerage business),23019,4618,11,0059(brokerage business),41405,13304,11,0274(brokerage business),45470,4154
12,0186(brokerage business),22220,3410,12,0268(brokerage business),41061,2876,12,0123(brokerage business),38676,3244
13,0389(brokerage business),20482,95,13,0153(brokerage business),39598,-6093,13,0007(brokerage business),36717,1191
14,0123(brokerage business),19129,1999,14,0274(brokerage business),37041,1837,14,0259(brokerage business),32451,2203
15,0082(brokerage business),19068,6891,15,0240(brokerage business),29917,3390,15,0059(brokerage business),31758,7519
16,0268(brokerage business),17898,2511,16,0082(brokerage business),27557,1054,16,0275(brokerage business),29954,3004
17,0042(brokerage business),15834,-7198,17,0323(brokerage business),27476,3792,17,0096(brokerage business),28462,-958
18,0323(brokerage business),15296,-2259,18,0069(brokerage business),26124,748,18,0178(brokerage business),28292,2419
19,0320(brokerage business),15285,11611,19,0161(brokerage business),26074,7065,19,0069(brokerage business),28131,3514
20,0096(brokerage business),14994,465,20,0186(brokerage business),22931,5237,20,0121(brokerage business),27626,1246
Total,,941079,81079,Total,,1367155,112642,Total,,1297007,81341
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,1355180,60064,Name of FF Member/OSBP,2560170,174696,Name of FF Member/OSBP,2560170,174696,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2605,,,,,,,,,,2026-05-06,
1,0137(brokerage business),810,538,1,0004(brokerage business),8340,-150,1,0007(brokerage business),13770,0
2,0259(brokerage business),450,-1951,2,0103(brokerage business),7800,0,2,0047(brokerage business),4740,0
3,0277(brokerage business),420,-241,3,0161(brokerage business),4200,0,3,0019(brokerage business),3990,0
4,0004(brokerage business),360,-6743,4,0311(brokerage business),3480,0,4,0259(brokerage business),3330,-210
5,0272(brokerage business),300,-2040,5,0096(brokerage business),3000,0,5,0339(brokerage business),3090,0
6,0151(brokerage business),270,-260,6,0003(brokerage business),1800,0,6,0034(brokerage business),2460,-1
7,0103(brokerage business),240,-650,7,0123(brokerage business),1800,0,7,0103(brokerage business),2070,180
8,0163(brokerage business),213,-2998,8,0240(brokerage business),1800,0,8,0123(brokerage business),1920,0
9,0007(brokerage business),210,-683,9,0008(brokerage business),1740,0,9,0277(brokerage business),1920,0
10,0059(brokerage business),210,88,10,0067(brokerage business),1590,-120,10,0096(brokerage business),1890,-180
11,0096(brokerage business),180,-305,11,0076(brokerage business),1500,0,11,0004(brokerage business),1800,150
12,0253(brokerage business),180,-2344,12,0153(brokerage business),1470,0,12,0076(brokerage business),1260,0
13,0148(brokerage business),178,-3678,13,0159(brokerage business),1380,0,13,0003(brokerage business),690,0
14,0067(brokerage business),120,-1312,14,0009(brokerage business),1140,0,14,0249(brokerage business),600,0
15,0313(brokerage business),120,79,15,0272(brokerage business),1050,0,15,0163(brokerage business),480,-210
16,0268(brokerage business),102,-434,16,0042(brokerage business),960,0,16,0043(brokerage business),450,0
17,0125(brokerage business),90,-147,17,0059(brokerage business),930,-210,17,0308(brokerage business),420,-30
18,0123(brokerage business),60,-1978,18,0148(brokerage business),600,-89,18,0171(brokerage business),330,0
19,0271(brokerage business),60,-3378,19,0034(brokerage business),510,0,19,0272(brokerage business),240,120
20,0030(brokerage business),30,-120,20,0418(brokerage business),510,0,20,0137(brokerage business),210,-810
Total,,4603,-28557,Total,,45600,-569,Total,,45660,-991
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2607,,,,,,,,,,2026-05-06,
1,0163(brokerage business),18174,-10208,1,0148(brokerage business),36317,243,1,0268(brokerage business),26822,1019
2,0148(brokerage business),18154,-6042,2,0268(brokerage business),26927,1025,2,0081(brokerage business),21814,-302
3,0004(brokerage business),15794,-18102,3,0081(brokerage business),22593,-114,3,0240(brokerage business),17388,-159
4,0253(brokerage business),4739,-4183,4,0004(brokerage business),18575,-956,4,0148(brokerage business),16414,2603
5,0268(brokerage business),4382,-3715,5,0253(brokerage business),16152,1537,5,0004(brokerage business),16121,-1028
6,0081(brokerage business),3290,-495,6,0240(brokerage business),15665,250,6,0253(brokerage business),15844,1076
7,0103(brokerage business),3075,2043,7,0137(brokerage business),15319,61,7,0137(brokerage business),15199,-71
