"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-14,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
3,0163(brokerage business),57783,-16239,3,0163(brokerage business),7619,-488,3,0163(brokerage business),6752,-1568
4,0240(brokerage business),36224,-2309,4,0034(brokerage business),7234,338,4,0049(brokerage business),6141,-261
5,0275(brokerage business),34332,-15184,5,0272(brokerage business),7153,-399,5,0253(brokerage business),4560,-651
6,0308(brokerage business),30853,-2123,6,0288(brokerage business),6320,-428,6,0137(brokerage business),4010,-1063
7,0272(brokerage business),30698,-3882,7,0253(brokerage business),4951,-251,7,0240(brokerage business),3889,-179
8,0253(brokerage business),30434,-11556,8,0240(brokerage business),4925,-501,8,0272(brokerage business),3606,-505
9,0034(brokerage business),23944,-7769,9,0275(brokerage business),4800,-52,9,0001(brokerage business),2401,-269
10,0268(brokerage business),22265,-322,10,0009(brokerage business),4265,-67,10,0139(brokerage business),2394,73
11,0081(brokerage business),19964,-11790,11,0268(brokerage business),3953,-405,11,0042(brokerage business),2232,-45
12,0298(brokerage business),19945,773,12,0082(brokerage business),3889,190,12,0275(brokerage business),2002,-8
13,0103(brokerage business),14811,-2186,13,0081(brokerage business),3007,-612,13,0059(brokerage business),1882,146
14,0186(brokerage business),14294,-1611,14,0003(brokerage business),2842,-11,14,0006(brokerage business),1809,-1
15,0123(brokerage business),12468,-2038,15,0096(brokerage business),2822,-56,15,0025(brokerage business),1713,3
16,0137(brokerage business),10115,-2244,16,0298(brokerage business),2773,-229,16,0034(brokerage business),1709,-390
17,0288(brokerage business),10010,-4215,17,0049(brokerage business),2669,-198,17,0082(brokerage business),1702,239
18,0059(brokerage business),9723,-785,18,0042(brokerage business),2649,-214,18,0069(brokerage business),1462,-131
19,0096(brokerage business),8052,-2932,19,0161(brokerage business),2481,-255,19,0103(brokerage business),1442,-424
20,0009(brokerage business),7758,-3782,20,0308(brokerage business),2412,-289,20,0288(brokerage business),1394,-226
Total,,610080,-158524,Total,,98578,-8261,Total,,81301,-8333
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2612,,,,,,,,,,2026-09-14,
1,0004(brokerage business),49090,-10135,1,0272(brokerage business),14653,255,1,0148(brokerage business),27005,1750
2,0148(brokerage business),24162,-6784,2,0004(brokerage business),14644,823,2,0004(brokerage business),18232,1779
3,0275(brokerage business),21554,-2135,3,0082(brokerage business),12098,157,3,0163(brokerage business),7259,415
4,0163(brokerage business),17273,-4209,4,0163(brokerage business),9290,162,4,0049(brokerage business),6465,1049
5,0240(brokerage business),12506,-1570,5,0049(brokerage business),8274,-57,5,0272(brokerage business),5870,-137
6,0253(brokerage business),9716,-1185,6,0148(brokerage business),7237,6,6,0103(brokerage business),4808,400
7,0123(brokerage business),9123,-1974,7,0067(brokerage business),6481,664,7,0123(brokerage business),3187,-51
8,0272(brokerage business),8128,-1825,8,0103(brokerage business),6343,-41,8,0042(brokerage business),2993,171
9,0268(brokerage business),7265,2444,9,0288(brokerage business),6281,351,9,0372(brokerage business),2905,-58
10,0308(brokerage business),6909,-57,10,0253(brokerage business),6070,426,10,0315(brokerage business),2870,120
11,0103(brokerage business),6491,-789,11,0268(brokerage business),5333,-149,11,0025(brokerage business),2796,-33
12,0034(brokerage business),5836,-1115,12,0240(brokerage business),5126,608,12,0139(brokerage business),2738,-41
13,0081(brokerage business),5505,-638,13,0034(brokerage business),4750,146,13,0137(brokerage business),2707,108
14,0096(brokerage business),3930,-1568,14,0025(brokerage business),4358,15,14,0034(brokerage business),2699,-28
15,0009(brokerage business),3692,-1562,15,0043(brokerage business),4174,-3,15,0006(brokerage business),2651,166
16,0186(brokerage business),3507,-79,16,0042(brokerage business),4018,141,16,0059(brokerage business),2281,0
17,0161(brokerage business),3295,-2076,17,0275(brokerage business),3626,445,17,0240(brokerage business),2189,-156
18,0049(brokerage business),3242,-989,18,0009(brokerage business),2969,834,18,0239(brokerage business),2114,179
19,0059(brokerage business),3107,-1305,19,0333(brokerage business),2931,698,19,0096(brokerage business),2106,-767
20,0067(brokerage business),3036,-1904,20,0161(brokerage business),2590,85,20,0009(brokerage business),2051,96
Total,,207367,-39455,Total,,131246,5566,Total,,105926,4962
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2702,,,,,,,,,,2026-09-14,
1,0004(brokerage business),55406,-16085,1,0148(brokerage business),5740,-115,1,0004(brokerage business),10829,102
2,0163(brokerage business),47506,-5727,2,0082(brokerage business),3860,-23,2,0148(brokerage business),9959,-35
3,0148(brokerage business),40772,3203,3,0272(brokerage business),3790,9,3,0372(brokerage business),7512,63
4,0275(brokerage business),27700,-4649,4,0009(brokerage business),3345,786,4,0163(brokerage business),6377,-156
5,0240(brokerage business),14868,-3894,5,0043(brokerage business),3341,10,5,0272(brokerage business),3490,233
6,0253(brokerage business),12264,-2740,6,0004(brokerage business),3238,-678,6,0049(brokerage business),3173,13
7,0123(brokerage business),11024,-1014,7,0163(brokerage business),3040,-248,7,0042(brokerage business),1776,1
8,0308(brokerage business),10160,-3753,8,0067(brokerage business),2815,1537,8,0123(brokerage business),1715,223
9,0272(brokerage business),9100,-1479,9,0253(brokerage business),2436,-40,9,0069(brokerage business),1452,49
10,0081(brokerage business),9038,-6115,10,0049(brokerage business),1914,3,10,0034(brokerage business),1088,95
11,0009(brokerage business),7365,-5422,11,0333(brokerage business),1474,32,11,0240(brokerage business),1052,389
12,0298(brokerage business),7067,-549,12,0003(brokerage business),1407,-19,12,0315(brokerage business),684,0
13,0268(brokerage business),6113,173,13,0123(brokerage business),1215,-23,13,0058(brokerage business),596,270
14,0186(brokerage business),5582,-446,14,0007(brokerage business),1075,788,14,0096(brokerage business),416,-12
15,0096(brokerage business),5430,-984,15,0042(brokerage business),1043,92,15,0275(brokerage business),405,178
16,0038(brokerage business),5160,1708,16,0240(brokerage business),1028,-349,16,0335(brokerage business),398,48
17,0103(brokerage business),5097,699,17,0277(brokerage business),1011,5,17,0253(brokerage business),379,16
18,0034(brokerage business),4915,350,18,0151(brokerage business),893,-5,18,0009(brokerage business),351,7
19,0323(brokerage business),4843,781,19,0268(brokerage business),878,-2,19,0311(brokerage business),312,23
20,0238(brokerage business),3643,-848,20,0034(brokerage business),861,-62,20,0137(brokerage business),290,157
Total,,293053,-46791,Total,,44404,1698,Total,,52254,1664
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：rball,,,,,,,2026-09-14,,,,
Name of FF Member/OSBP,1725016,-544734,Name of FF Member/OSBP,2731719,-17629,Name of FF Member/OSBP,2731719,-17629,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2609,,,,,,,,,,2026-09-14,
1,,,,1,0008(brokerage business),870,0,1,0007(brokerage business),600,0
2,,,,2,0163(brokerage business),600,0,2,0004(brokerage business),450,0
3,,,,3,0004(brokerage business),120,0,3,0277(brokerage business),330,0
4,,,,4,0159(brokerage business),120,0,4,0253(brokerage business),240,0
5,,,,5,,,,5,0272(brokerage business),30,0
6,,,,6,,,,6,0274(brokerage business),30,0
7,,,,7,,,,7,0275(brokerage business),30,0
Total,,,,Total,,1710,0,Total,,1710,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-09-14,
1,0004(brokerage business),34723,-5522,1,0004(brokerage business),49661,336,1,0004(brokerage business),48222,-2747
2,0163(brokerage business),32119,1022,2,0163(brokerage business),25016,357,2,0163(brokerage business),34156,-1356
3,0148(brokerage business),22584,-1361,3,0148(brokerage business),24356,-77,3,0148(brokerage business),26800,-1267
4,0275(brokerage business),14779,3892,4,0272(brokerage business),13373,-389,4,0103(brokerage business),24533,-1972
5,0253(brokerage business),14332,-739,5,0103(brokerage business),12531,-556,5,0034(brokerage business),23715,-1158
6,0081(brokerage business),7992,-108,6,0058(brokerage business),11006,-62,6,0096(brokerage business),14553,-1883
7,0103(brokerage business),7412,-3264,7,0275(brokerage business),10205,-948,7,0275(brokerage business),13896,-2231
8,0042(brokerage business),4856,2362,8,0009(brokerage business),10147,-273,8,0253(brokerage business),12369,-813
9,0274(brokerage business),4549,2985,9,0178(brokerage business),9067,-823,9,0042(brokerage business),11393,2104
10,0059(brokerage business),4455,909,10,0123(brokerage business),8925,254,10,0123(brokerage business),11372,-529
11,0272(brokerage business),3974,-765,11,0082(brokerage business),8560,-367,11,0272(brokerage business),9103,-1691
12,0268(brokerage business),3836,1548,12,0253(brokerage business),8328,73,12,0059(brokerage business),8711,-122
13,0259(brokerage business),3377,-109,13,0069(brokerage business),8134,-227,13,0058(brokerage business),8146,-1328
14,0151(brokerage business),3365,1561,14,0034(brokerage business),6445,-577,14,0306(brokerage business),7201,-2
15,0123(brokerage business),3007,494,15,0125(brokerage business),5884,-1103,15,0238(brokerage business),7020,46
16,0240(brokerage business),2921,-1217,16,0137(brokerage business),5819,-249,16,0418(brokerage business),6814,-88
17,0186(brokerage business),2678,-1363,17,0096(brokerage business),5701,-332,17,0274(brokerage business),6707,-837
18,0096(brokerage business),2655,-1215,18,0240(brokerage business),5255,-5,18,0125(brokerage business),6436,-93
19,0058(brokerage business),2540,-576,19,0323(brokerage business),4967,-513,19,0082(brokerage business),5978,-163
20,0372(brokerage business),2267,1982,20,0277(brokerage business),4879,-11,20,0178(brokerage business),5928,-894
Total,,178421,516,Total,,238259,-5492,Total,,293053,-17024
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-09-14,
1,0148(brokerage business),10974,6829,1,0323(brokerage business),54111,-381,1,0323(brokerage business),52700,28
2,0163(brokerage business),10894,3742,2,0004(brokerage business),32079,-2408,2,0148(brokerage business),31495,-1521
3,0275(brokerage business),7502,6946,3,0253(brokerage business),30408,594,3,0004(brokerage business),30002,-729
4,0253(brokerage business),6248,3062,4,0163(brokerage business),28758,-1474,4,0151(brokerage business),28826,-55
5,0004(brokerage business),5965,1772,5,0148(brokerage business),28206,-2415,5,0253(brokerage business),28394,34
6,0082(brokerage business),5796,3679,6,0151(brokerage business),26689,167,6,0163(brokerage business),27295,14
7,0103(brokerage business),5751,3957,7,0082(brokerage business),18027,5,7,0272(brokerage business),19267,1083
8,0272(brokerage business),4023,2754,8,0272(brokerage business),17921,-304,8,0082(brokerage business),18047,7
9,0019(brokerage business),3680,3531,9,0268(brokerage business),17488,-831,9,0081(brokerage business),17133,-563
10,0081(brokerage business),3333,1249,10,0081(brokerage business),17390,-608,10,0268(brokerage business),16222,-783
11,0259(brokerage business),2583,2545,11,0069(brokerage business),15686,-25,11,0069(brokerage business),15935,-14
12,0007(brokerage business),2100,1972,12,0139(brokerage business),11620,-1021,12,0139(brokerage business),11693,-919
13,0069(brokerage business),2017,389,13,0103(brokerage business),10153,686,13,0096(brokerage business),11102,546
14,0139(brokerage business),1946,1128,14,0019(brokerage business),8047,2053,14,0034(brokerage business),8330,-948
15,0268(brokerage business),1770,750,15,0096(brokerage business),6807,-19,15,0103(brokerage business),7207,-1993
16,0151(brokerage business),1680,1035,16,0244(brokerage business),6167,-88,16,0244(brokerage business),6215,101
17,0096(brokerage business),1679,1027,17,0372(brokerage business),5767,-75,17,0275(brokerage business),6041,-2594
18,0042(brokerage business),1462,795,18,0259(brokerage business),3415,-130,18,0019(brokerage business),3967,29
19,0058(brokerage business),1459,1312,19,0007(brokerage business),3007,1201,19,0077(brokerage business),3663,24
20,0115(brokerage business),1250,1250,20,0263(brokerage business),2533,-101,20,0238(brokerage business),3273,152
Total,,82112,49724,Total,,344279,-5174,Total,,346807,-8101
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-09-14,
1,0148(brokerage business),148317,-53306,1,0148(brokerage business),223780,-6910,1,0004(brokerage business),163290,-6565
2,0004(brokerage business),147702,-67972,2,0004(brokerage business),140124,1981,2,0239(brokerage business),109908,10264
3,0163(brokerage business),144468,-42220,3,0163(brokerage business),82713,5462,3,0148(brokerage business),96314,-3461
4,0253(brokerage business),89663,-44895,4,0272(brokerage business),76924,792,4,0103(brokerage business),91418,-65
5,0272(brokerage business),81841,-38641,5,0253(brokerage business),66109,-1491,5,0163(brokerage business),66797,-9760
6,0275(brokerage business),66311,-9189,6,0034(brokerage business),63884,-292,6,0082(brokerage business),51779,-896
7,0034(brokerage business),31011,-23632,7,0103(brokerage business),59888,4466,7,0272(brokerage business),45000,-3035
8,0103(brokerage business),28689,-35714,8,0059(brokerage business),40216,3040,8,0007(brokerage business),44767,-2000
9,0274(brokerage business),25661,-2651,9,0268(brokerage business),36590,-1606,9,0274(brokerage business),43820,8587
10,0259(brokerage business),24993,-23039,10,0042(brokerage business),35490,-254,10,0253(brokerage business),42238,3324
11,0081(brokerage business),24506,3981,11,0274(brokerage business),34150,1180,11,0058(brokerage business),39864,-120
12,0240(brokerage business),21739,-5147,12,0123(brokerage business),31513,2000,12,0059(brokerage business),39572,1590
13,0059(brokerage business),20948,-17221,13,0096(brokerage business),27583,1589,13,0084(brokerage business),34872,-318
14,0153(brokerage business),18587,1213,14,0058(brokerage business),25090,188,14,0034(brokerage business),33175,2323
15,0268(brokerage business),18112,-5288,15,0125(brokerage business),23472,-690,15,0277(brokerage business),33150,-533
16,0009(brokerage business),17217,1349,16,0009(brokerage business),21797,-5139,16,0335(brokerage business),31295,4156
17,0186(brokerage business),16790,-9023,17,0069(brokerage business),21407,43,17,0153(brokerage business),28998,8780
18,0123(brokerage business),13368,-9773,18,0186(brokerage business),21177,-339,18,0275(brokerage business),28515,-201
19,0239(brokerage business),13224,4087,19,0240(brokerage business),20372,-6501,19,0123(brokerage business),25759,-3098
20,0335(brokerage business),11725,-8383,20,0151(brokerage business),19475,-355,20,0003(brokerage business),22411,-1275
Total,,964872,-385464,Total,,1071754,-2836,Total,,1072942,7697
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-09-14,
1,0163(brokerage business),19904,4960,1,0323(brokerage business),39788,-36,1,0323(brokerage business),39588,-14
2,0148(brokerage business),8777,2516,2,0253(brokerage business),23669,478,2,0253(brokerage business),23458,427
3,0082(brokerage business),4295,-371,3,0274(brokerage business),20153,0,3,0274(brokerage business),20789,0
4,0081(brokerage business),2968,353,4,0082(brokerage business),18016,-9,4,0082(brokerage business),18036,-30
5,0096(brokerage business),2697,-850,5,0004(brokerage business),16825,620,5,0004(brokerage business),17537,1658
6,0004(brokerage business),2636,-3959,6,0163(brokerage business),16734,1163,6,0163(brokerage business),16677,977
7,0275(brokerage business),1958,-685,7,0151(brokerage business),16463,511,7,0151(brokerage business),16208,490
8,0069(brokerage business),1944,395,8,0103(brokerage business),15299,-17,8,0103(brokerage business),15420,-13
9,0151(brokerage business),1601,320,9,0081(brokerage business),15282,1258,9,0081(brokerage business),15243,1246
10,0253(brokerage business),1437,350,10,0268(brokerage business),15161,3,10,0268(brokerage business),15198,7
11,0268(brokerage business),1256,-36,11,0139(brokerage business),13071,67,11,0139(brokerage business),13000,66
12,0272(brokerage business),1213,-279,12,0272(brokerage business),12402,143,12,0272(brokerage business),12231,220
13,0103(brokerage business),998,32,13,0148(brokerage business),11091,302,13,0148(brokerage business),11839,63
14,0139(brokerage business),799,-27,14,0096(brokerage business),8374,-21,14,0096(brokerage business),8467,-58
15,0323(brokerage business),678,85,15,0069(brokerage business),8157,49,15,0069(brokerage business),8062,47
16,0177(brokerage business),604,295,16,0238(brokerage business),5621,-16,16,0238(brokerage business),5633,28
17,0271(brokerage business),536,514,17,0138(brokerage business),4206,-3,17,0138(brokerage business),4001,0
18,0169(brokerage business),381,-83,18,0254(brokerage business),3031,-10,18,0254(brokerage business),3031,0
19,0311(brokerage business),362,-524,19,0019(brokerage business),3014,93,19,0019(brokerage business),2946,19
20,0034(brokerage business),314,137,20,0259(brokerage business),2640,-5,20,0259(brokerage business),2621,4
Total,,55358,3143,Total,,268997,4570,Total,,269985,5137
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-09-14,,,,
Name of FF Member/OSBP,1091712,-370826,Name of FF Member/OSBP,1998790,-30695,Name of FF Member/OSBP,1998790,-30695,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-09-14,
1,0067(brokerage business),90,90,1,0004(brokerage business),960,0,1,0004(brokerage business),1620,0
2,0151(brokerage business),90,90,2,0151(brokerage business),690,-30,2,0008(brokerage business),870,0
3,0103(brokerage business),30,0,3,0076(brokerage business),660,0,3,0159(brokerage business),480,0
4,0311(brokerage business),30,0,4,0125(brokerage business),540,0,4,0171(brokerage business),210,0
5,,,,5,0067(brokerage business),450,90,5,0067(brokerage business),180,0
6,,,,6,0148(brokerage business),210,0,6,0125(brokerage business),150,0
7,,,,7,0277(brokerage business),120,0,7,0042(brokerage business),120,0
8,,,,8,0163(brokerage business),30,0,8,0019(brokerage business),60,0
9,,,,9,0272(brokerage business),30,0,9,,,
Total,,240,180,Total,,3690,60,Total,,3690,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-09-14,
1,0004(brokerage business),23200,-15573,1,0004(brokerage business),38937,-4592,1,0004(brokerage business),28705,-4552
2,0163(brokerage business),22724,-12260,2,0103(brokerage business),16560,-4962,2,0272(brokerage business),16536,-1703
3,0148(brokerage business),11061,-5292,3,0163(brokerage business),14253,-1056,3,0275(brokerage business),15989,-850
4,0253(brokerage business),8044,-2516,4,0009(brokerage business),12580,-1532,4,0058(brokerage business),13083,-2826
5,0275(brokerage business),6782,-12647,5,0272(brokerage business),10168,-817,5,0103(brokerage business),12271,-803
6,0103(brokerage business),6533,-1312,6,0253(brokerage business),9524,-1502,6,0163(brokerage business),11621,-2432
7,0081(brokerage business),5886,-3181,7,0042(brokerage business),9419,-1168,7,0148(brokerage business),10761,-385
8,0272(brokerage business),4532,-1281,8,0148(brokerage business),8460,-608,8,0259(brokerage business),8650,1705
9,0058(brokerage business),3868,-70,9,0125(brokerage business),7617,-423,9,0042(brokerage business),7658,-1321
10,0009(brokerage business),3205,-4052,10,0059(brokerage business),7138,-113,10,0153(brokerage business),6700,-953
11,0082(brokerage business),3171,2882,11,0095(brokerage business),4991,-12,11,0137(brokerage business),6497,-58
12,0042(brokerage business),2811,-1543,12,0123(brokerage business),4654,-87,12,0253(brokerage business),6096,-1606
13,0259(brokerage business),2772,2388,13,0240(brokerage business),4571,-212,13,0009(brokerage business),5994,-689
14,0240(brokerage business),2285,-2167,14,0082(brokerage business),4381,-3025,14,0003(brokerage business),5405,234
15,0372(brokerage business),2025,1807,15,0058(brokerage business),4162,-630,15,0125(brokerage business),5023,272
16,0268(brokerage business),1938,220,16,0275(brokerage business),3964,128,16,0123(brokerage business),4851,-336
17,0096(brokerage business),1929,-769,17,0034(brokerage business),3582,-627,17,0096(brokerage business),3958,-819
18,0115(brokerage business),1820,1810,18,0288(brokerage business),3217,-683,18,0059(brokerage business),3836,-646
19,0123(brokerage business),1707,-1511,19,0081(brokerage business),2784,-204,19,0034(brokerage business),3551,-427
20,0059(brokerage business),1703,-2479,20,0274(brokerage business),2327,164,20,0067(brokerage business),2819,59
Total,,117996,-57546,Total,,173289,-21961,Total,,180004,-18136
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-09-14,
1,0163(brokerage business),4502,-561,1,0148(brokerage business),46533,-895,1,0323(brokerage business),43056,-1144
2,0148(brokerage business),4068,-1562,2,0323(brokerage business),42454,-1266,2,0240(brokerage business),36975,-423
3,0253(brokerage business),3011,1476,3,0240(brokerage business),34790,109,3,0148(brokerage business),31051,-157
4,0178(brokerage business),2951,1721,4,0268(brokerage business),26523,-754,4,0004(brokerage business),28707,-262
5,0323(brokerage business),2550,1055,5,0004(brokerage business),25349,-761,5,0268(brokerage business),26489,-637
6,0004(brokerage business),2445,75,6,0081(brokerage business),22088,-916,6,0081(brokerage business),22238,-790
7,0268(brokerage business),2369,550,7,0178(brokerage business),20714,-1473,7,0178(brokerage business),20633,-1474
8,0240(brokerage business),2100,-115,8,0161(brokerage business),20195,-975,8,0161(brokerage business),20120,-950
9,0161(brokerage business),1965,89,9,0253(brokerage business),18093,54,9,0048(brokerage business),17560,-316
10,0081(brokerage business),1816,-369,10,0048(brokerage business),17563,-310,10,0253(brokerage business),16936,-715
11,0096(brokerage business),1272,-698,11,0137(brokerage business),14482,-50,11,0137(brokerage business),14452,-6
12,0372(brokerage business),1237,686,12,0139(brokerage business),13450,-326,12,0139(brokerage business),12234,-426
13,0042(brokerage business),1095,886,13,0019(brokerage business),6116,-107,13,0019(brokerage business),6109,-105
14,0103(brokerage business),1029,-1817,14,0103(brokerage business),5158,-1,14,0103(brokerage business),5244,-208
15,0186(brokerage business),919,149,15,0275(brokerage business),2036,4,15,0372(brokerage business),4108,1141
16,0137(brokerage business),868,-307,16,0151(brokerage business),1420,-8,16,0042(brokerage business),3620,-1092
17,0139(brokerage business),752,-168,17,0163(brokerage business),1404,135,17,0275(brokerage business),2082,-367
18,0008(brokerage business),729,-390,18,0115(brokerage business),1250,-500,18,0259(brokerage business),1991,-4
19,0125(brokerage business),690,665,19,0271(brokerage business),1150,-5,19,0272(brokerage business),1553,10
20,0048(brokerage business),628,136,20,0077(brokerage business),1042,-1,20,0151(brokerage business),1207,-22
Total,,36996,1501,Total,,321810,-8046,Total,,316365,-7947
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-09-14,
1,0163(brokerage business),121262,-30766,1,0004(brokerage business),218016,1858,1,0004(brokerage business),254629,-2726
2,0004(brokerage business),109806,-34172,2,0148(brokerage business),134004,-6336,2,0148(brokerage business),83695,-461
3,0148(brokerage business),101483,773,3,0042(brokerage business),123117,-2078,3,0272(brokerage business),83588,-2412
4,0253(brokerage business),47154,-10360,4,0163(brokerage business),83750,-6298,4,0058(brokerage business),79851,-5117
5,0275(brokerage business),35616,-17983,5,0009(brokerage business),53625,-919,5,0163(brokerage business),71815,-4964
6,0272(brokerage business),27665,-29572,6,0272(brokerage business),47381,-373,6,0103(brokerage business),43670,-2262
7,0259(brokerage business),27431,-2448,7,0103(brokerage business),36219,3654,7,0275(brokerage business),31996,-303
8,0081(brokerage business),18224,-7192,8,0253(brokerage business),31346,175,8,0253(brokerage business),30215,461
9,0034(brokerage business),17916,-11610,9,0275(brokerage business),28358,943,9,0125(brokerage business),29055,-597
10,0177(brokerage business),16472,12916,10,0034(brokerage business),27989,-654,10,0003(brokerage business),28497,-1189
11,0335(brokerage business),16148,-29,11,0058(brokerage business),24641,-1745,11,0059(brokerage business),25834,-2370
12,0096(brokerage business),15556,-8366,12,0123(brokerage business),23885,1407,12,0259(brokerage business),24309,-1026
13,0103(brokerage business),13794,-14908,13,0268(brokerage business),23409,-1175,13,0042(brokerage business),24213,2126
14,0268(brokerage business),13688,-2012,14,0139(brokerage business),21135,214,14,0009(brokerage business),22779,-877
15,0058(brokerage business),13274,-12058,15,0082(brokerage business),19505,3164,15,0034(brokerage business),22603,3562
16,0123(brokerage business),12715,3034,16,0277(brokerage business),17834,527,16,0123(brokerage business),22518,3986
17,0323(brokerage business),11975,-37355,17,0274(brokerage business),16914,1888,17,0335(brokerage business),21402,7686
18,0042(brokerage business),11496,-7138,18,0081(brokerage business),16270,-557,18,0096(brokerage business),20229,-3236
19,0059(brokerage business),9933,228,19,0059(brokerage business),16123,-335,19,0019(brokerage business),19736,229
20,0240(brokerage business),9704,-5665,20,0096(brokerage business),15378,752,20,0311(brokerage business),16929,-1241
Total,,651312,-214683,Total,,978899,-5888,Total,,957563,-10731
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2703,,,,,,,,,,2026-09-14,
1,0163(brokerage business),5613,-1278,1,0323(brokerage business),15402,898,1,0323(brokerage business),15433,903
2,0148(brokerage business),3118,-1846,2,0081(brokerage business),12355,1021,2,0081(brokerage business),12404,1003
3,0253(brokerage business),3005,1382,3,0253(brokerage business),10549,841,3,0253(brokerage business),10462,846
4,0275(brokerage business),2459,263,4,0268(brokerage business),9859,250,4,0268(brokerage business),10005,246
5,0081(brokerage business),2076,-651,5,0004(brokerage business),9566,489,5,0004(brokerage business),9388,634
6,0323(brokerage business),1825,-1406,6,0103(brokerage business),8393,323,6,0103(brokerage business),8373,324
7,0004(brokerage business),1293,472,7,0161(brokerage business),7724,188,7,0161(brokerage business),7725,206
8,0268(brokerage business),1186,389,8,0148(brokerage business),6653,47,8,0148(brokerage business),5778,263
9,0161(brokerage business),864,-107,9,0178(brokerage business),5740,484,9,0139(brokerage business),5645,213
10,0240(brokerage business),756,-108,10,0240(brokerage business),5677,46,10,0240(brokerage business),5566,80
11,0178(brokerage business),718,-1023,11,0139(brokerage business),5629,213,11,0137(brokerage business),4270,284
