"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-10,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
10,0308(brokerage business),7771,3869,10,0253(brokerage business),5282,207,10,0042(brokerage business),2505,-759
11,0103(brokerage business),7605,4093,11,0268(brokerage business),5115,-146,11,0139(brokerage business),2449,90
12,0034(brokerage business),7040,3293,12,0025(brokerage business),4334,-13,12,0315(brokerage business),2438,91
13,0009(brokerage business),5219,2648,13,0042(brokerage business),4156,-32,13,0240(brokerage business),2284,-68
14,0268(brokerage business),4592,2042,14,0043(brokerage business),4107,10,14,0372(brokerage business),2172,-81
15,0137(brokerage business),4392,2508,15,0240(brokerage business),4065,14,15,0082(brokerage business),2025,25
16,0161(brokerage business),4352,2906,16,0034(brokerage business),3807,-175,16,0274(brokerage business),1992,0
17,0049(brokerage business),3817,2283,17,0161(brokerage business),2381,-91,17,0009(brokerage business),1967,119
18,0096(brokerage business),3471,209,18,0275(brokerage business),2280,-235,18,0096(brokerage business),1957,85
19,0298(brokerage business),3287,1361,19,0123(brokerage business),2271,34,19,0137(brokerage business),1892,-38
20,0069(brokerage business),3165,1633,20,0003(brokerage business),2152,-4,20,0006(brokerage business),1681,-225
Total,,230844,113095,Total,,121766,32,Total,,92182,511
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2702,,,,,,,,,,2026-09-10,
1,0004(brokerage business),74522,34973,1,0148(brokerage business),5707,-1076,1,0004(brokerage business),9310,-310
2,0163(brokerage business),59430,26236,2,0082(brokerage business),3929,54,2,0148(brokerage business),8969,-656
3,0148(brokerage business),46418,18125,3,0272(brokerage business),3372,54,3,0372(brokerage business),6645,-8
4,0275(brokerage business),30380,10844,4,0043(brokerage business),3322,4,4,0163(brokerage business),5334,127
5,0240(brokerage business),22973,8148,5,0163(brokerage business),3148,159,5,0272(brokerage business),3463,-4
6,0253(brokerage business),20184,10629,6,0004(brokerage business),3022,595,6,0049(brokerage business),3147,6
7,0009(brokerage business),18710,6921,7,0067(brokerage business),2345,599,7,0042(brokerage business),1836,31
8,0081(brokerage business),16088,9089,8,0253(brokerage business),2225,-683,8,0123(brokerage business),1461,-34
9,0067(brokerage business),14726,14292,9,0009(brokerage business),1927,490,9,0069(brokerage business),1424,301
10,0308(brokerage business),13793,3625,10,0049(brokerage business),1882,5,10,0034(brokerage business),1033,17
11,0123(brokerage business),13692,3824,11,0003(brokerage business),1399,11,11,0315(brokerage business),684,0
12,0272(brokerage business),12408,4538,12,0123(brokerage business),1193,-60,12,0253(brokerage business),616,149
13,0298(brokerage business),8859,3010,13,0240(brokerage business),952,92,13,0288(brokerage business),498,336
14,0038(brokerage business),8841,4716,14,0268(brokerage business),922,24,14,0240(brokerage business),448,-285
15,0186(brokerage business),7673,1831,15,0151(brokerage business),908,18,15,0009(brokerage business),417,-8
16,0268(brokerage business),6676,1276,16,0333(brokerage business),769,-23,16,0096(brokerage business),332,111
17,0096(brokerage business),6387,2645,17,0034(brokerage business),692,15,17,0311(brokerage business),294,1
18,0137(brokerage business),5873,2158,18,0103(brokerage business),671,-244,18,0298(brokerage business),288,14
19,0161(brokerage business),5751,3352,19,0059(brokerage business),667,12,19,0275(brokerage business),264,-183
20,0034(brokerage business),4586,1171,20,0298(brokerage business),633,45,20,0052(brokerage business),256,7
Total,,397970,171403,Total,,39685,91,Total,,46719,-388
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：rball,,,,,,,2026-09-10,,,,
Name of FF Member/OSBP,1870786,288558,Name of FF Member/OSBP,2770901,38712,Name of FF Member/OSBP,2770901,38712,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2609,,,,,,,,,,2026-09-10,
1,0240(brokerage business),300,300,1,0008(brokerage business),870,120,1,0007(brokerage business),630,0
2,0008(brokerage business),120,90,2,0163(brokerage business),600,0,2,0004(brokerage business),480,0
3,0159(brokerage business),120,120,3,0067(brokerage business),150,0,3,0277(brokerage business),330,0
4,0151(brokerage business),60,0,4,0159(brokerage business),120,120,4,0253(brokerage business),240,-30
5,0275(brokerage business),60,60,5,0240(brokerage business),30,-300,5,0272(brokerage business),30,0
6,0253(brokerage business),30,30,6,0268(brokerage business),30,0,6,0274(brokerage business),30,-30
7,0274(brokerage business),30,30,7,,,,7,0275(brokerage business),30,-60
8,,,,8,,,,8,0323(brokerage business),30,0
Total,,720,630,Total,,1800,-60,Total,,1800,-120
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-09-10,
1,0163(brokerage business),38083,16456,1,0004(brokerage business),51151,-6468,1,0004(brokerage business),58872,-4161
2,0004(brokerage business),37057,6455,2,0163(brokerage business),25444,4542,2,0163(brokerage business),36112,-3496
3,0148(brokerage business),20501,-3252,3,0148(brokerage business),24728,451,3,0103(brokerage business),31319,-4503
4,0253(brokerage business),18784,9085,4,0103(brokerage business),15791,-355,4,0148(brokerage business),28815,-1846
5,0275(brokerage business),15463,2231,5,0272(brokerage business),14431,-866,5,0034(brokerage business),24199,-2762
6,0240(brokerage business),7897,5074,6,0009(brokerage business),11515,-289,6,0275(brokerage business),16925,-1054
7,0103(brokerage business),7084,751,7,0275(brokerage business),11286,-166,7,0096(brokerage business),15570,-1023
8,0259(brokerage business),6997,5171,8,0058(brokerage business),10571,403,8,0253(brokerage business),14852,5158
9,0081(brokerage business),6617,663,9,0125(brokerage business),10551,-1301,9,0123(brokerage business),12774,-530
10,0052(brokerage business),5131,4556,10,0178(brokerage business),10215,-866,10,0272(brokerage business),12040,-114
11,0159(brokerage business),4526,4240,11,0253(brokerage business),9806,-4218,11,0059(brokerage business),10164,-1109
12,0034(brokerage business),4490,-9811,12,0082(brokerage business),9295,311,12,0058(brokerage business),9393,1144
13,0272(brokerage business),4252,-500,13,0123(brokerage business),9235,-833,13,0042(brokerage business),9292,-329
14,0042(brokerage business),3401,-344,14,0069(brokerage business),8590,-51,14,0274(brokerage business),8562,2
15,0137(brokerage business),3353,2179,15,0034(brokerage business),7730,-798,15,0259(brokerage business),7625,118
16,0268(brokerage business),2956,659,16,0059(brokerage business),7730,48,16,0178(brokerage business),7339,-629
17,0059(brokerage business),2839,-1661,17,0137(brokerage business),7116,-1200,17,0306(brokerage business),7207,-902
18,0186(brokerage business),2663,75,18,0323(brokerage business),6815,-493,18,0418(brokerage business),7137,-2
19,0082(brokerage business),2601,1435,19,0186(brokerage business),6166,-1304,19,0238(brokerage business),7000,-248
20,0058(brokerage business),2425,669,20,0240(brokerage business),5989,-100,20,0082(brokerage business),6632,-884
Total,,197120,44131,Total,,264155,-13553,Total,,331829,-17170
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-09-10,
1,0163(brokerage business),7259,1302,1,0323(brokerage business),54351,39,1,0323(brokerage business),52684,96
2,0253(brokerage business),4621,1939,2,0004(brokerage business),34820,920,2,0148(brokerage business),33733,-479
3,0004(brokerage business),4263,640,3,0148(brokerage business),30839,49,3,0004(brokerage business),30319,983
4,0259(brokerage business),3616,3295,4,0253(brokerage business),30491,-233,4,0151(brokerage business),28805,453
5,0082(brokerage business),3447,1028,5,0163(brokerage business),29422,-562,5,0253(brokerage business),28161,-4
6,0034(brokerage business),3130,1830,6,0151(brokerage business),26273,361,6,0163(brokerage business),27185,-669
7,0081(brokerage business),2551,1354,7,0268(brokerage business),18428,-289,7,0082(brokerage business),18095,4
8,0096(brokerage business),2078,897,8,0081(brokerage business),18325,-389,8,0081(brokerage business),18077,-554
9,0148(brokerage business),2068,-408,9,0082(brokerage business),18024,1,9,0272(brokerage business),17929,462
10,0139(brokerage business),1488,435,10,0272(brokerage business),17685,259,10,0268(brokerage business),17150,-273
11,0048(brokerage business),1334,1214,11,0069(brokerage business),15710,26,11,0069(brokerage business),16020,83
12,0272(brokerage business),1189,-37,12,0139(brokerage business),13021,-92,12,0139(brokerage business),13022,-58
13,0275(brokerage business),1186,-1431,13,0103(brokerage business),9349,-561,13,0096(brokerage business),10435,695
14,0103(brokerage business),1134,-75,14,0096(brokerage business),6775,157,14,0103(brokerage business),9572,-415
15,0151(brokerage business),1056,26,15,0244(brokerage business),6602,50,15,0034(brokerage business),9245,2838
16,0268(brokerage business),1038,93,16,0372(brokerage business),5881,-31,16,0275(brokerage business),8646,1
17,0069(brokerage business),1011,688,17,0019(brokerage business),5869,-27,17,0244(brokerage business),6422,-17
18,0178(brokerage business),862,739,18,0259(brokerage business),3542,3404,18,0019(brokerage business),3938,-4
19,0161(brokerage business),561,453,19,0263(brokerage business),2634,0,19,0042(brokerage business),3741,7
20,0009(brokerage business),512,318,20,0159(brokerage business),2045,0,20,0077(brokerage business),3701,-13
Total,,44404,14300,Total,,350086,3082,Total,,356880,3136
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-09-10,
1,0148(brokerage business),201898,-11522,1,0148(brokerage business),230191,10411,1,0004(brokerage business),173979,23417
2,0004(brokerage business),180843,26281,2,0004(brokerage business),138605,2172,2,0148(brokerage business),107373,4331
3,0163(brokerage business),128234,-11105,3,0272(brokerage business),83514,3904,3,0103(brokerage business),96628,6616
4,0253(brokerage business),97908,43553,4,0103(brokerage business),77004,144,4,0239(brokerage business),94051,-3803
5,0272(brokerage business),69724,20079,5,0163(brokerage business),75546,1024,5,0163(brokerage business),80190,5934
6,0275(brokerage business),48171,-9105,6,0034(brokerage business),66879,-1600,6,0082(brokerage business),54969,987
7,0103(brokerage business),38024,9872,7,0253(brokerage business),63990,11442,7,0007(brokerage business),48708,239
8,0059(brokerage business),33237,3283,8,0323(brokerage business),41059,959,8,0272(brokerage business),45067,-656
9,0034(brokerage business),30869,-13541,9,0268(brokerage business),37042,1493,9,0058(brokerage business),42619,-154
10,0259(brokerage business),27002,2881,10,0274(brokerage business),33215,2129,10,0253(brokerage business),38208,3774
11,0186(brokerage business),25833,10143,11,0059(brokerage business),33034,2572,11,0059(brokerage business),35997,6647
12,0081(brokerage business),25665,11816,12,0042(brokerage business),31134,-308,12,0084(brokerage business),35416,-1481
13,0274(brokerage business),24029,9397,13,0240(brokerage business),27944,139,13,0274(brokerage business),34932,-1258
14,0268(brokerage business),22793,2407,14,0096(brokerage business),24330,1550,14,0277(brokerage business),33971,-745
15,0240(brokerage business),19933,2705,15,0058(brokerage business),22137,3840,15,0123(brokerage business),28615,-26
16,0009(brokerage business),17412,10986,16,0009(brokerage business),21728,-1377,16,0275(brokerage business),28287,-574
17,0123(brokerage business),16204,3468,17,0069(brokerage business),21240,-2215,17,0003(brokerage business),26175,-721
18,0019(brokerage business),14344,6725,18,0153(brokerage business),20202,-1091,18,0125(brokerage business),25769,-149
19,0161(brokerage business),13892,8324,19,0123(brokerage business),19136,890,19,0034(brokerage business),25494,-4571
20,0096(brokerage business),13297,5859,20,0238(brokerage business),18535,88,20,0067(brokerage business),25341,2240
Total,,1049312,132506,Total,,1086465,36166,Total,,1081789,40047
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-09-10,
1,0163(brokerage business),17165,5998,1,0323(brokerage business),39835,14,1,0323(brokerage business),39596,126
2,0004(brokerage business),7343,6198,2,0253(brokerage business),23072,1194,2,0253(brokerage business),22799,1073
3,0148(brokerage business),6387,3365,3,0274(brokerage business),20187,0,3,0274(brokerage business),20787,0
4,0096(brokerage business),5164,423,4,0082(brokerage business),18032,46,4,0082(brokerage business),18063,-15
5,0138(brokerage business),4018,-9,5,0163(brokerage business),15823,640,5,0163(brokerage business),15600,665
6,0253(brokerage business),3929,372,6,0151(brokerage business),15753,686,6,0004(brokerage business),15587,1209
7,0082(brokerage business),3707,730,7,0103(brokerage business),15320,10,7,0151(brokerage business),15528,679
8,0151(brokerage business),2309,32,8,0004(brokerage business),14870,2424,8,0103(brokerage business),15433,31
9,0081(brokerage business),2261,-447,9,0268(brokerage business),14649,523,9,0268(brokerage business),14672,486
10,0272(brokerage business),1812,549,10,0081(brokerage business),12955,890,10,0081(brokerage business),12931,921
11,0311(brokerage business),1474,-110,11,0139(brokerage business),12581,452,11,0139(brokerage business),12541,447
12,0268(brokerage business),1145,219,12,0272(brokerage business),11569,887,12,0272(brokerage business),11335,835
13,0275(brokerage business),947,-81,13,0148(brokerage business),10366,-40,13,0148(brokerage business),10846,925
14,0385(brokerage business),924,694,14,0096(brokerage business),8459,53,14,0096(brokerage business),8436,-51
15,0139(brokerage business),903,299,15,0069(brokerage business),7393,311,15,0069(brokerage business),7329,267
16,0069(brokerage business),856,403,16,0238(brokerage business),5635,8,16,0238(brokerage business),5604,-2
17,0103(brokerage business),831,-78,17,0138(brokerage business),4217,1995,17,0138(brokerage business),4004,2001
18,0323(brokerage business),822,157,18,0254(brokerage business),2930,0,18,0254(brokerage business),2931,0
19,0161(brokerage business),557,483,19,0019(brokerage business),2842,290,19,0019(brokerage business),2798,149
20,0019(brokerage business),543,204,20,0259(brokerage business),2645,12,20,0259(brokerage business),2618,3
Total,,63097,19401,Total,,259133,10395,Total,,259438,9749
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-09-10,,,,
Name of FF Member/OSBP,833288,82084,Name of FF Member/OSBP,2146060,-33097,Name of FF Member/OSBP,2146060,-33097,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-09-10,
1,,,,1,0004(brokerage business),930,0,1,0004(brokerage business),1590,0
2,,,,2,0151(brokerage business),720,0,2,0008(brokerage business),870,0
3,,,,3,0076(brokerage business),660,0,3,0159(brokerage business),480,0
4,,,,4,0125(brokerage business),540,0,4,0171(brokerage business),210,0
5,,,,5,0067(brokerage business),360,0,5,0067(brokerage business),180,0
6,,,,6,0148(brokerage business),210,0,6,0125(brokerage business),150,0
7,,,,7,0277(brokerage business),120,0,7,0042(brokerage business),120,0
8,,,,8,0103(brokerage business),60,0,8,0019(brokerage business),60,0
9,,,,9,0163(brokerage business),30,0,9,,,
10,,,,10,0272(brokerage business),30,0,10,,,
Total,,,,Total,,3660,0,Total,,3660,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-09-10,
1,0004(brokerage business),17207,2178,1,0004(brokerage business),60437,-5493,1,0004(brokerage business),37668,-324
2,0163(brokerage business),16428,450,2,0103(brokerage business),26461,-87,2,0275(brokerage business),24344,-279
3,0148(brokerage business),8700,1032,3,0009(brokerage business),16986,-837,3,0272(brokerage business),20663,-841
4,0253(brokerage business),4366,-2957,4,0163(brokerage business),15750,-330,4,0058(brokerage business),19554,-1840
5,0009(brokerage business),3823,2723,5,0253(brokerage business),14060,79,5,0163(brokerage business),15882,-482
6,0272(brokerage business),2884,419,6,0272(brokerage business),12580,-861,6,0103(brokerage business),14834,-437
7,0275(brokerage business),2838,-2599,7,0042(brokerage business),12481,-143,7,0148(brokerage business),13923,-1624
8,0081(brokerage business),2643,-922,8,0148(brokerage business),10214,-672,8,0042(brokerage business),10691,-208
9,0058(brokerage business),2372,1376,9,0059(brokerage business),10140,-105,9,0253(brokerage business),9466,-1065
10,0019(brokerage business),2045,473,10,0082(brokerage business),7451,-546,10,0153(brokerage business),8335,-172
11,0240(brokerage business),2028,966,11,0125(brokerage business),7412,-410,11,0009(brokerage business),7726,-1180
12,0177(brokerage business),1880,1208,12,0275(brokerage business),7140,-213,12,0259(brokerage business),7231,72
13,0103(brokerage business),1396,537,13,0095(brokerage business),5118,-4,13,0137(brokerage business),6984,-53
14,0096(brokerage business),1110,-156,14,0288(brokerage business),5101,-647,14,0123(brokerage business),6565,-738
15,0123(brokerage business),980,-675,15,0240(brokerage business),4998,154,15,0002(brokerage business),6380,-150
16,0125(brokerage business),903,185,16,0058(brokerage business),4997,208,16,0003(brokerage business),5829,-320
17,0178(brokerage business),847,741,17,0123(brokerage business),4763,-76,17,0125(brokerage business),5782,-187
18,0288(brokerage business),839,309,18,0034(brokerage business),4538,28,18,0007(brokerage business),5201,-20
19,0268(brokerage business),832,-152,19,0019(brokerage business),3869,-1181,19,0096(brokerage business),5160,-494
20,0034(brokerage business),809,194,20,0081(brokerage business),3715,-225,20,0059(brokerage business),4713,215
Total,,74930,5330,Total,,238211,-11361,Total,,236931,-10127
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-09-10,
1,0103(brokerage business),4774,-2587,1,0148(brokerage business),48650,-16,1,0323(brokerage business),44804,-985
2,0148(brokerage business),4389,95,2,0323(brokerage business),44363,-985,2,0240(brokerage business),37607,241
3,0034(brokerage business),4055,929,3,0240(brokerage business),34469,344,3,0148(brokerage business),31140,3
4,0163(brokerage business),4035,-547,4,0268(brokerage business),27753,-1050,4,0004(brokerage business),28848,-95
5,0253(brokerage business),3037,-553,5,0004(brokerage business),26139,-47,5,0268(brokerage business),27611,-1070
6,0096(brokerage business),2929,-421,6,0081(brokerage business),24053,-446,6,0081(brokerage business),24078,-417
7,0268(brokerage business),2580,-751,7,0178(brokerage business),23008,-939,7,0178(brokerage business),22516,-213
8,0004(brokerage business),2182,-483,8,0161(brokerage business),22089,-1,8,0161(brokerage business),22003,8
9,0323(brokerage business),2142,1397,9,0253(brokerage business),18412,-377,9,0048(brokerage business),18127,-282
10,0240(brokerage business),2019,-122,10,0048(brokerage business),18092,-287,10,0253(brokerage business),18015,-488
11,0372(brokerage business),1593,1408,11,0137(brokerage business),14668,-19,11,0137(brokerage business),14417,56
12,0161(brokerage business),1555,164,12,0139(brokerage business),14236,-52,12,0139(brokerage business),13120,-52
13,0178(brokerage business),1154,-1880,13,0019(brokerage business),6402,-243,13,0019(brokerage business),6413,-209
14,0081(brokerage business),1015,-400,14,0103(brokerage business),5159,3,14,0103(brokerage business),5488,-397
15,0139(brokerage business),966,158,15,0034(brokerage business),2234,-2003,15,0042(brokerage business),4920,3
16,0137(brokerage business),789,201,16,0275(brokerage business),2011,2,16,0034(brokerage business),3128,-1988
17,0171(brokerage business),607,-358,17,0115(brokerage business),1750,0,17,0372(brokerage business),2967,-882
18,0048(brokerage business),583,56,18,0186(brokerage business),1520,3,18,0275(brokerage business),2449,0
19,0019(brokerage business),560,120,19,0151(brokerage business),1433,1,19,0008(brokerage business),2272,-366
20,0274(brokerage business),472,472,20,0271(brokerage business),1166,1,20,0259(brokerage business),1988,-4
Total,,41436,-3102,Total,,337607,-6111,Total,,331911,-7137
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-09-10,
1,0163(brokerage business),85415,-2370,1,0004(brokerage business),215974,-714,1,0004(brokerage business),270899,-361
2,0004(brokerage business),81269,9198,2,0148(brokerage business),138947,-1823,2,0272(brokerage business),90606,-1430
3,0148(brokerage business),64586,5894,3,0042(brokerage business),128559,-1834,3,0058(brokerage business),89790,260
4,0253(brokerage business),37486,14363,4,0163(brokerage business),82956,-3336,4,0148(brokerage business),89167,2067
5,0275(brokerage business),27925,4920,5,0272(brokerage business),53415,2230,5,0163(brokerage business),83161,535
6,0272(brokerage business),26630,-3133,6,0009(brokerage business),52325,1150,6,0103(brokerage business),51876,305
7,0034(brokerage business),14445,1329,7,0323(brokerage business),42288,-1182,7,0275(brokerage business),35008,-1970
8,0103(brokerage business),13984,2684,8,0103(brokerage business),39439,303,8,0125(brokerage business),30093,-135
9,0259(brokerage business),13222,6437,9,0034(brokerage business),38204,26,9,0253(brokerage business),29786,967
10,0239(brokerage business),12687,9384,10,0058(brokerage business),35898,-34,10,0259(brokerage business),28767,-537
11,0081(brokerage business),12569,720,11,0253(brokerage business),30283,583,11,0003(brokerage business),28427,91
12,0096(brokerage business),11545,991,12,0268(brokerage business),26132,1659,12,0059(brokerage business),28259,1622
13,0323(brokerage business),10931,3629,13,0275(brokerage business),25721,1397,13,0096(brokerage business),25870,-515
14,0268(brokerage business),10340,1708,14,0139(brokerage business),20890,-40,14,0009(brokerage business),24017,-637
15,0059(brokerage business),10261,5041,15,0123(brokerage business),20859,-22,15,0034(brokerage business),23176,-2325
16,0007(brokerage business),8673,-6959,16,0335(brokerage business),18607,-143,16,0042(brokerage business),22079,-1155
17,0137(brokerage business),8267,2743,17,0081(brokerage business),17883,-34,17,0123(brokerage business),21102,-1651
18,0042(brokerage business),7979,3764,18,0082(brokerage business),17076,-663,18,0019(brokerage business),18469,486
19,0240(brokerage business),7400,-826,19,0277(brokerage business),16383,378,19,0277(brokerage business),17306,-394
20,0067(brokerage business),6622,3421,20,0239(brokerage business),16279,-10518,20,0311(brokerage business),17158,1939
Total,,472236,62938,Total,,1038118,-12617,Total,,1025016,-2838
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2703,,,,,,,,,,2026-09-10,
1,0163(brokerage business),8303,-604,1,0323(brokerage business),13904,1392,1,0323(brokerage business),13915,1389
2,0148(brokerage business),4700,-4416,2,0081(brokerage business),10002,813,2,0081(brokerage business),10052,795
3,0253(brokerage business),3389,-1476,3,0253(brokerage business),9250,1061,3,0268(brokerage business),9420,417
4,0323(brokerage business),2807,-121,4,0268(brokerage business),9247,405,4,0253(brokerage business),9147,1062
5,0081(brokerage business),1752,-934,5,0004(brokerage business),8851,329,5,0004(brokerage business),8467,565
6,0275(brokerage business),1278,-1215,6,0161(brokerage business),7588,4,6,0103(brokerage business),7542,340
7,0268(brokerage business),1232,-1415,7,0103(brokerage business),7570,342,7,0161(brokerage business),7502,-19
8,0004(brokerage business),1214,-711,8,0148(brokerage business),6325,109,8,0240(brokerage business),5197,233
9,0240(brokerage business),957,-344,9,0240(brokerage business),5364,262,9,0139(brokerage business),5160,198
10,0161(brokerage business),921,-8,10,0139(brokerage business),5123,218,10,0148(brokerage business),4502,151
11,0103(brokerage business),694,-143,11,0178(brokerage business),4175,181,11,0137(brokerage business),3679,222
12,0178(brokerage business),554,-1157,12,0137(brokerage business),3607,225,12,0178(brokerage business),3213,13
13,0312(brokerage business),553,-29,13,0048(brokerage business),3028,136,13,0048(brokerage business),3028,136
14,0139(brokerage business),486,-187,14,0019(brokerage business),1594,160,14,0019(brokerage business),1528,112
15,0082(brokerage business),484,479,15,0275(brokerage business),904,8,15,0171(brokerage business),966,252
16,0137(brokerage business),459,17,16,0254(brokerage business),901,0,16,0275(brokerage business),964,8
17,0151(brokerage business),429,393,17,0288(brokerage business),809,-18,17,0288(brokerage business),964,-98
18,0311(brokerage business),378,87,18,0271(brokerage business),608,1,18,0254(brokerage business),896,0
19,0042(brokerage business),327,192,19,0259(brokerage business),582,-8,19,0008(brokerage business),702,0
20,0019(brokerage business),300,50,20,0082(brokerage business),536,480,20,0271(brokerage business),605,0
Total,,31217,-11542,Total,,99968,6100,Total,,97449,5776
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-09-10,,,,
Name of FF Member/OSBP,461484,4444,Name of FF Member/OSBP,188481,-5344,Name of FF Member/OSBP,188481,-5344,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2609,,,,,,,,,,2026-09-10,
1,0076(brokerage business),12,12,1,0004(brokerage business),1632,0,1,0148(brokerage business),1272,12
2,0148(brokerage business),12,12,2,0148(brokerage business),1488,0,2,0253(brokerage business),972,0
3,0151(brokerage business),12,0,3,0003(brokerage business),480,0,3,0004(brokerage business),516,0
4,0163(brokerage business),12,-48,4,0069(brokerage business),276,0,4,0151(brokerage business),468,-12
5,0277(brokerage business),12,-12,5,0277(brokerage business),252,12,5,0349(brokerage business),444,12
6,0349(brokerage business),12,12,6,0125(brokerage business),180,0,6,0163(brokerage business),360,0
7,,,,7,0163(brokerage business),156,-12,7,0038(brokerage business),300,0
8,,,,8,0253(brokerage business),132,0,8,0240(brokerage business),156,0
9,,,,9,0018(brokerage business),48,0,9,0372(brokerage business),60,0
10,,,,10,0076(brokerage business),48,12,10,0096(brokerage business),48,0
11,,,,11,0268(brokerage business),24,0,11,0009(brokerage business),36,0
12,,,,12,,,,12,0338(brokerage business),36,0
13,,,,13,,,,13,0103(brokerage business),24,0
14,,,,14,,,,14,0316(brokerage business),24,0
Total,,72,-24,Total,,4716,12,Total,,4716,12
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-09-10,
1,0163(brokerage business),55163,2634,1,0004(brokerage business),9973,-434,1,0148(brokerage business),15124,490
2,0004(brokerage business),54188,-348,2,0148(brokerage business),9053,-373,2,0004(brokerage business),9570,-800
