"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-09,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
5,0240(brokerage business),7437,-856,5,0049(brokerage business),8866,-9,5,0049(brokerage business),4887,75
6,0272(brokerage business),6628,735,6,0148(brokerage business),7446,374,6,0272(brokerage business),3901,-286
7,0123(brokerage business),5967,50,7,0103(brokerage business),6212,199,7,0042(brokerage business),3264,24
8,0081(brokerage business),4723,1810,8,0067(brokerage business),6039,-343,8,0025(brokerage business),3074,11
9,0253(brokerage business),4446,-872,9,0288(brokerage business),5982,798,9,0034(brokerage business),3042,-6
10,0308(brokerage business),3902,-47,10,0268(brokerage business),5261,-38,10,0123(brokerage business),2717,-90
11,0034(brokerage business),3747,-210,11,0253(brokerage business),5075,77,11,0139(brokerage business),2359,6
12,0103(brokerage business),3512,552,12,0025(brokerage business),4347,-47,12,0240(brokerage business),2352,241
13,0096(brokerage business),3262,-1003,13,0042(brokerage business),4188,-56,13,0315(brokerage business),2347,176
14,0059(brokerage business),2937,554,14,0043(brokerage business),4097,2,14,0372(brokerage business),2253,-172
15,0009(brokerage business),2571,-10,15,0240(brokerage business),4051,-56,15,0082(brokerage business),2000,10
16,0268(brokerage business),2550,65,16,0034(brokerage business),3982,57,16,0274(brokerage business),1992,54
17,0186(brokerage business),1986,278,17,0275(brokerage business),2515,56,17,0137(brokerage business),1930,-36
18,0288(brokerage business),1938,710,18,0161(brokerage business),2472,71,18,0006(brokerage business),1906,-8
19,0298(brokerage business),1926,465,19,0123(brokerage business),2237,7,19,0096(brokerage business),1872,-150
20,0137(brokerage business),1884,270,20,0096(brokerage business),2224,34,20,0009(brokerage business),1848,-196
Total,,120098,453,Total,,121802,977,Total,,91671,910
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2702,,,,,,,,,,2026-09-09,
1,0004(brokerage business),39549,936,1,0148(brokerage business),6783,466,1,0148(brokerage business),9625,95
2,0163(brokerage business),33194,-1893,2,0082(brokerage business),3875,-3,2,0004(brokerage business),9620,-84
3,0148(brokerage business),28293,1717,3,0043(brokerage business),3318,-9,3,0372(brokerage business),6653,8
4,0275(brokerage business),19536,-357,4,0272(brokerage business),3318,-60,4,0163(brokerage business),5207,41
5,0240(brokerage business),14825,1209,5,0163(brokerage business),2989,137,5,0272(brokerage business),3467,-84
6,0009(brokerage business),11789,1028,6,0253(brokerage business),2908,-27,6,0049(brokerage business),3141,4
7,0308(brokerage business),10168,4658,7,0004(brokerage business),2427,157,7,0042(brokerage business),1805,7
8,0123(brokerage business),9868,-1687,8,0049(brokerage business),1877,-19,8,0123(brokerage business),1495,13
9,0253(brokerage business),9555,-2631,9,0067(brokerage business),1746,-5,9,0069(brokerage business),1123,9
10,0272(brokerage business),7870,2060,10,0009(brokerage business),1437,16,10,0034(brokerage business),1016,62
11,0081(brokerage business),6999,66,11,0003(brokerage business),1388,3,11,0240(brokerage business),733,-39
12,0298(brokerage business),5849,148,12,0123(brokerage business),1253,41,12,0315(brokerage business),684,12
13,0186(brokerage business),5842,395,13,0103(brokerage business),915,-7,13,0253(brokerage business),467,56
14,0268(brokerage business),5400,677,14,0268(brokerage business),898,115,14,0275(brokerage business),447,75
15,0038(brokerage business),4125,-371,15,0151(brokerage business),890,4,15,0009(brokerage business),425,33
16,0096(brokerage business),3742,388,16,0240(brokerage business),860,4,16,0136(brokerage business),300,0
17,0137(brokerage business),3715,-191,17,0333(brokerage business),792,-4,17,0311(brokerage business),293,-3
18,0059(brokerage business),3466,624,18,0034(brokerage business),677,11,18,0298(brokerage business),274,24
19,0034(brokerage business),3415,524,19,0059(brokerage business),655,-12,19,0052(brokerage business),249,123
20,0238(brokerage business),3035,1449,20,0308(brokerage business),645,41,20,0003(brokerage business),245,191
Total,,230235,8749,Total,,39651,849,Total,,47269,543
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：rball,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,1582228,-89330,Name of FF Member/OSBP,2732189,4584,Name of FF Member/OSBP,2732189,4584,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2609,,,,,,,,,,2026-09-09,
1,0151(brokerage business),60,-180,1,0008(brokerage business),750,30,1,0007(brokerage business),630,0
2,0008(brokerage business),30,-90,2,0163(brokerage business),600,0,2,0004(brokerage business),480,0
3,0163(brokerage business),30,0,3,0240(brokerage business),330,0,3,0277(brokerage business),330,0
4,,,,4,0067(brokerage business),150,0,4,0253(brokerage business),270,0
5,,,,5,0151(brokerage business),60,-60,5,0275(brokerage business),90,0
6,,,,6,0268(brokerage business),30,0,6,0274(brokerage business),60,0
7,,,,7,,,,7,0272(brokerage business),30,0
8,,,,8,,,,8,0323(brokerage business),30,0
Total,,120,-270,Total,,1920,-30,Total,,1920,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-09-09,
1,0004(brokerage business),30602,-4032,1,0004(brokerage business),57619,-4281,1,0004(brokerage business),63033,-2735
2,0148(brokerage business),23753,-2093,2,0148(brokerage business),24277,-5423,2,0163(brokerage business),39608,-490
3,0163(brokerage business),21627,-32076,3,0163(brokerage business),20902,-4655,3,0103(brokerage business),35822,-5465
4,0034(brokerage business),14301,7491,4,0103(brokerage business),16146,-42,4,0148(brokerage business),30661,-2602
5,0275(brokerage business),13232,-4025,5,0272(brokerage business),15297,-206,5,0034(brokerage business),26961,-1692
6,0253(brokerage business),9699,2409,6,0253(brokerage business),14024,-1948,6,0275(brokerage business),17979,-1707
7,0123(brokerage business),8820,6113,7,0125(brokerage business),11852,-251,7,0096(brokerage business),16593,-1237
8,0103(brokerage business),6333,-1230,8,0009(brokerage business),11804,-80,8,0123(brokerage business),13304,363
9,0081(brokerage business),5954,-672,9,0275(brokerage business),11452,-349,9,0272(brokerage business),12154,-1116
10,0272(brokerage business),4752,-2462,10,0178(brokerage business),11081,-122,10,0059(brokerage business),11273,-3184
11,0059(brokerage business),4500,-1067,11,0058(brokerage business),10168,168,11,0253(brokerage business),9694,-1151
12,0042(brokerage business),3745,1027,12,0123(brokerage business),10068,699,12,0042(brokerage business),9621,-1088
13,0240(brokerage business),2823,-2657,13,0082(brokerage business),8984,149,13,0274(brokerage business),8560,143
14,0295(brokerage business),2752,2120,14,0069(brokerage business),8641,-181,14,0058(brokerage business),8249,-1062
15,0186(brokerage business),2588,575,15,0034(brokerage business),8528,-11087,15,0306(brokerage business),8109,-4
16,0268(brokerage business),2297,-855,16,0137(brokerage business),8316,168,16,0178(brokerage business),7968,-456
17,0009(brokerage business),2089,-275,17,0059(brokerage business),7682,142,17,0082(brokerage business),7516,-313
18,0151(brokerage business),1913,-928,18,0159(brokerage business),7507,-175,18,0259(brokerage business),7507,-542
19,0259(brokerage business),1826,626,19,0186(brokerage business),7470,-554,19,0238(brokerage business),7248,3
20,0271(brokerage business),1777,690,20,0323(brokerage business),7308,-48,20,0081(brokerage business),7218,-924
Total,,165383,-31321,Total,,279126,-28076,Total,,349078,-25259
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-09-09,
1,0163(brokerage business),5957,-2911,1,0323(brokerage business),54312,3,1,0323(brokerage business),52588,0
2,0004(brokerage business),3623,-1047,2,0004(brokerage business),33900,1274,2,0148(brokerage business),34212,-421
3,0253(brokerage business),2682,-3796,3,0148(brokerage business),30790,23,3,0004(brokerage business),29336,445
4,0275(brokerage business),2617,743,4,0253(brokerage business),30724,-397,4,0151(brokerage business),28352,555
5,0148(brokerage business),2476,-4401,5,0163(brokerage business),29984,-421,5,0253(brokerage business),28165,-189
6,0082(brokerage business),2419,-2121,6,0151(brokerage business),25912,335,6,0163(brokerage business),27854,-2
7,0034(brokerage business),1300,-1310,7,0268(brokerage business),18717,-227,7,0081(brokerage business),18631,441
8,0272(brokerage business),1226,-690,8,0081(brokerage business),18714,412,8,0082(brokerage business),18091,-40
9,0103(brokerage business),1209,-1293,9,0082(brokerage business),18023,21,9,0272(brokerage business),17467,538
10,0081(brokerage business),1197,-1474,10,0272(brokerage business),17426,462,10,0268(brokerage business),17423,-246
11,0096(brokerage business),1181,-698,11,0069(brokerage business),15684,-37,11,0069(brokerage business),15937,-2
12,0139(brokerage business),1053,-1091,12,0139(brokerage business),13113,11,12,0139(brokerage business),13080,0
13,0151(brokerage business),1030,-676,13,0103(brokerage business),9910,-474,13,0103(brokerage business),9987,-691
14,0268(brokerage business),945,-1120,14,0096(brokerage business),6618,-14,14,0096(brokerage business),9740,-13
15,0312(brokerage business),615,612,15,0244(brokerage business),6552,19,15,0275(brokerage business),8645,54
16,0007(brokerage business),545,357,16,0372(brokerage business),5912,2,16,0244(brokerage business),6439,-4
17,0240(brokerage business),377,106,17,0019(brokerage business),5896,19,17,0034(brokerage business),6407,1072
18,0323(brokerage business),369,-101,18,0263(brokerage business),2634,0,18,0019(brokerage business),3942,39
19,0308(brokerage business),361,205,19,0275(brokerage business),2614,-521,19,0042(brokerage business),3734,0
20,0069(brokerage business),323,-514,20,0240(brokerage business),2049,99,20,0077(brokerage business),3714,-11
Total,,31505,-21220,Total,,349484,589,Total,,353744,1525
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-09-09,
1,0148(brokerage business),213420,15899,1,0148(brokerage business),219780,14698,1,0004(brokerage business),150562,2795
2,0004(brokerage business),154562,13416,2,0004(brokerage business),136433,6665,2,0148(brokerage business),103042,-2192
3,0163(brokerage business),139339,-9182,3,0272(brokerage business),79610,-1026,3,0239(brokerage business),97854,-6268
4,0275(brokerage business),57276,4936,4,0103(brokerage business),76860,1043,4,0103(brokerage business),90012,71
5,0253(brokerage business),54355,-4049,5,0163(brokerage business),74522,-10169,5,0163(brokerage business),74256,9556
6,0272(brokerage business),49645,-17903,6,0034(brokerage business),68479,11112,6,0082(brokerage business),53982,973
7,0034(brokerage business),44410,-2338,7,0253(brokerage business),52548,996,7,0007(brokerage business),48469,351
8,0059(brokerage business),29954,5500,8,0323(brokerage business),40100,-1074,8,0272(brokerage business),45723,255
9,0103(brokerage business),28152,-2387,9,0268(brokerage business),35549,2378,9,0058(brokerage business),42773,1632
10,0259(brokerage business),24121,7312,10,0042(brokerage business),31442,294,10,0084(brokerage business),36897,-2237
11,0268(brokerage business),20386,301,11,0274(brokerage business),31086,329,11,0274(brokerage business),36190,1793
12,0240(brokerage business),17228,-1308,12,0059(brokerage business),30462,-485,12,0277(brokerage business),34716,874
13,0186(brokerage business),15690,1609,13,0240(brokerage business),27805,-368,13,0253(brokerage business),34434,-119
14,0308(brokerage business),14986,5287,14,0069(brokerage business),23455,-77,14,0034(brokerage business),30065,-2014
15,0274(brokerage business),14632,-6495,15,0009(brokerage business),23105,905,15,0059(brokerage business),29350,8117
16,0081(brokerage business),13849,-1553,16,0096(brokerage business),22780,-1642,16,0275(brokerage business),28861,-1483
17,0123(brokerage business),12736,1852,17,0153(brokerage business),21293,1931,17,0123(brokerage business),28641,2078
18,0153(brokerage business),12637,4917,18,0019(brokerage business),18744,182,18,0003(brokerage business),26896,592
19,0042(brokerage business),10646,-1867,19,0081(brokerage business),18650,212,19,0125(brokerage business),25918,1492
20,0271(brokerage business),9715,2851,20,0238(brokerage business),18447,-226,20,0067(brokerage business),23101,2064
Total,,937739,16798,Total,,1051150,25678,Total,,1041742,18330
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-09-09,
1,0163(brokerage business),11167,3563,1,0323(brokerage business),39821,9,1,0323(brokerage business),39470,2
2,0123(brokerage business),6396,2891,2,0253(brokerage business),21878,1154,2,0253(brokerage business),21726,1335
3,0096(brokerage business),4741,846,3,0274(brokerage business),20187,0,3,0274(brokerage business),20787,0
4,0138(brokerage business),4027,4003,4,0082(brokerage business),17986,-66,4,0082(brokerage business),18078,13
5,0253(brokerage business),3557,2697,5,0103(brokerage business),15310,438,5,0103(brokerage business),15402,425
6,0148(brokerage business),3022,-968,6,0163(brokerage business),15183,233,6,0163(brokerage business),14935,196
7,0082(brokerage business),2977,-430,7,0151(brokerage business),15067,1068,7,0151(brokerage business),14849,1061
8,0081(brokerage business),2708,14,8,0268(brokerage business),14126,405,8,0004(brokerage business),14378,5
9,0151(brokerage business),2277,314,9,0004(brokerage business),12446,32,9,0268(brokerage business),14186,371
10,0311(brokerage business),1584,-81,10,0139(brokerage business),12129,289,10,0139(brokerage business),12094,281
11,0272(brokerage business),1263,382,11,0081(brokerage business),12065,953,11,0081(brokerage business),12010,941
12,0004(brokerage business),1145,-84,12,0272(brokerage business),10682,599,12,0272(brokerage business),10500,570
13,0275(brokerage business),1028,-2491,13,0148(brokerage business),10406,27,13,0148(brokerage business),9921,63
14,0268(brokerage business),926,94,14,0096(brokerage business),8406,-132,14,0096(brokerage business),8487,43
15,0103(brokerage business),909,120,15,0069(brokerage business),7082,1,15,0069(brokerage business),7062,30
16,0323(brokerage business),665,3,16,0238(brokerage business),5627,2,16,0238(brokerage business),5606,1
17,0139(brokerage business),604,-205,17,0254(brokerage business),2930,0,17,0254(brokerage business),2931,0
18,0069(brokerage business),453,71,18,0259(brokerage business),2633,1,18,0019(brokerage business),2649,110
19,0019(brokerage business),339,-172,19,0019(brokerage business),2552,99,19,0259(brokerage business),2615,-17
20,0308(brokerage business),328,213,20,0138(brokerage business),2222,1975,20,0138(brokerage business),2003,2000
Total,,50116,10780,Total,,248738,7087,Total,,249689,7430
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,751204,-189854,Name of FF Member/OSBP,2179157,-1172,Name of FF Member/OSBP,2179157,-1172,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-09-09,
1,,,,1,0004(brokerage business),930,0,1,0004(brokerage business),1590,0
2,,,,2,0151(brokerage business),720,0,2,0008(brokerage business),870,0
3,,,,3,0076(brokerage business),660,0,3,0159(brokerage business),480,0
4,,,,4,0125(brokerage business),540,0,4,0171(brokerage business),210,0
5,,,,5,0067(brokerage business),360,0,5,0067(brokerage business),180,0
6,,,,6,0148(brokerage business),210,0,6,0125(brokerage business),150,0
7,,,,7,0277(brokerage business),120,0,7,0042(brokerage business),120,0
8,,,,8,0103(brokerage business),60,0,8,0019(brokerage business),60,0
9,,,,9,0163(brokerage business),30,0,9,,,
10,,,,10,0272(brokerage business),30,0,10,,,
Total,,,,Total,,3660,0,Total,,3660,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-09-09,
1,0163(brokerage business),15978,-5601,1,0004(brokerage business),65930,-143,1,0004(brokerage business),37992,-4786
2,0004(brokerage business),15029,-2416,2,0103(brokerage business),26548,-35,2,0275(brokerage business),24623,-317
3,0148(brokerage business),7668,-1155,3,0009(brokerage business),17823,1,3,0272(brokerage business),21504,-737
4,0253(brokerage business),7323,-1534,4,0163(brokerage business),16080,-1650,4,0058(brokerage business),21394,-825
5,0275(brokerage business),5437,1443,5,0253(brokerage business),13981,-1093,5,0163(brokerage business),16364,-600
6,0081(brokerage business),3565,779,6,0272(brokerage business),13441,-438,6,0148(brokerage business),15547,-338
7,0076(brokerage business),3542,3429,7,0042(brokerage business),12624,-246,7,0103(brokerage business),15271,-320
8,0272(brokerage business),2465,-2448,8,0148(brokerage business),10886,-436,8,0042(brokerage business),10899,-487
9,0042(brokerage business),2019,1179,9,0059(brokerage business),10245,-308,9,0253(brokerage business),10531,-1874
10,0123(brokerage business),1655,374,10,0082(brokerage business),7997,27,10,0009(brokerage business),8906,335
11,0019(brokerage business),1572,238,11,0125(brokerage business),7822,-309,11,0153(brokerage business),8507,-170
12,0274(brokerage business),1473,-273,12,0275(brokerage business),7353,-2282,12,0123(brokerage business),7303,-1036
13,0096(brokerage business),1266,-111,13,0288(brokerage business),5748,-461,13,0259(brokerage business),7159,0
14,0171(brokerage business),1128,765,14,0095(brokerage business),5122,-6,14,0137(brokerage business),7037,-4
15,0069(brokerage business),1103,550,15,0019(brokerage business),5050,-790,15,0002(brokerage business),6530,-1
16,0009(brokerage business),1100,-1060,16,0240(brokerage business),4844,-140,16,0003(brokerage business),6149,3
17,0335(brokerage business),1089,118,17,0123(brokerage business),4839,-3,17,0125(brokerage business),5969,-13
18,0240(brokerage business),1062,-540,18,0058(brokerage business),4789,-137,18,0096(brokerage business),5654,-465
19,0184(brokerage business),1000,1000,19,0034(brokerage business),4510,-345,19,0007(brokerage business),5221,33
20,0058(brokerage business),996,-534,20,0081(brokerage business),3940,-525,20,0034(brokerage business),5093,-136
Total,,76470,-5797,Total,,249572,-9319,Total,,247653,-11738
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-09-09,
1,0103(brokerage business),7361,6568,1,0148(brokerage business),48666,-210,1,0323(brokerage business),45789,-306
2,0163(brokerage business),4582,242,2,0323(brokerage business),45348,-293,2,0240(brokerage business),37366,-971
3,0148(brokerage business),4294,-2391,3,0240(brokerage business),34125,-794,3,0148(brokerage business),31137,-224
4,0253(brokerage business),3590,1143,4,0268(brokerage business),28803,-751,4,0004(brokerage business),28943,1297
5,0096(brokerage business),3350,2330,5,0004(brokerage business),26186,128,5,0268(brokerage business),28681,-882
6,0268(brokerage business),3331,1230,6,0081(brokerage business),24499,-168,6,0081(brokerage business),24495,-263
7,0034(brokerage business),3126,2906,7,0178(brokerage business),23947,-1549,7,0178(brokerage business),22729,-1485
8,0178(brokerage business),3034,1582,8,0161(brokerage business),22090,11,8,0161(brokerage business),21995,-16
9,0004(brokerage business),2665,998,9,0253(brokerage business),18789,-279,9,0253(brokerage business),18503,-449
10,0240(brokerage business),2141,468,10,0048(brokerage business),18379,-259,10,0048(brokerage business),18409,-260
11,0081(brokerage business),1415,-71,11,0137(brokerage business),14687,4,11,0137(brokerage business),14361,-24
12,0161(brokerage business),1391,-1123,12,0139(brokerage business),14288,-387,12,0139(brokerage business),13172,-391
13,0171(brokerage business),965,733,13,0019(brokerage business),6645,-69,13,0019(brokerage business),6622,-195
14,0139(brokerage business),808,-487,14,0103(brokerage business),5156,25,14,0103(brokerage business),5885,338
15,0323(brokerage business),745,453,15,0034(brokerage business),4237,-1499,15,0034(brokerage business),5116,-1489
16,0137(brokerage business),588,-42,16,0275(brokerage business),2009,-66,16,0042(brokerage business),4917,-3
17,0048(brokerage business),527,-19,17,0115(brokerage business),1750,0,17,0372(brokerage business),3849,-21
18,0019(brokerage business),440,194,18,0186(brokerage business),1517,-6,18,0008(brokerage business),2638,0
19,0125(brokerage business),301,-28,19,0151(brokerage business),1432,-139,19,0275(brokerage business),2449,-1
20,0151(brokerage business),294,-582,20,0271(brokerage business),1165,4,20,0259(brokerage business),1992,-7
Total,,44948,14104,Total,,343718,-6297,Total,,339048,-5352
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-09-09,
1,0163(brokerage business),87785,-5071,1,0004(brokerage business),216688,-946,1,0004(brokerage business),271260,7709
2,0004(brokerage business),72071,-21808,2,0148(brokerage business),140770,2083,2,0272(brokerage business),92036,4010
3,0148(brokerage business),58692,-25067,3,0042(brokerage business),130393,-892,3,0058(brokerage business),89530,-337
4,0272(brokerage business),29763,-6119,4,0163(brokerage business),86292,7048,4,0148(brokerage business),87100,691
5,0253(brokerage business),23123,-5993,5,0272(brokerage business),51185,1085,5,0163(brokerage business),82626,-2723
6,0275(brokerage business),23005,-7115,6,0009(brokerage business),51175,-403,6,0103(brokerage business),51571,-371
7,0007(brokerage business),15632,5781,7,0323(brokerage business),43470,24,7,0275(brokerage business),36978,-735
8,0034(brokerage business),13116,4193,8,0103(brokerage business),39136,79,8,0125(brokerage business),30228,1021
9,0081(brokerage business),11849,413,9,0034(brokerage business),38178,-1740,9,0259(brokerage business),29304,67
10,0103(brokerage business),11300,-5243,10,0058(brokerage business),35932,587,10,0253(brokerage business),28819,684
11,0096(brokerage business),10554,-6667,11,0253(brokerage business),29700,-907,11,0003(brokerage business),28336,101
12,0268(brokerage business),8632,-534,12,0239(brokerage business),26797,904,12,0059(brokerage business),26637,986
13,0240(brokerage business),8226,-1577,13,0268(brokerage business),24473,1031,13,0096(brokerage business),26385,1167
14,0335(brokerage business),7961,1149,14,0275(brokerage business),24324,1128,14,0034(brokerage business),25501,-1330
15,0323(brokerage business),7302,-2994,15,0139(brokerage business),20930,-23,15,0009(brokerage business),24654,157
16,0125(brokerage business),7078,-6813,16,0123(brokerage business),20881,348,16,0042(brokerage business),23234,-621
17,0259(brokerage business),6785,1771,17,0335(brokerage business),18750,-1335,17,0123(brokerage business),22753,-465
18,0019(brokerage business),5847,-615,18,0081(brokerage business),17917,1998,18,0019(brokerage business),17983,954
19,0058(brokerage business),5568,-8738,19,0082(brokerage business),17739,-116,19,0277(brokerage business),17700,41
20,0137(brokerage business),5524,-183,20,0277(brokerage business),16005,-17,20,0311(brokerage business),15219,1101
Total,,419813,-91230,Total,,1050735,9936,Total,,1027854,12107
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,457040,25618,Name of FF Member/OSBP,193825,7294,Name of FF Member/OSBP,193825,7294,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2609,,,,,,,,,,2026-09-09,
1,0163(brokerage business),60,60,1,0004(brokerage business),1632,-24,1,0148(brokerage business),1260,0
2,0004(brokerage business),48,-312,2,0148(brokerage business),1488,0,2,0253(brokerage business),972,0
3,0125(brokerage business),36,36,3,0003(brokerage business),480,0,3,0004(brokerage business),516,0
4,0018(brokerage business),24,24,4,0069(brokerage business),276,0,4,0151(brokerage business),480,-12
5,0277(brokerage business),24,24,5,0277(brokerage business),240,24,5,0349(brokerage business),432,0
6,0073(brokerage business),12,12,6,0125(brokerage business),180,36,6,0163(brokerage business),360,0
7,0151(brokerage business),12,-12,7,0163(brokerage business),168,-60,7,0038(brokerage business),300,0
8,,,,8,0253(brokerage business),132,0,8,0240(brokerage business),156,0
9,,,,9,0018(brokerage business),48,24,9,0372(brokerage business),60,0
10,,,,10,0076(brokerage business),36,0,10,0096(brokerage business),48,0
11,,,,11,0268(brokerage business),24,0,11,0009(brokerage business),36,0
12,,,,12,,,,12,0338(brokerage business),36,0
13,,,,13,,,,13,0103(brokerage business),24,0
14,,,,14,,,,14,0316(brokerage business),24,0
Total,,216,-168,Total,,4704,0,Total,,4704,-12
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-09-09,
1,0004(brokerage business),54536,3855,1,0004(brokerage business),10407,364,1,0148(brokerage business),14634,35
2,0163(brokerage business),52529,5599,2,0148(brokerage business),9426,540,2,0004(brokerage business),10370,-12
3,0148(brokerage business),41119,-12,3,0253(brokerage business),5802,105,3,0163(brokerage business),5718,-28
4,0123(brokerage business),27407,-11145,4,0163(brokerage business),4206,-1273,4,0253(brokerage business),5179,-45
5,0275(brokerage business),10065,1361,5,0240(brokerage business),3809,-61,5,0335(brokerage business),3391,263
6,0259(brokerage business),8812,6621,6,0272(brokerage business),3701,-154,6,0272(brokerage business),2905,-46
7,0253(brokerage business),8756,-4655,7,0288(brokerage business),3297,200,7,0161(brokerage business),2822,164
8,0240(brokerage business),7790,1732,8,0082(brokerage business),3292,233,8,0240(brokerage business),2794,-25
9,0081(brokerage business),6122,-1270,9,0018(brokerage business),2765,-224,9,0003(brokerage business),2746,-46
10,0272(brokerage business),4848,-3597,10,0103(brokerage business),2702,15,10,0059(brokerage business),2346,-541
11,0298(brokerage business),3946,169,11,0268(brokerage business),2439,-167,11,0081(brokerage business),1933,235
12,0288(brokerage business),2873,426,12,0275(brokerage business),2370,18,12,0288(brokerage business),1616,-29
13,0268(brokerage business),2605,503,13,0161(brokerage business),2237,77,13,0082(brokerage business),1611,147
14,0034(brokerage business),2583,101,14,0298(brokerage business),2169,117,14,0137(brokerage business),1554,8
15,0069(brokerage business),2262,-1454,15,0081(brokerage business),2119,37,15,0103(brokerage business),1481,114
16,0082(brokerage business),2044,218,16,0096(brokerage business),2042,61,16,0259(brokerage business),1355,63
17,0308(brokerage business),1965,729,17,0008(brokerage business),1833,45,17,0049(brokerage business),1331,-30
18,0018(brokerage business),1926,518,18,0125(brokerage business),1792,-465,18,0308(brokerage business),1321,28
19,0059(brokerage business),1671,338,19,0069(brokerage business),1515,335,19,0042(brokerage business),1287,249
20,0103(brokerage business),1329,156,20,0323(brokerage business),1409,-166,20,0019(brokerage business),1231,122
