"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-18,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
3,0163(brokerage business),22874,-8565,3,0163(brokerage business),5771,-922,3,0082(brokerage business),7248,-1427
4,0253(brokerage business),9948,-2205,4,0240(brokerage business),4557,-122,4,0253(brokerage business),6411,-275
5,0123(brokerage business),9362,987,5,0103(brokerage business),4405,-1280,5,0009(brokerage business),4522,-89
6,0275(brokerage business),8978,-4915,6,0096(brokerage business),4210,-41,6,0163(brokerage business),4058,-202
7,0081(brokerage business),8069,-2367,7,0253(brokerage business),3976,-529,7,0059(brokerage business),3955,-493
8,0240(brokerage business),6569,-1874,8,0082(brokerage business),3323,-24,8,0272(brokerage business),3163,-328
9,0059(brokerage business),5425,-1055,9,0272(brokerage business),3309,-283,9,0139(brokerage business),3099,-31
10,0272(brokerage business),5285,-2783,10,0034(brokerage business),3070,-232,10,0240(brokerage business),2841,-3
11,0186(brokerage business),5222,-980,11,0042(brokerage business),2773,-146,11,0169(brokerage business),2380,7
12,0268(brokerage business),4874,-476,12,0069(brokerage business),2423,-236,12,0335(brokerage business),2079,-260
13,0298(brokerage business),4553,-1216,13,0275(brokerage business),2384,69,13,0320(brokerage business),2031,77
14,0034(brokerage business),4235,-3990,14,0123(brokerage business),2250,-36,14,0268(brokerage business),1935,155
15,0308(brokerage business),3951,-1692,15,0274(brokerage business),2070,27,15,0275(brokerage business),1790,-115
16,0069(brokerage business),3685,-984,16,0268(brokerage business),2015,-29,16,0069(brokerage business),1652,-29
17,0009(brokerage business),3581,-1494,17,0316(brokerage business),1877,0,17,0052(brokerage business),1621,-34
18,0161(brokerage business),3398,-1356,18,0161(brokerage business),1834,-51,18,0103(brokerage business),1367,-208
19,0259(brokerage business),3248,-1251,19,0049(brokerage business),1815,-890,19,0137(brokerage business),1306,-13
20,0103(brokerage business),2852,327,20,0308(brokerage business),1756,60,20,0034(brokerage business),1299,-343
Total,,180992,-49607,Total,,74526,-5957,Total,,89127,-4810
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2610,,,,,,,,,,2026-08-18,
1,0148(brokerage business),15839,860,1,0103(brokerage business),18311,53,1,0004(brokerage business),18672,531
2,0004(brokerage business),11225,-1226,2,0148(brokerage business),10855,271,2,0184(brokerage business),9764,46
3,0163(brokerage business),6655,-3315,3,0096(brokerage business),8167,31,3,0239(brokerage business),8509,-1205
4,0275(brokerage business),5279,-553,4,0004(brokerage business),6694,-420,4,0148(brokerage business),8349,184
5,0253(brokerage business),5092,-1153,5,0082(brokerage business),5773,203,5,0082(brokerage business),7732,1530
6,0123(brokerage business),4235,267,6,0003(brokerage business),4593,16,6,0272(brokerage business),7077,-19
7,0081(brokerage business),3479,-773,7,0253(brokerage business),4361,291,7,0139(brokerage business),5655,4
8,0059(brokerage business),3031,-897,8,0077(brokerage business),3953,-8,8,0042(brokerage business),4782,-242
9,0034(brokerage business),2880,1553,9,0163(brokerage business),3736,42,9,0335(brokerage business),4442,82
10,0082(brokerage business),2223,619,10,0081(brokerage business),2965,-172,10,0103(brokerage business),3245,297
11,0009(brokerage business),2051,-369,11,0272(brokerage business),2537,-93,11,0240(brokerage business),3207,74
12,0240(brokerage business),1943,-882,12,0335(brokerage business),2249,27,12,0163(brokerage business),2965,301
13,0239(brokerage business),1639,26,13,0240(brokerage business),1955,63,13,0123(brokerage business),2704,47
14,0186(brokerage business),1602,-45,14,0316(brokerage business),1879,3,14,0275(brokerage business),2432,25
15,0308(brokerage business),1591,-868,15,0178(brokerage business),1781,168,15,0136(brokerage business),2324,7
16,0103(brokerage business),1312,230,16,0069(brokerage business),1523,79,16,0323(brokerage business),1621,-1
17,0272(brokerage business),1308,-545,17,0009(brokerage business),1472,50,17,0003(brokerage business),1403,-422
18,0069(brokerage business),1295,-645,18,0049(brokerage business),1427,830,18,0253(brokerage business),1366,77
19,0096(brokerage business),1185,274,19,0059(brokerage business),1270,37,19,0059(brokerage business),1174,216
20,0268(brokerage business),1096,-952,20,0320(brokerage business),1269,11,20,0308(brokerage business),1168,137
Total,,74960,-8394,Total,,86770,1482,Total,,98591,1669
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2611,,,,,,,,,,2026-08-18,
1,0148(brokerage business),4349,761,1,0103(brokerage business),8988,535,1,0004(brokerage business),9023,528
2,0004(brokerage business),3696,550,2,0148(brokerage business),8115,355,2,0148(brokerage business),8271,132
3,0275(brokerage business),2833,1081,3,0004(brokerage business),5032,570,3,0272(brokerage business),4173,4
4,0253(brokerage business),2050,-105,4,0096(brokerage business),4253,49,4,0042(brokerage business),2811,3
5,0081(brokerage business),1668,-56,5,0268(brokerage business),2498,5,5,0253(brokerage business),2541,14
6,0163(brokerage business),1532,-49,6,0316(brokerage business),1922,0,6,0022(brokerage business),2085,0
7,0308(brokerage business),1421,309,7,0059(brokerage business),1536,4,7,0029(brokerage business),1773,356
8,0059(brokerage business),1333,-3,8,0178(brokerage business),1401,120,8,0123(brokerage business),1764,30
9,0103(brokerage business),966,646,9,0163(brokerage business),1275,-78,9,0003(brokerage business),1695,420
10,0123(brokerage business),931,165,10,0272(brokerage business),901,18,10,0244(brokerage business),1639,-1
11,0069(brokerage business),486,204,11,0013(brokerage business),841,98,11,0240(brokerage business),1537,20
12,0018(brokerage business),484,-62,12,0034(brokerage business),714,-7,12,0139(brokerage business),980,3
13,0323(brokerage business),452,412,13,0253(brokerage business),642,2,13,0308(brokerage business),956,-400
14,0029(brokerage business),451,212,14,0310(brokerage business),641,0,14,0163(brokerage business),937,4
15,0003(brokerage business),432,428,15,0018(brokerage business),620,47,15,0058(brokerage business),840,108
16,0240(brokerage business),422,-56,16,0003(brokerage business),552,8,16,0009(brokerage business),757,73
17,0280(brokerage business),362,42,17,0069(brokerage business),484,287,17,0082(brokerage business),606,6
18,0161(brokerage business),281,218,18,0139(brokerage business),466,5,18,0059(brokerage business),544,193
19,0096(brokerage business),239,1,19,0081(brokerage business),454,9,19,0311(brokerage business),457,-1
20,0034(brokerage business),229,-13,20,0335(brokerage business),393,-2,20,0323(brokerage business),426,405
Total,,24617,4685,Total,,41728,2025,Total,,43815,1897
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2612,,,,,,,,,,2026-08-18,
1,0148(brokerage business),1406,89,1,0148(brokerage business),6822,20,1,0004(brokerage business),8806,-23
2,0275(brokerage business),868,168,2,0096(brokerage business),2764,18,2,0272(brokerage business),4752,-57
3,0163(brokerage business),800,49,3,0316(brokerage business),2188,0,3,0253(brokerage business),1937,115
4,0081(brokerage business),748,-290,4,0103(brokerage business),1252,292,4,0042(brokerage business),1698,46
5,0004(brokerage business),736,211,5,0272(brokerage business),1019,-7,5,0148(brokerage business),1567,374
6,0103(brokerage business),334,218,6,0244(brokerage business),993,-5,6,0139(brokerage business),1449,201
7,0308(brokerage business),308,183,7,0178(brokerage business),727,0,7,0022(brokerage business),1114,0
8,0253(brokerage business),284,44,8,0004(brokerage business),723,125,8,0240(brokerage business),837,1
9,0123(brokerage business),218,137,9,0263(brokerage business),696,1,9,0007(brokerage business),531,0
10,0238(brokerage business),213,50,10,0059(brokerage business),533,2,10,0077(brokerage business),443,0
11,0310(brokerage business),208,107,11,0003(brokerage business),483,0,11,0331(brokerage business),367,0
12,0139(brokerage business),202,199,12,0163(brokerage business),445,-14,12,0052(brokerage business),288,1
13,0042(brokerage business),184,118,13,0034(brokerage business),398,14,13,0163(brokerage business),271,-42
14,0096(brokerage business),149,133,14,0268(brokerage business),397,3,14,0295(brokerage business),263,25
15,0271(brokerage business),136,84,15,0308(brokerage business),363,-76,15,0096(brokerage business),218,7
16,0239(brokerage business),134,111,16,0123(brokerage business),351,61,16,0058(brokerage business),199,0
17,0272(brokerage business),126,51,17,0038(brokerage business),346,2,17,0268(brokerage business),187,-3
18,0069(brokerage business),88,78,18,0320(brokerage business),321,-3,18,0275(brokerage business),150,-7
19,0034(brokerage business),85,-33,19,0107(brokerage business),305,-1,19,0308(brokerage business),128,112
20,0259(brokerage business),68,40,20,0240(brokerage business),281,6,20,0081(brokerage business),97,13
Total,,7295,1747,Total,,21407,438,Total,,25302,763
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：snall,,,,,,,2026-08-18,,,,
Name of FF Member/OSBP,442290,33952,Name of FF Member/OSBP,87744,-4534,Name of FF Member/OSBP,87748,-4534,,,
Name of Non-FF Member/OSNBP,0,-4,Name of Non-FF Member/OSNBP,4,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2609,,,,,,,,,,2026-08-18,
1,0004(brokerage business),46204,-1467,1,0004(brokerage business),3913,-755,1,0004(brokerage business),3456,439
2,0148(brokerage business),35351,2901,2,0148(brokerage business),3285,-710,2,0148(brokerage business),2700,-173
3,0163(brokerage business),19978,2181,3,0163(brokerage business),1949,-93,3,0240(brokerage business),2530,-81
4,0275(brokerage business),14654,1315,4,0103(brokerage business),1816,-86,4,0272(brokerage business),2398,-139
5,0240(brokerage business),12166,39,5,0034(brokerage business),1639,705,5,0163(brokerage business),1886,436
6,0253(brokerage business),11196,690,6,0268(brokerage business),1486,189,6,0103(brokerage business),1417,-12
7,0081(brokerage business),8936,691,7,0272(brokerage business),1388,251,7,0268(brokerage business),1339,-409
8,0272(brokerage business),8760,-28,8,0082(brokerage business),1006,-45,8,0007(brokerage business),1198,-170
9,0308(brokerage business),8254,409,9,0253(brokerage business),950,-221,9,0096(brokerage business),1162,-382
10,0186(brokerage business),7280,507,10,0240(brokerage business),897,-211,10,0042(brokerage business),1091,-81
11,0059(brokerage business),6550,928,11,0275(brokerage business),792,106,11,0059(brokerage business),1030,-124
12,0298(brokerage business),6506,-948,12,0335(brokerage business),768,-230,12,0034(brokerage business),987,-474
13,0268(brokerage business),6248,381,13,0123(brokerage business),757,-8,13,0018(brokerage business),935,142
14,0034(brokerage business),5011,454,14,0059(brokerage business),753,-770,14,0049(brokerage business),925,-103
15,0259(brokerage business),4036,493,15,0009(brokerage business),616,20,15,0153(brokerage business),882,-18
16,0019(brokerage business),3559,994,16,0049(brokerage business),586,28,16,0275(brokerage business),881,-240
17,0271(brokerage business),3182,436,17,0153(brokerage business),564,-98,17,0077(brokerage business),813,-373
18,0323(brokerage business),3104,-129,18,0308(brokerage business),555,-5,18,0253(brokerage business),784,-19
19,0161(brokerage business),2869,-44,19,0288(brokerage business),548,-134,19,0315(brokerage business),555,-11
20,0137(brokerage business),2757,271,20,0274(brokerage business),524,-60,20,0161(brokerage business),492,-97
Total,,216601,10074,Total,,24792,-2127,Total,,27461,-1889
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2610,,,,,,,,,,2026-08-18,
1,0004(brokerage business),18007,-259,1,0004(brokerage business),4498,32,1,0240(brokerage business),3031,28
2,0148(brokerage business),16017,1418,2,0148(brokerage business),3032,19,2,0004(brokerage business),2865,-25
3,0163(brokerage business),7511,1775,3,0239(brokerage business),2760,-619,3,0272(brokerage business),2301,148
4,0275(brokerage business),7477,-317,4,0103(brokerage business),2191,38,4,0148(brokerage business),1826,118
5,0253(brokerage business),5306,605,5,0059(brokerage business),1079,206,5,0034(brokerage business),1680,333
6,0240(brokerage business),3714,3,6,0272(brokerage business),1061,-148,6,0163(brokerage business),1385,275
7,0081(brokerage business),3072,576,7,0335(brokerage business),1017,91,7,0007(brokerage business),1217,-30
8,0272(brokerage business),3006,1205,8,0163(brokerage business),957,-48,8,0042(brokerage business),1173,7
9,0059(brokerage business),2778,-201,9,0084(brokerage business),953,36,9,0096(brokerage business),1091,92
10,0308(brokerage business),2714,484,10,0123(brokerage business),809,26,10,0139(brokerage business),1005,136
11,0034(brokerage business),2273,729,11,0268(brokerage business),759,30,11,0323(brokerage business),862,-34
12,0268(brokerage business),1992,97,12,0253(brokerage business),728,-116,12,0103(brokerage business),779,113
13,0259(brokerage business),1867,-24,13,0096(brokerage business),686,54,13,0003(brokerage business),716,57
14,0186(brokerage business),1501,204,14,0049(brokerage business),598,24,14,0059(brokerage business),684,44
15,0123(brokerage business),1473,-159,15,0274(brokerage business),578,-21,15,0178(brokerage business),425,-11
16,0009(brokerage business),1422,305,16,0333(brokerage business),527,114,16,0019(brokerage business),420,130
17,0298(brokerage business),1356,-261,17,0007(brokerage business),502,104,17,0268(brokerage business),388,-50
18,0271(brokerage business),1312,259,18,0184(brokerage business),403,-6,18,0253(brokerage business),369,50
19,0096(brokerage business),1184,141,19,0240(brokerage business),356,-84,19,0082(brokerage business),365,-56
20,0019(brokerage business),1092,184,20,0043(brokerage business),349,238,20,0349(brokerage business),344,10
Total,,85074,6764,Total,,23843,-30,Total,,22926,1335
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2611,,,,,,,,,,2026-08-18,
1,0148(brokerage business),4774,1643,1,0004(brokerage business),2016,138,1,0272(brokerage business),1670,36
2,0004(brokerage business),3524,127,2,0148(brokerage business),1386,338,2,0148(brokerage business),1378,28
3,0275(brokerage business),2574,362,3,0163(brokerage business),805,-283,3,0323(brokerage business),1345,-7
4,0253(brokerage business),1512,254,4,0268(brokerage business),794,-35,4,0004(brokerage business),1099,4
5,0163(brokerage business),943,481,5,0096(brokerage business),648,54,5,0042(brokerage business),817,8
6,0059(brokerage business),809,26,6,0009(brokerage business),440,23,6,0007(brokerage business),783,-4
7,0240(brokerage business),703,-9,7,0052(brokerage business),430,0,7,0163(brokerage business),582,36
8,0123(brokerage business),684,17,8,0049(brokerage business),389,-29,8,0077(brokerage business),410,-1
9,0308(brokerage business),617,77,9,0272(brokerage business),389,51,9,0096(brokerage business),311,-29
10,0096(brokerage business),605,-71,10,0157(brokerage business),388,201,10,0153(brokerage business),238,33
11,0081(brokerage business),505,11,11,0103(brokerage business),376,-6,11,0268(brokerage business),200,109
12,0272(brokerage business),477,-67,12,0240(brokerage business),298,-72,12,0003(brokerage business),161,84
13,0259(brokerage business),431,97,13,0274(brokerage business),275,8,13,0349(brokerage business),152,-1
14,0268(brokerage business),374,58,14,0323(brokerage business),254,-23,14,0139(brokerage business),138,-5
15,0019(brokerage business),310,163,15,0239(brokerage business),219,44,15,0240(brokerage business),137,1
16,0271(brokerage business),310,126,16,0108(brokerage business),155,-1,16,0019(brokerage business),115,99
17,0007(brokerage business),291,25,17,0253(brokerage business),116,3,17,0034(brokerage business),113,5
18,0082(brokerage business),238,-153,18,0308(brokerage business),116,3,18,0136(brokerage business),104,99
19,0157(brokerage business),219,120,19,0277(brokerage business),105,0,19,0123(brokerage business),103,-6
20,0103(brokerage business),206,96,20,0349(brokerage business),98,49,20,0082(brokerage business),100,14
Total,,20106,3383,Total,,9697,463,Total,,9956,503
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：aoall,,,,,,,2026-08-18,,,,
Name of FF Member/OSBP,615066,174442,Name of FF Member/OSBP,560122,20588,Name of FF Member/OSBP,559222,20588,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,900,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2609,,,,,,,,,,2026-08-18,
1,0148(brokerage business),11024,3851,1,0004(brokerage business),5426,-489,1,0148(brokerage business),13644,151
2,0163(brokerage business),10951,1034,2,0148(brokerage business),5012,73,2,0004(brokerage business),7871,-755
3,0004(brokerage business),8706,1321,3,0298(brokerage business),3832,-110,3,0058(brokerage business),4058,257
4,0123(brokerage business),5317,3618,4,0034(brokerage business),3603,120,4,0103(brokerage business),2964,-230
5,0253(brokerage business),3819,138,5,0272(brokerage business),3497,-84,5,0163(brokerage business),2951,-25
6,0275(brokerage business),3291,-1013,6,0163(brokerage business),2987,-252,6,0059(brokerage business),2943,-576
7,0240(brokerage business),2961,1100,7,0082(brokerage business),2620,663,7,0272(brokerage business),2681,-304
8,0081(brokerage business),2645,-526,8,0103(brokerage business),2548,-154,8,0295(brokerage business),2681,37
9,0151(brokerage business),1643,1011,9,0240(brokerage business),2371,66,9,0274(brokerage business),2588,-16
10,0059(brokerage business),1568,208,10,0253(brokerage business),2364,-202,10,0009(brokerage business),2459,511
11,0272(brokerage business),1420,-43,11,0275(brokerage business),2291,57,11,0123(brokerage business),2182,-22
12,0268(brokerage business),1302,160,12,0308(brokerage business),2079,-108,12,0151(brokerage business),2149,-1001
13,0298(brokerage business),1249,-957,13,0323(brokerage business),2040,-64,13,0082(brokerage business),2113,2
14,0103(brokerage business),1232,647,14,0277(brokerage business),1927,14,14,0349(brokerage business),2051,451
15,0009(brokerage business),1080,-666,15,0268(brokerage business),1788,-22,15,0253(brokerage business),1998,205
16,0019(brokerage business),993,-778,16,0096(brokerage business),1688,46,16,0268(brokerage business),1817,16
17,0259(brokerage business),927,127,17,0161(brokerage business),1684,83,17,0096(brokerage business),1676,-1
18,0082(brokerage business),909,499,18,0123(brokerage business),1676,-41,18,0029(brokerage business),1614,11
19,0137(brokerage business),858,493,19,0288(brokerage business),1655,-104,19,0136(brokerage business),1405,-15
20,0034(brokerage business),832,89,20,0081(brokerage business),1599,-7,20,0153(brokerage business),1380,-19
Total,,62727,10313,Total,,52687,-515,Total,,63225,-1323
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2610,,,,,,,,,,2026-08-18,
1,0004(brokerage business),54254,10422,1,0148(brokerage business),22608,1469,1,0004(brokerage business),29831,393
2,0163(brokerage business),45724,13874,2,0272(brokerage business),18927,310,2,0148(brokerage business),28282,3453
3,0148(brokerage business),36388,14708,3,0004(brokerage business),18145,1249,3,0163(brokerage business),17115,2277
4,0275(brokerage business),22972,3290,4,0082(brokerage business),17645,351,4,0253(brokerage business),14335,766
5,0253(brokerage business),22441,6497,5,0163(brokerage business),11769,1647,5,0272(brokerage business),12838,466
6,0123(brokerage business),15536,13279,6,0323(brokerage business),11241,74,6,0103(brokerage business),12806,-5
7,0081(brokerage business),15239,4934,7,0151(brokerage business),9764,-138,7,0335(brokerage business),12505,2102
8,0059(brokerage business),14049,7745,8,0253(brokerage business),9409,1217,8,0059(brokerage business),12169,3010
9,0240(brokerage business),12149,3843,9,0240(brokerage business),8695,497,9,0240(brokerage business),12014,566
10,0272(brokerage business),10434,2163,10,0058(brokerage business),7821,915,10,0323(brokerage business),11102,114
11,0151(brokerage business),9640,3478,11,0268(brokerage business),7662,628,11,0151(brokerage business),9814,-902
12,0298(brokerage business),8133,66,12,0009(brokerage business),7279,1257,12,0268(brokerage business),9659,410
13,0186(brokerage business),7291,607,13,0288(brokerage business),6817,448,13,0288(brokerage business),6774,809
14,0312(brokerage business),7001,4591,14,0123(brokerage business),6746,-175,14,0178(brokerage business),5416,74
15,0268(brokerage business),6876,483,15,0096(brokerage business),6654,286,15,0161(brokerage business),5346,-1162
16,0161(brokerage business),6001,2932,16,0003(brokerage business),6465,321,16,0082(brokerage business),4922,481
17,0034(brokerage business),5624,2157,17,0295(brokerage business),6019,467,17,0034(brokerage business),3720,1398
18,0009(brokerage business),5280,-49,18,0178(brokerage business),5860,301,18,0308(brokerage business),3642,240
19,0323(brokerage business),5140,2070,19,0139(brokerage business),4926,416,19,0043(brokerage business),3427,472
20,0335(brokerage business),4738,1687,20,0103(brokerage business),4877,928,20,0081(brokerage business),3383,1094
Total,,314910,98777,Total,,199329,12468,Total,,219100,16056
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2611,,,,,,,,,,2026-08-18,
1,0163(brokerage business),3242,1553,1,0082(brokerage business),8751,1,1,0148(brokerage business),8600,-10
2,0004(brokerage business),2066,1517,2,0253(brokerage business),6189,373,2,0268(brokerage business),5211,-13
3,0148(brokerage business),1760,888,3,0240(brokerage business),5754,54,3,0240(brokerage business),5148,-2
4,0059(brokerage business),1591,851,4,0268(brokerage business),5256,71,4,0151(brokerage business),4830,615
5,0151(brokerage business),1404,880,5,0323(brokerage business),4698,3,5,0323(brokerage business),4447,0
6,0161(brokerage business),1374,759,6,0151(brokerage business),4632,67,6,0058(brokerage business),4271,557
7,0178(brokerage business),1173,523,7,0272(brokerage business),4593,69,7,0253(brokerage business),3724,15
8,0240(brokerage business),1138,449,8,0161(brokerage business),3767,75,8,0161(brokerage business),3112,45
9,0253(brokerage business),1120,148,9,0123(brokerage business),2320,-2,9,0009(brokerage business),2857,340
10,0082(brokerage business),982,934,10,0163(brokerage business),2114,-9,10,0163(brokerage business),2744,199
11,0268(brokerage business),970,-284,11,0034(brokerage business),1722,31,11,0004(brokerage business),2680,-178
12,0081(brokerage business),829,197,12,0178(brokerage business),1659,46,12,0295(brokerage business),2670,284
13,0058(brokerage business),758,538,13,0004(brokerage business),1635,544,13,0082(brokerage business),2454,889
14,0009(brokerage business),747,502,14,0308(brokerage business),1605,34,14,0178(brokerage business),1503,-1
15,0272(brokerage business),514,409,15,0048(brokerage business),1180,95,15,0272(brokerage business),1266,13
16,0308(brokerage business),468,293,16,0103(brokerage business),819,158,16,0308(brokerage business),1059,50
17,0048(brokerage business),449,93,17,0148(brokerage business),710,260,17,0059(brokerage business),971,31
18,0123(brokerage business),375,162,18,0019(brokerage business),662,7,18,0048(brokerage business),919,16
19,0275(brokerage business),355,167,19,0311(brokerage business),622,-2,19,0086(brokerage business),885,50
20,0295(brokerage business),332,276,20,0003(brokerage business),576,10,20,0029(brokerage business),817,145
Total,,21647,10855,Total,,59264,1885,Total,,60168,3045
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2701,,,,,,,,,,2026-08-18,
1,0163(brokerage business),5009,1713,1,0034(brokerage business),12953,20,1,0148(brokerage business),10553,720
2,0275(brokerage business),4679,1506,2,0372(brokerage business),5549,3,2,0004(brokerage business),9003,693
3,0148(brokerage business),3844,1917,3,0082(brokerage business),4738,22,3,0103(brokerage business),7491,-52
4,0004(brokerage business),3207,1537,4,0116(brokerage business),4656,15,4,0003(brokerage business),4284,-376
5,0253(brokerage business),2935,1261,5,0004(brokerage business),3519,58,5,0123(brokerage business),3639,21
6,0240(brokerage business),1821,-235,6,0148(brokerage business),3150,-8,6,0240(brokerage business),3614,102
7,0123(brokerage business),1628,1192,7,0253(brokerage business),2689,574,7,0335(brokerage business),3536,277
8,0259(brokerage business),1379,760,8,0323(brokerage business),2314,18,8,0163(brokerage business),2840,308
9,0081(brokerage business),1338,597,9,0275(brokerage business),2154,231,9,0253(brokerage business),2675,195
10,0003(brokerage business),1276,936,10,0163(brokerage business),2016,-289,10,0272(brokerage business),2464,-71
11,0059(brokerage business),1049,454,11,0103(brokerage business),1934,76,11,0058(brokerage business),1906,-12
12,0034(brokerage business),913,353,12,0077(brokerage business),1178,56,12,0151(brokerage business),1649,-63
13,0186(brokerage business),860,133,13,0186(brokerage business),1165,286,13,0139(brokerage business),1483,-1
14,0272(brokerage business),741,399,14,0272(brokerage business),1097,100,14,0034(brokerage business),1356,193
15,0311(brokerage business),677,180,15,0268(brokerage business),1033,139,15,0249(brokerage business),1245,39
16,0151(brokerage business),676,236,16,0123(brokerage business),906,29,16,0274(brokerage business),1077,76
17,0137(brokerage business),552,313,17,0298(brokerage business),858,168,17,0275(brokerage business),972,-104
18,0308(brokerage business),539,246,18,0277(brokerage business),851,2,18,0349(brokerage business),953,112
19,0029(brokerage business),523,308,19,0055(brokerage business),837,2,19,0244(brokerage business),831,-16
20,0335(brokerage business),510,287,20,0240(brokerage business),832,65,20,0339(brokerage business),795,11
Total,,34156,14093,Total,,54429,1567,Total,,62366,2052
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：adall,,,,,,,2026-08-18,,,,
Name of FF Member/OSBP,26586,9564,Name of FF Member/OSBP,24913,-173,Name of FF Member/OSBP,24913,-173,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2609,,,,,,,,,,2026-08-18,
1,0004(brokerage business),273,118,1,0323(brokerage business),387,0,1,0123(brokerage business),490,20
2,0163(brokerage business),184,41,2,0004(brokerage business),354,-120,2,0275(brokerage business),418,-2
3,0148(brokerage business),181,71,3,0253(brokerage business),321,1,3,0323(brokerage business),332,0
4,0008(brokerage business),173,103,4,0275(brokerage business),310,4,4,0253(brokerage business),312,-20
5,0253(brokerage business),171,77,5,0008(brokerage business),291,0,5,0048(brokerage business),290,4
6,0268(brokerage business),141,131,6,0048(brokerage business),291,2,6,0257(brokerage business),290,0
7,0257(brokerage business),110,52,7,0257(brokerage business),286,-4,7,0008(brokerage business),287,3
8,0275(brokerage business),84,-151,8,0123(brokerage business),285,0,8,0009(brokerage business),282,-46
9,0320(brokerage business),82,81,9,0009(brokerage business),283,0,9,0139(brokerage business),257,-32
10,0139(brokerage business),74,47,10,0096(brokerage business),248,-20,10,0137(brokerage business),248,-6
11,0009(brokerage business),46,41,11,0137(brokerage business),245,-5,11,0096(brokerage business),247,-23
12,0096(brokerage business),45,9,12,0139(brokerage business),241,-42,12,0004(brokerage business),214,29
13,0048(brokerage business),34,-76,13,0349(brokerage business),193,-7,13,0069(brokerage business),124,-10
