"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-17,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
19,0161(brokerage business),3815,1166,19,0323(brokerage business),2757,314,19,0096(brokerage business),2105,-819
20,0007(brokerage business),3288,2093,20,0058(brokerage business),2269,-22,20,0274(brokerage business),2034,-5
Total,,239223,56819,Total,,135248,1499,Total,,110925,1185
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2702,,,,,,,,,,2026-09-17,
1,0004(brokerage business),53398,1489,1,0148(brokerage business),6775,73,1,0004(brokerage business),13541,679
2,0163(brokerage business),47707,6628,2,0272(brokerage business),5218,234,2,0148(brokerage business),10484,327
3,0148(brokerage business),39904,15345,3,0004(brokerage business),4391,535,3,0372(brokerage business),8590,1053
4,0275(brokerage business),24881,4216,4,0082(brokerage business),3866,-12,4,0163(brokerage business),5701,-541
5,0009(brokerage business),22609,7944,5,0163(brokerage business),3518,576,5,0272(brokerage business),3456,-211
6,0240(brokerage business),16028,2453,6,0043(brokerage business),3346,33,6,0049(brokerage business),3249,52
7,0253(brokerage business),14585,2322,7,0067(brokerage business),3242,58,7,0123(brokerage business),1938,-6
8,0123(brokerage business),11608,-1226,8,0003(brokerage business),2643,16,8,0042(brokerage business),1781,-2
9,0308(brokerage business),10768,2422,9,0253(brokerage business),2181,22,9,0069(brokerage business),1599,2
10,0081(brokerage business),8194,2768,10,0049(brokerage business),1891,9,10,0034(brokerage business),1270,57
11,0298(brokerage business),7796,633,11,0009(brokerage business),1701,-3038,11,0315(brokerage business),713,-1
12,0272(brokerage business),7617,-1069,12,0240(brokerage business),1529,621,12,0253(brokerage business),598,-87
13,0059(brokerage business),7147,3254,13,0025(brokerage business),1371,130,13,0240(brokerage business),587,-535
14,0038(brokerage business),6056,2394,14,0323(brokerage business),1275,159,14,0335(brokerage business),443,46
15,0186(brokerage business),5724,473,15,0123(brokerage business),1256,44,15,0058(brokerage business),418,-141
16,0096(brokerage business),5492,194,16,0277(brokerage business),1098,-1,16,0096(brokerage business),380,-41
17,0034(brokerage business),5452,2035,17,0333(brokerage business),1076,-67,17,0298(brokerage business),340,1
18,0268(brokerage business),5021,-1750,18,0007(brokerage business),1055,7,18,0009(brokerage business),315,-29
19,0103(brokerage business),4245,463,19,0042(brokerage business),960,38,19,0311(brokerage business),296,0
20,0323(brokerage business),3594,-77,20,0268(brokerage business),936,49,20,0103(brokerage business),279,104
Total,,307826,50911,Total,,49328,-514,Total,,55978,727
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：rball,,,,,,,2026-09-17,,,,
Name of FF Member/OSBP,1515042,-339936,Name of FF Member/OSBP,2612583,-51,Name of FF Member/OSBP,2612583,-51,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-09-17,
1,0163(brokerage business),17926,-19588,1,0004(brokerage business),35410,-4361,1,0004(brokerage business),40341,-2407
2,0004(brokerage business),17695,-6149,2,0163(brokerage business),18668,344,2,0148(brokerage business),25662,77
3,0148(brokerage business),10526,-5772,3,0148(brokerage business),16406,-1245,3,0163(brokerage business),21792,-824
4,0253(brokerage business),9970,-2853,4,0058(brokerage business),9789,-104,4,0034(brokerage business),18888,1288
5,0081(brokerage business),4664,-815,5,0272(brokerage business),9231,-49,5,0103(brokerage business),16226,-2416
6,0275(brokerage business),4439,-1683,6,0123(brokerage business),9131,-20,6,0042(brokerage business),11983,-195
7,0103(brokerage business),3450,380,7,0009(brokerage business),8563,-941,7,0123(brokerage business),11489,-117
8,0034(brokerage business),3085,-7458,8,0178(brokerage business),7875,-179,8,0275(brokerage business),10397,-90
9,0274(brokerage business),2557,-190,9,0069(brokerage business),7569,-91,9,0058(brokerage business),8244,428
10,0096(brokerage business),1843,-1486,10,0275(brokerage business),7322,-794,10,0253(brokerage business),7496,-1034
11,0238(brokerage business),1810,-345,11,0103(brokerage business),6309,-582,11,0096(brokerage business),7478,-1072
12,0272(brokerage business),1559,-5012,12,0253(brokerage business),5817,-1005,12,0238(brokerage business),7343,-805
13,0042(brokerage business),1536,218,13,0082(brokerage business),5804,-175,13,0306(brokerage business),7199,0
14,0059(brokerage business),1387,-2083,14,0323(brokerage business),5663,-1,14,0125(brokerage business),5514,-359
15,0240(brokerage business),1228,-783,15,0096(brokerage business),5191,-201,15,0418(brokerage business),5329,-258
16,0321(brokerage business),1151,993,16,0277(brokerage business),4933,-40,16,0178(brokerage business),5308,-96
17,0268(brokerage business),1112,-1404,17,0034(brokerage business),4458,-611,17,0059(brokerage business),4591,-858
18,0335(brokerage business),1106,796,18,0042(brokerage business),4292,245,18,0082(brokerage business),4440,-230
19,0009(brokerage business),1080,603,19,0240(brokerage business),4254,-118,19,0151(brokerage business),4425,-284
20,0137(brokerage business),1056,-568,20,0019(brokerage business),4252,-114,20,0272(brokerage business),4145,-344
Total,,89180,-53199,Total,,180937,-10042,Total,,228290,-9596
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-09-17,
1,0163(brokerage business),7817,-2383,1,0323(brokerage business),52944,-174,1,0323(brokerage business),52580,-8
2,0004(brokerage business),4203,-1133,2,0253(brokerage business),28490,210,2,0148(brokerage business),31030,519
3,0081(brokerage business),4072,463,3,0148(brokerage business),27503,-53,3,0253(brokerage business),28012,78
4,0275(brokerage business),4028,1516,4,0151(brokerage business),26658,-175,4,0151(brokerage business),27076,-160
5,0059(brokerage business),3839,3586,5,0163(brokerage business),26169,159,5,0163(brokerage business),26040,50
6,0148(brokerage business),3508,-134,6,0004(brokerage business),25595,-523,6,0004(brokerage business),25866,-148
7,0082(brokerage business),3336,-534,7,0272(brokerage business),19949,417,7,0272(brokerage business),20864,355
8,0253(brokerage business),3190,-1100,8,0082(brokerage business),18023,-14,8,0082(brokerage business),18085,-34
9,0103(brokerage business),2627,-245,9,0069(brokerage business),17371,599,9,0069(brokerage business),17266,609
10,0153(brokerage business),2383,2101,10,0268(brokerage business),16766,-469,10,0268(brokerage business),15831,-475
11,0274(brokerage business),2266,2106,11,0081(brokerage business),13873,-1411,11,0081(brokerage business),14155,-1079
12,0096(brokerage business),2134,-1006,12,0103(brokerage business),9572,-217,12,0096(brokerage business),9532,-498
13,0312(brokerage business),2062,948,13,0139(brokerage business),8996,-637,13,0139(brokerage business),9073,-635
14,0034(brokerage business),1735,891,14,0019(brokerage business),6917,481,14,0244(brokerage business),6274,-35
15,0123(brokerage business),1430,383,15,0244(brokerage business),6502,-5,15,0275(brokerage business),4896,-256
16,0069(brokerage business),1410,-137,16,0096(brokerage business),6233,68,16,0019(brokerage business),4126,-15
17,0268(brokerage business),1350,-156,17,0372(brokerage business),6128,393,17,0103(brokerage business),3915,-876
18,0139(brokerage business),1288,122,18,0312(brokerage business),3393,922,18,0312(brokerage business),3392,1140
19,0019(brokerage business),1042,669,19,0259(brokerage business),2799,268,19,0034(brokerage business),3284,-1631
20,0272(brokerage business),1040,-459,20,0007(brokerage business),2227,437,20,0084(brokerage business),3075,464
Total,,54760,5498,Total,,326108,276,Total,,324372,-2635
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-09-17,
1,0163(brokerage business),140409,-11329,1,0148(brokerage business),215869,885,1,0004(brokerage business),165382,5447
2,0004(brokerage business),133522,-56325,2,0004(brokerage business),139489,2625,2,0239(brokerage business),104125,-9194
3,0148(brokerage business),127597,-19719,3,0163(brokerage business),84957,3952,3,0148(brokerage business),95659,6888
4,0272(brokerage business),93219,-16310,4,0272(brokerage business),83733,9864,4,0103(brokerage business),85341,8857
5,0253(brokerage business),88908,-23025,5,0253(brokerage business),69556,2386,5,0163(brokerage business),61708,-449
6,0081(brokerage business),33888,-4009,6,0103(brokerage business),62218,-1813,6,0082(brokerage business),53305,251
7,0103(brokerage business),31804,5566,7,0034(brokerage business),50173,-2072,7,0272(brokerage business),45264,-605
8,0275(brokerage business),29446,-15363,8,0059(brokerage business),39617,580,8,0253(brokerage business),44385,3978
9,0259(brokerage business),27616,-603,9,0274(brokerage business),36638,325,9,0058(brokerage business),44298,3272
10,0034(brokerage business),26971,-1417,10,0268(brokerage business),34542,-1009,10,0007(brokerage business),43507,1072
11,0059(brokerage business),21528,-7058,11,0042(brokerage business),32456,-214,11,0059(brokerage business),36062,4872
12,0268(brokerage business),21254,-4907,12,0123(brokerage business),26515,-754,12,0084(brokerage business),35715,-190
13,0240(brokerage business),21216,-652,13,0009(brokerage business),25700,1908,13,0274(brokerage business),35648,-1122
14,0186(brokerage business),18954,-9368,14,0058(brokerage business),23495,-490,14,0034(brokerage business),35623,-7045
15,0153(brokerage business),17605,12567,15,0069(brokerage business),23039,467,15,0277(brokerage business),34929,378
16,0274(brokerage business),16431,-16126,16,0096(brokerage business),22074,-474,16,0275(brokerage business),31420,638
17,0271(brokerage business),14738,9405,17,0240(brokerage business),20232,-628,17,0335(brokerage business),28740,-158
18,0123(brokerage business),13374,-3082,18,0238(brokerage business),19217,-233,18,0067(brokerage business),22750,-3491
19,0009(brokerage business),12632,-6014,19,0186(brokerage business),18880,-1674,19,0042(brokerage business),22269,269
20,0308(brokerage business),12473,-1305,20,0081(brokerage business),18873,-282,20,0123(brokerage business),21618,-1494
Total,,903585,-169074,Total,,1047273,13349,Total,,1047748,12174
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-09-17,
1,0163(brokerage business),7262,-1752,1,0323(brokerage business),39731,-11,1,0323(brokerage business),39446,-15
2,0253(brokerage business),4970,2838,2,0253(brokerage business),27249,2166,2,0253(brokerage business),27070,2110
3,0148(brokerage business),4578,47,3,0274(brokerage business),20038,6,3,0274(brokerage business),20789,0
4,0151(brokerage business),1557,384,4,0082(brokerage business),17999,-25,4,0082(brokerage business),18081,14
5,0238(brokerage business),1554,433,5,0004(brokerage business),17964,247,5,0004(brokerage business),17705,134
6,0081(brokerage business),1323,194,6,0163(brokerage business),17078,62,6,0163(brokerage business),17318,-230
7,0275(brokerage business),1208,353,7,0151(brokerage business),16931,-51,7,0151(brokerage business),16767,52
8,0082(brokerage business),1081,-1071,8,0081(brokerage business),16789,528,8,0081(brokerage business),16684,447
9,0004(brokerage business),783,-1090,9,0268(brokerage business),15161,10,9,0268(brokerage business),15335,-4
10,0103(brokerage business),753,-20,10,0103(brokerage business),14609,-245,10,0103(brokerage business),15083,-12
11,0096(brokerage business),730,-898,11,0139(brokerage business),13725,80,11,0139(brokerage business),13656,81
12,0069(brokerage business),658,-482,12,0272(brokerage business),13443,175,12,0272(brokerage business),13292,204
13,0272(brokerage business),439,-402,13,0148(brokerage business),11235,191,13,0148(brokerage business),10940,-99
14,0123(brokerage business),375,245,14,0069(brokerage business),9445,301,14,0069(brokerage business),9362,303
15,0268(brokerage business),314,-525,15,0096(brokerage business),8376,0,15,0096(brokerage business),8809,236
16,0019(brokerage business),305,53,16,0238(brokerage business),7066,737,16,0238(brokerage business),7072,677
17,0323(brokerage business),268,-218,17,0138(brokerage business),4150,-12,17,0138(brokerage business),4000,0
18,0342(brokerage business),228,218,18,0019(brokerage business),3301,151,18,0019(brokerage business),3298,120
19,0259(brokerage business),212,155,19,0254(brokerage business),3040,0,19,0254(brokerage business),3031,0
20,0139(brokerage business),209,-172,20,0259(brokerage business),2633,-34,20,0259(brokerage business),2845,144
Total,,28807,-1710,Total,,279963,4276,Total,,280583,4162
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-09-17,,,,
Name of FF Member/OSBP,787796,4440,Name of FF Member/OSBP,1951937,-5249,Name of FF Member/OSBP,1951937,-5249,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-09-17,
1,0004(brokerage business),11628,28,1,0004(brokerage business),29487,-2804,1,0004(brokerage business),21447,-3060
2,0163(brokerage business),9462,-6763,2,0103(brokerage business),11906,-1515,2,0275(brokerage business),14559,-296
3,0148(brokerage business),5019,-799,3,0009(brokerage business),11440,303,3,0272(brokerage business),12905,-1614
4,0275(brokerage business),3321,156,4,0163(brokerage business),9358,-598,4,0103(brokerage business),9667,-548
5,0103(brokerage business),3023,-961,5,0253(brokerage business),8398,-449,5,0163(brokerage business),9247,168
6,0058(brokerage business),2816,1457,6,0272(brokerage business),7605,-289,6,0058(brokerage business),8401,-2478
7,0253(brokerage business),2453,-1387,7,0148(brokerage business),7497,-617,7,0259(brokerage business),7937,-177
8,0272(brokerage business),2275,-1389,8,0059(brokerage business),5856,-1141,8,0148(brokerage business),7652,-578
9,0125(brokerage business),2199,-801,9,0042(brokerage business),5811,-15,9,0042(brokerage business),6266,-467
10,0081(brokerage business),2150,148,10,0095(brokerage business),4880,-93,10,0137(brokerage business),5950,-126
11,0019(brokerage business),1854,1482,11,0125(brokerage business),4648,-1156,11,0153(brokerage business),5829,-249
12,0059(brokerage business),1449,575,12,0123(brokerage business),4278,-48,12,0009(brokerage business),5643,-34
13,0123(brokerage business),1356,406,13,0240(brokerage business),4177,-158,13,0123(brokerage business),3909,0
14,0007(brokerage business),1219,934,14,0082(brokerage business),4057,-20,14,0003(brokerage business),3554,-173
15,0330(brokerage business),1009,1005,15,0058(brokerage business),3888,20,15,0096(brokerage business),3532,-91
16,0002(brokerage business),1000,720,16,0034(brokerage business),3092,-236,16,0125(brokerage business),3344,-125
17,0288(brokerage business),950,842,17,0288(brokerage business),2113,-830,17,0253(brokerage business),2927,-694
18,0096(brokerage business),867,379,18,0007(brokerage business),2064,18,18,0034(brokerage business),2728,-390
19,0259(brokerage business),846,-130,19,0096(brokerage business),1848,-104,19,0067(brokerage business),2314,-46
20,0034(brokerage business),704,323,20,0186(brokerage business),1779,-35,20,0059(brokerage business),2028,-120
Total,,55600,-3775,Total,,134182,-9767,Total,,139839,-11098
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-09-17,
1,0253(brokerage business),4433,1929,1,0148(brokerage business),44221,-690,1,0323(brokerage business),35759,-935
2,0161(brokerage business),3794,1475,2,0323(brokerage business),35198,-976,2,0240(brokerage business),33214,-1087
3,0163(brokerage business),3025,-796,3,0240(brokerage business),32506,-711,3,0148(brokerage business),31235,51
4,0148(brokerage business),2713,-54,4,0268(brokerage business),25653,-194,4,0004(brokerage business),26971,77
5,0096(brokerage business),2344,873,5,0004(brokerage business),25509,232,5,0268(brokerage business),25639,-179
6,0004(brokerage business),2121,328,6,0081(brokerage business),21375,-376,6,0081(brokerage business),21527,-345
7,0323(brokerage business),2105,-9225,7,0178(brokerage business),18567,-600,7,0178(brokerage business),18504,-599
8,0240(brokerage business),2072,311,8,0161(brokerage business),16182,-1895,8,0161(brokerage business),16161,-1855
9,0048(brokerage business),1976,1682,9,0048(brokerage business),16055,-960,9,0048(brokerage business),15982,-968
10,0139(brokerage business),1698,-277,10,0253(brokerage business),14754,-1546,10,0137(brokerage business),14481,13
11,0081(brokerage business),1529,475,11,0137(brokerage business),14535,5,11,0253(brokerage business),14145,-1393
12,0268(brokerage business),1257,-479,12,0139(brokerage business),10465,-839,12,0139(brokerage business),9244,-859
13,0178(brokerage business),1201,147,13,0019(brokerage business),5811,-176,13,0372(brokerage business),6308,66
14,0059(brokerage business),1000,991,14,0103(brokerage business),4667,-83,14,0019(brokerage business),5870,-69
15,0103(brokerage business),744,-119,15,0275(brokerage business),2018,-22,15,0103(brokerage business),4826,-77
16,0125(brokerage business),706,626,16,0151(brokerage business),1420,0,16,0042(brokerage business),3063,-78
17,0137(brokerage business),688,19,17,0115(brokerage business),1250,0,17,0275(brokerage business),2078,4
18,0019(brokerage business),423,208,18,0271(brokerage business),1150,0,18,0272(brokerage business),1630,46
19,0263(brokerage business),300,110,19,0077(brokerage business),1041,0,19,0151(brokerage business),1247,6
20,0171(brokerage business),257,131,20,0059(brokerage business),1021,1000,20,0277(brokerage business),1181,60
Total,,34386,-1645,Total,,293398,-7831,Total,,289065,-8121
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-09-17,
1,0163(brokerage business),123010,14329,1,0004(brokerage business),219636,-2239,1,0004(brokerage business),255218,5189
2,0004(brokerage business),78692,-3150,2,0042(brokerage business),135605,5253,2,0148(brokerage business),88679,746
3,0148(brokerage business),57573,-6946,3,0148(brokerage business),124665,-4459,3,0272(brokerage business),83291,1149
4,0253(brokerage business),33853,-135,4,0163(brokerage business),79467,831,4,0058(brokerage business),81440,1833
5,0272(brokerage business),24128,-3620,5,0272(brokerage business),59931,3559,5,0163(brokerage business),63864,-2483
6,0275(brokerage business),22813,-2352,6,0009(brokerage business),51441,-756,6,0103(brokerage business),45670,2553
7,0103(brokerage business),16244,2592,7,0103(brokerage business),42316,1283,7,0275(brokerage business),32607,-440
8,0268(brokerage business),14033,4172,8,0253(brokerage business),32377,1302,8,0125(brokerage business),30472,1038
9,0259(brokerage business),13056,-5905,9,0034(brokerage business),29669,360,9,0253(brokerage business),29977,1383
10,0058(brokerage business),11463,2020,10,0275(brokerage business),29117,731,10,0059(brokerage business),29558,-611
11,0007(brokerage business),11191,-525,11,0123(brokerage business),27520,877,11,0003(brokerage business),28661,82
12,0081(brokerage business),10946,-894,12,0268(brokerage business),22958,235,12,0042(brokerage business),27584,923
13,0123(brokerage business),10308,3246,13,0058(brokerage business),22357,1086,13,0335(brokerage business),25836,-1930
14,0042(brokerage business),10122,1920,14,0139(brokerage business),21223,45,14,0259(brokerage business),24102,219
15,0034(brokerage business),10083,-682,15,0125(brokerage business),19969,4002,15,0019(brokerage business),23458,1642
16,0096(brokerage business),9515,-1530,16,0082(brokerage business),19817,-151,16,0009(brokerage business),22722,8
17,0059(brokerage business),9010,1622,17,0277(brokerage business),18340,-104,17,0177(brokerage business),22297,778
18,0186(brokerage business),8824,3367,18,0059(brokerage business),17808,133,18,0034(brokerage business),20244,-441
19,0335(brokerage business),7909,1105,19,0274(brokerage business),17199,-310,19,0239(brokerage business),19379,567
20,0019(brokerage business),7762,2191,20,0081(brokerage business),14833,-785,20,0096(brokerage business),19084,-258
Total,,490535,10825,Total,,1006248,10893,Total,,974143,11947
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2703,,,,,,,,,,2026-09-17,
1,0163(brokerage business),4225,-1315,1,0323(brokerage business),17431,432,1,0323(brokerage business),17530,452
2,0148(brokerage business),2929,-6,2,0081(brokerage business),13587,75,2,0081(brokerage business),13607,49
3,0096(brokerage business),1495,363,3,0004(brokerage business),10750,305,3,0004(brokerage business),10769,329
4,0081(brokerage business),1388,417,4,0268(brokerage business),10532,251,4,0268(brokerage business),10683,257
5,0178(brokerage business),1314,277,5,0253(brokerage business),10493,-25,5,0253(brokerage business),10490,8
6,0253(brokerage business),1097,52,6,0103(brokerage business),9035,1,6,0103(brokerage business),9020,2
7,0323(brokerage business),914,-619,7,0161(brokerage business),8798,426,7,0161(brokerage business),8770,430
8,0161(brokerage business),878,201,8,0148(brokerage business),7576,244,8,0139(brokerage business),6374,282
9,0103(brokerage business),747,131,9,0178(brokerage business),6836,657,9,0148(brokerage business),6171,481
10,0240(brokerage business),739,-178,10,0139(brokerage business),6353,281,10,0240(brokerage business),5924,297
11,0004(brokerage business),698,-392,11,0240(brokerage business),5979,280,11,0178(brokerage business),5659,655
12,0137(brokerage business),691,23,12,0137(brokerage business),5180,334,12,0137(brokerage business),5179,333
13,0268(brokerage business),690,-575,13,0048(brokerage business),3871,148,13,0048(brokerage business),3880,157
14,0139(brokerage business),565,206,14,0019(brokerage business),2128,137,14,0019(brokerage business),2081,100
15,0042(brokerage business),375,-136,15,0271(brokerage business),1125,0,15,0271(brokerage business),1128,0
16,0312(brokerage business),368,-327,16,0151(brokerage business),1014,-3,16,0151(brokerage business),1027,0
17,0034(brokerage business),318,147,17,0275(brokerage business),938,7,17,0288(brokerage business),1015,11
18,0048(brokerage business),313,15,18,0254(brokerage business),896,0,18,0275(brokerage business),925,-3
19,0019(brokerage business),273,76,19,0288(brokerage business),842,25,19,0254(brokerage business),896,0
20,0125(brokerage business),241,239,20,0259(brokerage business),547,-10,20,0163(brokerage business),813,15
Total,,20258,-1401,Total,,123911,3565,Total,,121941,3855
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-09-17,,,,
Name of FF Member/OSBP,456820,-393276,Name of FF Member/OSBP,197412,-9129,Name of FF Member/OSBP,197412,-9129,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-09-17,
1,0163(brokerage business),23512,-49905,1,0004(brokerage business),5121,-1402,1,0148(brokerage business),6507,-1682
2,0253(brokerage business),15708,-20271,2,0148(brokerage business),4344,-2236,2,0004(brokerage business),4666,-1351
3,0004(brokerage business),15421,-18358,3,0253(brokerage business),1902,-2076,3,0163(brokerage business),2182,-791
4,0148(brokerage business),13998,-45046,4,0240(brokerage business),1846,-427,4,0253(brokerage business),1684,-738
5,0081(brokerage business),6730,-2313,5,0163(brokerage business),1219,-1987,5,0049(brokerage business),1236,-57
6,0275(brokerage business),5378,-13317,6,0298(brokerage business),1148,-234,6,0058(brokerage business),1235,-204
7,0240(brokerage business),4868,-4701,7,0018(brokerage business),1048,-125,7,0335(brokerage business),1166,-722
8,0272(brokerage business),2531,-1650,8,0275(brokerage business),1005,-198,8,0272(brokerage business),1099,-391
9,0259(brokerage business),2464,-1112,9,0103(brokerage business),990,-93,9,0240(brokerage business),913,-449
10,0298(brokerage business),2092,-3664,10,0008(brokerage business),890,-203,10,0003(brokerage business),737,19
11,0123(brokerage business),2076,-20775,11,0153(brokerage business),807,-135,11,0274(brokerage business),704,82
12,0244(brokerage business),1690,1125,12,0096(brokerage business),724,-25,12,0048(brokerage business),700,-80
13,0161(brokerage business),1425,-2307,13,0139(brokerage business),688,-28,13,0081(brokerage business),667,-690
14,0288(brokerage business),1350,-839,14,0081(brokerage business),531,-2,14,0153(brokerage business),638,-144
15,0274(brokerage business),1032,-1606,15,0338(brokerage business),497,-307,15,0244(brokerage business),542,-130
16,0335(brokerage business),849,-221,16,0295(brokerage business),495,-7,16,0069(brokerage business),541,-65
17,0009(brokerage business),793,46,17,0161(brokerage business),489,-96,17,0137(brokerage business),490,-149
18,0059(brokerage business),774,-661,18,0177(brokerage business),464,-50,18,0103(brokerage business),444,-418
19,0156(brokerage business),766,617,19,0123(brokerage business),443,0,19,0372(brokerage business),443,-12
20,0058(brokerage business),711,-1800,20,0272(brokerage business),414,-476,20,0161(brokerage business),398,-1107
Total,,104168,-186758,Total,,25065,-10107,Total,,26992,-9079
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2611,,,,,,,,,,2026-09-17,
1,0163(brokerage business),81393,2988,1,0004(brokerage business),15278,-259,1,0148(brokerage business),16750,-371
2,0004(brokerage business),40027,-12959,2,0148(brokerage business),14352,-49,2,0004(brokerage business),10263,170
3,0148(brokerage business),24502,-13753,3,0253(brokerage business),9379,834,3,0163(brokerage business),9960,-181
4,0253(brokerage business),19319,-27981,4,0163(brokerage business),7515,60,4,0239(brokerage business),7988,114
5,0275(brokerage business),18744,-11662,5,0082(brokerage business),7323,-521,5,0335(brokerage business),7083,-482
6,0123(brokerage business),9402,-11323,6,0239(brokerage business),6913,1296,6,0139(brokerage business),6664,2050
7,0272(brokerage business),9003,-3102,7,0018(brokerage business),5205,46,7,0272(brokerage business),5798,816
8,0259(brokerage business),7712,-4996,8,0275(brokerage business),4710,381,8,0253(brokerage business),4898,-125
9,0240(brokerage business),6831,-4991,9,0272(brokerage business),4701,-433,9,0123(brokerage business),3648,34
10,0081(brokerage business),5759,-5254,10,0125(brokerage business),3909,-40,10,0240(brokerage business),3337,-61
11,0034(brokerage business),5375,-3129,11,0240(brokerage business),3294,-410,11,0103(brokerage business),3321,185
12,0298(brokerage business),4706,-445,12,0058(brokerage business),2952,-24,12,0084(brokerage business),3178,-263
13,0161(brokerage business),4084,890,13,0338(brokerage business),2597,304,13,0288(brokerage business),3087,379
14,0082(brokerage business),3999,-4441,14,0008(brokerage business),2232,-511,14,0034(brokerage business),2723,-278
15,0018(brokerage business),2801,-1316,15,0184(brokerage business),2228,89,15,0161(brokerage business),2490,718
16,0139(brokerage business),2582,1287,16,0244(brokerage business),1968,699,16,0082(brokerage business),2024,44
17,0059(brokerage business),2471,-519,17,0034(brokerage business),1844,-189,17,0081(brokerage business),1879,379
18,0103(brokerage business),2291,-1023,18,0059(brokerage business),1832,792,18,0308(brokerage business),1823,-323
19,0069(brokerage business),2274,-3496,19,0096(brokerage business),1540,27,19,0069(brokerage business),1643,-19
20,0186(brokerage business),2183,396,20,0310(brokerage business),1445,-140,20,0137(brokerage business),1579,-171
