"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-20,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
10,0096(brokerage business),871,-52,10,0022(brokerage business),500,0,10,0277(brokerage business),701,-33
11,0272(brokerage business),798,493,11,0103(brokerage business),484,-593,11,0253(brokerage business),507,-204
12,0139(brokerage business),752,384,12,0171(brokerage business),400,-20,12,0034(brokerage business),455,-2
13,0240(brokerage business),719,239,13,0096(brokerage business),394,-1,13,0275(brokerage business),446,-240
14,0159(brokerage business),686,-344,14,0003(brokerage business),371,0,14,0069(brokerage business),436,-231
15,0151(brokerage business),677,676,15,0125(brokerage business),353,0,15,0137(brokerage business),414,4
16,0075(brokerage business),620,540,16,0029(brokerage business),351,0,16,0077(brokerage business),350,0
17,0069(brokerage business),618,-171,17,0069(brokerage business),319,-239,17,0274(brokerage business),331,0
18,0268(brokerage business),609,372,18,0308(brokerage business),227,0,18,0082(brokerage business),287,47
19,0059(brokerage business),602,602,19,0123(brokerage business),216,0,19,0299(brokerage business),285,0
20,0274(brokerage business),500,500,20,0253(brokerage business),210,-391,20,0075(brokerage business),270,100
Total,,27166,13551,Total,,16512,-4543,Total,,16674,-3740
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-08-20,
1,0163(brokerage business),270605,70484,1,0004(brokerage business),203461,-6720,1,0004(brokerage business),175535,-7453
2,0148(brokerage business),250736,30618,2,0148(brokerage business),145060,-10534,2,0148(brokerage business),164388,-8032
3,0004(brokerage business),202697,10854,3,0103(brokerage business),96970,-3669,3,0239(brokerage business),118783,-20993
4,0253(brokerage business),93117,-8952,4,0163(brokerage business),86252,1745,4,0163(brokerage business),110405,-2196
5,0272(brokerage business),75450,11674,5,0034(brokerage business),72451,-4887,5,0103(brokerage business),78405,-1650
6,0275(brokerage business),69562,10022,6,0272(brokerage business),63872,-4986,6,0272(brokerage business),78317,2276
7,0059(brokerage business),48171,7606,7,0253(brokerage business),61833,-2324,7,0253(brokerage business),73539,-171
8,0103(brokerage business),44963,5268,8,0059(brokerage business),44658,-1454,8,0042(brokerage business),52289,3344
9,0240(brokerage business),41561,12457,9,0274(brokerage business),41094,35,9,0335(brokerage business),51640,-15857
10,0034(brokerage business),30390,636,10,0268(brokerage business),38905,-2700,10,0082(brokerage business),50986,-218
11,0335(brokerage business),29279,12599,11,0009(brokerage business),34670,-1639,11,0059(brokerage business),49413,-991
12,0268(brokerage business),26454,-8763,12,0275(brokerage business),31400,327,12,0034(brokerage business),46117,-5183
13,0239(brokerage business),24674,-4133,13,0069(brokerage business),30803,392,13,0084(brokerage business),45258,-3124
14,0274(brokerage business),21362,7287,14,0125(brokerage business),29737,-339,14,0275(brokerage business),44982,7075
15,0186(brokerage business),18145,-5392,15,0186(brokerage business),28797,-914,15,0136(brokerage business),38345,-1969
16,0081(brokerage business),16356,-3524,16,0058(brokerage business),28588,-1199,16,0274(brokerage business),35805,-47
17,0123(brokerage business),16031,-8819,17,0277(brokerage business),26199,-900,17,0007(brokerage business),30746,-210
18,0259(brokerage business),15513,6361,18,0081(brokerage business),24702,-263,18,0240(brokerage business),25424,-204
19,0042(brokerage business),15357,1635,19,0096(brokerage business),24602,-4330,19,0277(brokerage business),23380,-650
20,0107(brokerage business),14973,9112,20,0082(brokerage business),24387,-241,20,0123(brokerage business),21585,-3070
Total,,1325396,157030,Total,,1138441,-44600,Total,,1315342,-59323
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-08-20,
1,0163(brokerage business),20434,3656,1,0323(brokerage business),52870,36,1,0323(brokerage business),53138,-11
2,0253(brokerage business),9565,2954,2,0004(brokerage business),32620,-138,2,0148(brokerage business),33083,2264
3,0148(brokerage business),8452,464,3,0163(brokerage business),31148,446,3,0163(brokerage business),32649,70
4,0275(brokerage business),3696,-564,4,0253(brokerage business),27586,1085,4,0004(brokerage business),31263,214
5,0268(brokerage business),2802,738,5,0148(brokerage business),27537,-12,5,0253(brokerage business),28227,1072
6,0004(brokerage business),2768,-3,6,0151(brokerage business),24506,343,6,0151(brokerage business),24375,-3
7,0139(brokerage business),2296,833,7,0081(brokerage business),18064,-3,7,0081(brokerage business),18205,42
8,0069(brokerage business),2090,-274,8,0272(brokerage business),16336,-241,8,0103(brokerage business),17461,-852
9,0081(brokerage business),1995,904,9,0082(brokerage business),16142,16,9,0272(brokerage business),17180,-464
10,0151(brokerage business),1992,404,10,0268(brokerage business),15825,-70,10,0082(brokerage business),16050,6
11,0096(brokerage business),1782,646,11,0069(brokerage business),15639,-20,11,0069(brokerage business),15927,-28
12,0103(brokerage business),1681,668,12,0103(brokerage business),14866,-779,12,0268(brokerage business),14867,-14
13,0272(brokerage business),1297,-1233,13,0139(brokerage business),14573,-159,13,0139(brokerage business),14593,29
14,0240(brokerage business),1125,598,14,0096(brokerage business),4223,-104,14,0096(brokerage business),6020,-4
15,0259(brokerage business),1034,-721,15,0275(brokerage business),4049,2161,15,0244(brokerage business),3953,16
16,0159(brokerage business),894,-52,16,0244(brokerage business),4020,5,16,0019(brokerage business),3132,68
17,0019(brokerage business),735,-124,17,0019(brokerage business),3352,-155,17,0178(brokerage business),2990,10
18,0274(brokerage business),732,689,18,0058(brokerage business),3186,8,18,0123(brokerage business),2977,-2
19,0082(brokerage business),684,215,19,0177(brokerage business),2555,350,19,0161(brokerage business),2782,3
20,0333(brokerage business),682,680,20,0077(brokerage business),2339,-33,20,0077(brokerage business),2650,37
Total,,66736,10478,Total,,331436,2736,Total,,341522,2453
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-08-20,
1,0148(brokerage business),99529,10975,1,0148(brokerage business),106074,14569,1,0004(brokerage business),92935,18224
2,0163(brokerage business),82778,22755,2,0004(brokerage business),60699,6420,2,0103(brokerage business),49477,2655
3,0004(brokerage business),71238,8911,3,0103(brokerage business),58911,6592,3,0239(brokerage business),46735,12966
4,0253(brokerage business),39395,8884,4,0163(brokerage business),42524,10951,4,0274(brokerage business),34622,173
5,0275(brokerage business),31945,8049,5,0034(brokerage business),36448,237,5,0084(brokerage business),29783,3000
6,0259(brokerage business),18171,3915,6,0253(brokerage business),32679,3893,6,0163(brokerage business),26767,511
7,0103(brokerage business),17439,2891,7,0272(brokerage business),28331,4508,7,0123(brokerage business),25805,4552
8,0335(brokerage business),16964,13156,8,0274(brokerage business),25382,873,8,0148(brokerage business),22745,1696
9,0239(brokerage business),14966,-7022,9,0042(brokerage business),25021,2805,9,0277(brokerage business),21360,4801
10,0034(brokerage business),14511,7621,10,0123(brokerage business),22383,686,10,0335(brokerage business),19527,14588
11,0123(brokerage business),14168,2525,11,0096(brokerage business),21328,2999,11,0275(brokerage business),19383,536
12,0272(brokerage business),11566,-7560,12,0238(brokerage business),19630,358,12,0007(brokerage business),18736,-80
13,0184(brokerage business),9329,1096,13,0275(brokerage business),16265,3179,13,0184(brokerage business),17965,9329
14,0319(brokerage business),7546,7252,14,0153(brokerage business),13107,3300,14,0034(brokerage business),17149,5294
15,0277(brokerage business),7463,6054,15,0009(brokerage business),12747,973,15,0042(brokerage business),16661,390
16,0096(brokerage business),6486,1725,16,0151(brokerage business),11232,2236,16,0059(brokerage business),15411,-236
17,0186(brokerage business),6309,472,17,0137(brokerage business),11052,813,17,0003(brokerage business),15352,124
18,0007(brokerage business),6085,939,18,0019(brokerage business),10774,165,18,0253(brokerage business),15161,882
19,0268(brokerage business),6059,2226,19,0306(brokerage business),10160,1641,19,0272(brokerage business),14514,-3760
20,0059(brokerage business),5997,1698,20,0125(brokerage business),9850,295,20,0058(brokerage business),13831,-1226
Total,,487944,96562,Total,,574597,67493,Total,,533919,74419
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-08-20,
1,0163(brokerage business),14504,8426,1,0323(brokerage business),17378,1383,1,0323(brokerage business),17331,1381
2,0148(brokerage business),2962,597,2,0163(brokerage business),11999,187,2,0163(brokerage business),11772,-21
3,0323(brokerage business),2792,844,3,0082(brokerage business),7922,130,3,0082(brokerage business),7953,156
4,0253(brokerage business),2320,1345,4,0253(brokerage business),7899,988,4,0004(brokerage business),7895,701
5,0103(brokerage business),1808,1292,5,0268(brokerage business),7778,-28,5,0103(brokerage business),7882,919
6,0268(brokerage business),1673,759,6,0004(brokerage business),7755,504,6,0253(brokerage business),7848,996
7,0096(brokerage business),1531,431,7,0103(brokerage business),7665,863,7,0268(brokerage business),7502,3
8,0004(brokerage business),1527,773,8,0151(brokerage business),6992,547,8,0151(brokerage business),6985,545
9,0069(brokerage business),1482,436,9,0148(brokerage business),6725,516,9,0148(brokerage business),6720,356
10,0139(brokerage business),1478,1142,10,0096(brokerage business),6048,677,10,0096(brokerage business),6091,678
11,0081(brokerage business),1150,589,11,0139(brokerage business),5492,739,11,0139(brokerage business),5442,739
12,0151(brokerage business),1098,299,12,0272(brokerage business),5178,302,12,0081(brokerage business),4789,3
13,0257(brokerage business),1008,883,13,0081(brokerage business),4807,31,13,0272(brokerage business),4777,395
14,0272(brokerage business),923,-92,14,0069(brokerage business),4411,735,14,0069(brokerage business),4376,727
15,0254(brokerage business),540,260,15,0138(brokerage business),3004,0,15,0138(brokerage business),3000,0
16,0275(brokerage business),505,-7,16,0275(brokerage business),595,-1,16,0274(brokerage business),786,0
17,0169(brokerage business),488,324,17,0034(brokerage business),576,1,17,0263(brokerage business),469,30
18,0385(brokerage business),420,280,18,0254(brokerage business),410,270,18,0254(brokerage business),411,270
19,0178(brokerage business),394,254,19,0153(brokerage business),185,-17,19,0084(brokerage business),400,0
20,0308(brokerage business),341,298,20,0107(brokerage business),96,-4,20,0007(brokerage business),354,-1
Total,,38944,19133,Total,,112915,7823,Total,,112783,7877
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-08-20,,,,
Name of FF Member/OSBP,1005506,-25222,Name of FF Member/OSBP,2010218,23673,Name of FF Member/OSBP,2010218,23673,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-08-20,
1,0163(brokerage business),1581,367,1,0274(brokerage business),1504,0,1,0004(brokerage business),2392,123
2,0139(brokerage business),892,322,2,0004(brokerage business),1271,-263,2,0274(brokerage business),1500,0
3,0268(brokerage business),861,228,3,0163(brokerage business),1236,9,3,0159(brokerage business),1387,505
4,0004(brokerage business),728,225,4,0125(brokerage business),1051,300,4,0240(brokerage business),954,-466
5,0161(brokerage business),649,-91,5,0076(brokerage business),750,0,5,0008(brokerage business),825,-300
6,0159(brokerage business),505,-31,6,0272(brokerage business),721,-10,6,0171(brokerage business),660,0
7,0240(brokerage business),501,228,7,0151(brokerage business),583,4,7,0022(brokerage business),500,0
8,0008(brokerage business),300,50,8,0137(brokerage business),438,-5,8,0137(brokerage business),418,-1
9,0125(brokerage business),300,87,9,0148(brokerage business),428,-2,9,0077(brokerage business),378,0
10,0096(brokerage business),193,-19,10,0096(brokerage business),208,-15,10,0042(brokerage business),234,0
11,0253(brokerage business),158,11,11,0161(brokerage business),199,-5,11,0067(brokerage business),180,0
12,0148(brokerage business),144,-85,12,0253(brokerage business),170,-92,12,0148(brokerage business),167,0
13,0178(brokerage business),131,110,13,0081(brokerage business),156,-14,13,0163(brokerage business),143,-10
14,0069(brokerage business),124,123,14,0338(brokerage business),156,0,14,0253(brokerage business),129,-66
15,0141(brokerage business),80,37,15,0103(brokerage business),143,-12,15,0096(brokerage business),120,0
16,0238(brokerage business),53,23,16,0069(brokerage business),125,124,16,0103(brokerage business),120,0
17,0275(brokerage business),37,-123,17,0275(brokerage business),108,-3,17,0272(brokerage business),71,0
18,0048(brokerage business),26,-190,18,0043(brokerage business),92,0,18,0019(brokerage business),60,0
19,0049(brokerage business),24,-3,19,0014(brokerage business),84,0,19,0268(brokerage business),48,4
20,0058(brokerage business),24,-58,20,0157(brokerage business),82,0,20,0275(brokerage business),48,0
Total,,7311,1211,Total,,9505,16,Total,,10334,-211
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-08-20,
1,0163(brokerage business),88539,-10142,1,0004(brokerage business),188640,-8708,1,0004(brokerage business),141073,-11099
2,0004(brokerage business),84463,-2145,2,0148(brokerage business),66003,-39,2,0148(brokerage business),131925,-3469
3,0148(brokerage business),69704,-18056,3,0163(brokerage business),63496,-348,3,0239(brokerage business),61578,-14013
4,0253(brokerage business),35350,-7030,4,0103(brokerage business),62877,-5168,4,0272(brokerage business),56866,-1218
5,0275(brokerage business),24715,-520,5,0042(brokerage business),61238,-1352,5,0058(brokerage business),46489,413
6,0272(brokerage business),22979,-1371,6,0009(brokerage business),45135,-1528,6,0163(brokerage business),43092,1637
7,0239(brokerage business),17145,-667,7,0272(brokerage business),41383,-727,7,0259(brokerage business),42485,323
8,0103(brokerage business),16538,-1091,8,0253(brokerage business),33139,930,8,0275(brokerage business),40010,1991
9,0081(brokerage business),11180,423,9,0059(brokerage business),27643,719,9,0103(brokerage business),31112,-476
10,0034(brokerage business),10871,3744,10,0275(brokerage business),27029,-3114,10,0253(brokerage business),29568,-2124
11,0335(brokerage business),10764,1823,11,0058(brokerage business),26747,-1801,11,0034(brokerage business),23666,4366
12,0137(brokerage business),9816,4378,12,0034(brokerage business),26275,-67,12,0059(brokerage business),23501,1883
13,0259(brokerage business),9327,300,13,0125(brokerage business),25022,-440,13,0335(brokerage business),23261,-3924
14,0003(brokerage business),9157,6502,14,0123(brokerage business),23880,45,14,0042(brokerage business),19572,-219
15,0059(brokerage business),8724,2540,15,0081(brokerage business),20080,339,15,0137(brokerage business),18844,754
16,0123(brokerage business),7956,788,16,0019(brokerage business),19112,-303,16,0125(brokerage business),17830,84
17,0007(brokerage business),7790,-1179,17,0323(brokerage business),18870,-791,17,0019(brokerage business),17418,246
18,0240(brokerage business),6374,-1235,18,0268(brokerage business),14677,317,18,0123(brokerage business),17399,873
19,0268(brokerage business),6017,642,19,0277(brokerage business),12898,110,19,0082(brokerage business),17000,-731
20,0042(brokerage business),5895,-5998,20,0288(brokerage business),11584,324,20,0153(brokerage business),16345,-734
Total,,463304,-28294,Total,,815728,-21602,Total,,819034,-25437
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-08-20,
1,0253(brokerage business),14721,6384,1,0148(brokerage business),46667,35,1,0323(brokerage business),46772,-4
2,0163(brokerage business),11769,2761,2,0323(brokerage business),46657,-10,2,0240(brokerage business),34889,-1281
3,0148(brokerage business),9762,344,3,0240(brokerage business),33475,-256,3,0148(brokerage business),30424,-111
4,0103(brokerage business),5963,3683,4,0268(brokerage business),26483,-449,4,0004(brokerage business),26815,-10
5,0268(brokerage business),4218,1102,5,0178(brokerage business),26258,-5,5,0268(brokerage business),26509,-451
6,0240(brokerage business),3917,1073,6,0004(brokerage business),25913,-155,6,0081(brokerage business),24048,-588
7,0081(brokerage business),3444,1604,7,0081(brokerage business),23709,-514,7,0178(brokerage business),22804,2
8,0004(brokerage business),3233,245,8,0161(brokerage business),22073,-56,8,0048(brokerage business),22039,658
9,0178(brokerage business),2815,-1762,9,0048(brokerage business),22007,668,9,0161(brokerage business),22033,6
10,0048(brokerage business),2360,966,10,0139(brokerage business),20001,0,10,0139(brokerage business),19721,0
11,0139(brokerage business),1326,-273,11,0253(brokerage business),19976,-1344,11,0253(brokerage business),19633,-715
12,0008(brokerage business),949,391,12,0137(brokerage business),13968,-2,12,0137(brokerage business),14866,-46
13,0137(brokerage business),944,46,13,0103(brokerage business),12616,-479,13,0103(brokerage business),11553,-406
14,0274(brokerage business),927,785,14,0019(brokerage business),7558,2,14,0019(brokerage business),7559,-18
15,0125(brokerage business),820,470,15,0077(brokerage business),2437,4,15,0084(brokerage business),5007,0
16,0096(brokerage business),786,381,16,0115(brokerage business),1750,0,16,0042(brokerage business),3144,-1
17,0275(brokerage business),687,-10854,17,0151(brokerage business),1688,-2,17,0008(brokerage business),2656,613
18,0161(brokerage business),628,-537,18,0134(brokerage business),1538,0,18,0077(brokerage business),2478,0
19,0323(brokerage business),560,91,19,0125(brokerage business),1422,-820,19,0171(brokerage business),2101,63
20,0034(brokerage business),516,359,20,0275(brokerage business),1130,-61,20,0049(brokerage business),1690,-4
Total,,70345,7259,Total,,357326,-3444,Total,,346741,-2293
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-08-20,
1,0163(brokerage business),51459,7547,1,0042(brokerage business),86017,3594,1,0004(brokerage business),75901,11342
2,0004(brokerage business),50446,13119,2,0004(brokerage business),76576,19670,2,0163(brokerage business),39384,2290
3,0148(brokerage business),28478,-3238,3,0148(brokerage business),36015,2341,3,0058(brokerage business),26558,3239
4,0275(brokerage business),14027,3488,4,0163(brokerage business),33369,12147,4,0148(brokerage business),24867,2119
5,0253(brokerage business),13868,4404,5,0253(brokerage business),20131,285,5,0239(brokerage business),22560,7101
6,0103(brokerage business),9203,-984,6,0103(brokerage business),17305,4378,6,0272(brokerage business),22270,2534
7,0239(brokerage business),7245,1682,7,0272(brokerage business),15687,1149,7,0275(brokerage business),19172,1613
8,0042(brokerage business),6267,-6013,8,0275(brokerage business),15674,-36,8,0103(brokerage business),18029,2905
9,0009(brokerage business),5701,-635,9,0082(brokerage business),14839,-74,9,0253(brokerage business),17535,1173
10,0058(brokerage business),5349,-2978,10,0034(brokerage business),13327,-847,10,0059(brokerage business),12519,2249
11,0274(brokerage business),5137,2425,11,0058(brokerage business),11643,1502,11,0003(brokerage business),12270,1081
12,0272(brokerage business),4475,87,12,0009(brokerage business),11055,4550,12,0084(brokerage business),10397,2410
13,0034(brokerage business),4283,2913,13,0274(brokerage business),8771,1991,13,0034(brokerage business),10062,594
14,0096(brokerage business),3916,1119,14,0003(brokerage business),7474,662,14,0277(brokerage business),9823,1431
15,0123(brokerage business),3779,2400,15,0081(brokerage business),7142,250,15,0305(brokerage business),9063,0
16,0268(brokerage business),3641,2075,16,0137(brokerage business),6769,588,16,0009(brokerage business),8982,53
17,0059(brokerage business),3499,-2505,17,0096(brokerage business),6695,254,17,0123(brokerage business),7717,2801
18,0335(brokerage business),3121,2458,18,0095(brokerage business),6187,-190,18,0002(brokerage business),6687,98
19,0137(brokerage business),2938,859,19,0186(brokerage business),5485,463,19,0335(brokerage business),5686,2057
20,0277(brokerage business),2736,833,20,0308(brokerage business),3684,123,20,0081(brokerage business),5507,222
Total,,229568,29056,Total,,403845,52800,Total,,364989,47312
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-08-20,,,,
Name of FF Member/OSBP,444850,149488,Name of FF Member/OSBP,141641,-8636,Name of FF Member/OSBP,141641,-8636,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2609,,,,,,,,,,2026-08-20,
1,0148(brokerage business),3412,1429,1,0004(brokerage business),2685,-306,1,0148(brokerage business),3060,-432
2,0004(brokerage business),2993,1017,2,0148(brokerage business),2249,-164,2,0004(brokerage business),1342,-145
3,0163(brokerage business),2481,337,3,0272(brokerage business),1509,-79,3,0163(brokerage business),975,-88
4,0081(brokerage business),1772,330,4,0043(brokerage business),757,-363,4,0003(brokerage business),707,328
5,0275(brokerage business),1132,128,5,0018(brokerage business),580,-13,5,0253(brokerage business),687,226
6,0253(brokerage business),1125,-448,6,0163(brokerage business),580,-75,6,0018(brokerage business),685,-51
7,0274(brokerage business),696,446,7,0253(brokerage business),502,-65,7,0151(brokerage business),641,-23
8,0272(brokerage business),458,83,8,0240(brokerage business),369,-84,8,0274(brokerage business),607,-171
9,0043(brokerage business),385,366,9,0059(brokerage business),336,0,9,0049(brokerage business),591,-58
10,0038(brokerage business),364,362,10,0008(brokerage business),321,-6,10,0272(brokerage business),436,-17
11,0003(brokerage business),358,310,11,0298(brokerage business),306,-58,11,0372(brokerage business),428,-3
12,0137(brokerage business),335,39,12,0389(brokerage business),262,-5,12,0240(brokerage business),427,-82
13,0277(brokerage business),300,268,13,0081(brokerage business),257,-4,13,0335(brokerage business),426,-58
14,0323(brokerage business),264,202,14,0288(brokerage business),242,-147,14,0038(brokerage business),351,349
15,0240(brokerage business),258,174,15,0125(brokerage business),234,-127,15,0153(brokerage business),327,-192
16,0153(brokerage business),243,195,16,0096(brokerage business),222,-1,16,0007(brokerage business),310,-17
17,0288(brokerage business),223,-152,17,0295(brokerage business),194,1,17,0137(brokerage business),301,-307
18,0298(brokerage business),222,56,18,0123(brokerage business),191,-8,18,0277(brokerage business),250,-150
19,0018(brokerage business),202,3,19,0161(brokerage business),166,-60,19,0076(brokerage business),213,-25
20,0244(brokerage business),184,177,20,0177(brokerage business),165,0,20,0244(brokerage business),209,-165
Total,,17407,5322,Total,,12127,-1564,Total,,12973,-1081
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-08-20,
1,0004(brokerage business),59077,20647,1,0004(brokerage business),9988,-126,1,0148(brokerage business),14734,122
2,0163(brokerage business),58328,13863,2,0163(brokerage business),9389,-236,2,0163(brokerage business),10309,-568
3,0275(brokerage business),44518,15129,3,0148(brokerage business),9258,-873,3,0004(brokerage business),8109,-929
4,0148(brokerage business),33323,10986,4,0253(brokerage business),6375,-842,4,0253(brokerage business),7091,399
5,0253(brokerage business),22639,5361,5,0272(brokerage business),4887,-279,5,0139(brokerage business),4535,-817
6,0272(brokerage business),18256,8504,6,0103(brokerage business),3513,55,6,0272(brokerage business),3894,-481
7,0123(brokerage business),15479,12154,7,0240(brokerage business),3488,-719,7,0239(brokerage business),3683,-1273
8,0081(brokerage business),13980,3402,8,0018(brokerage business),3485,-1141,8,0240(brokerage business),3372,-334
9,0259(brokerage business),11078,2965,9,0239(brokerage business),3414,358,9,0069(brokerage business),3034,-32
10,0298(brokerage business),8731,1982,10,0123(brokerage business),3253,-1186,10,0003(brokerage business),2821,689
11,0240(brokerage business),7869,2546,11,0288(brokerage business),3168,257,11,0082(brokerage business),2245,231
12,0082(brokerage business),6672,3697,12,0034(brokerage business),2439,-325,12,0137(brokerage business),2202,-44
13,0018(brokerage business),5058,1556,13,0125(brokerage business),2387,-144,13,0335(brokerage business),2184,-416
14,0069(brokerage business),4311,1293,14,0003(brokerage business),2374,-198,14,0123(brokerage business),2093,-153
15,0161(brokerage business),3588,578,15,0323(brokerage business),2114,93,15,0161(brokerage business),2044,49
16,0103(brokerage business),3174,2194,16,0298(brokerage business),1976,-164,16,0153(brokerage business),1701,-2
17,0034(brokerage business),2968,88,17,0268(brokerage business),1795,107,17,0018(brokerage business),1679,149
18,0268(brokerage business),2826,907,18,0096(brokerage business),1697,63,18,0259(brokerage business),1580,-55
19,0059(brokerage business),2509,1084,19,0082(brokerage business),1675,-1585,19,0308(brokerage business),1541,-35
20,0239(brokerage business),2455,1210,20,0184(brokerage business),1596,457,20,0059(brokerage business),1389,-523
Total,,326839,110146,Total,,78271,-6428,Total,,80240,-4023
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2609,,,,,,,,,,2026-08-20,
1,8163(brokerage business),667,-986,1,8103(brokerage business),1484,-92,1,8023(brokerage business),501,0
2,8004(brokerage business),479,-260,2,8018(brokerage business),904,-31,2,8272(brokerage business),313,-26
3,8103(brokerage business),412,-142,3,8004(brokerage business),892,-114,3,8004(brokerage business),261,-57
4,8271(brokerage business),404,-827,4,8319(brokerage business),618,-95,4,8148(brokerage business),236,-111
5,8275(brokerage business),382,-812,5,8253(brokerage business),402,-18,5,8169(brokerage business),218,5
6,8288(brokerage business),219,-96,6,8163(brokerage business),363,-43,6,8081(brokerage business),165,3
7,8148(brokerage business),178,-721,7,8148(brokerage business),149,-13,7,8069(brokerage business),114,10
8,8319(brokerage business),168,-62,8,8077(brokerage business),100,0,8,8156(brokerage business),109,3
9,8333(brokerage business),161,-260,9,8008(brokerage business),60,-1,9,8240(brokerage business),108,-41
10,8081(brokerage business),158,-65,10,8274(brokerage business),55,-9,10,8151(brokerage business),106,-14
11,8240(brokerage business),154,-174,11,8161(brokerage business),42,1,11,8059(brokerage business),99,4
12,8272(brokerage business),151,-241,12,8137(brokerage business),37,-13,12,8077(brokerage business),89,-31
13,8186(brokerage business),141,-238,13,8096(brokerage business),30,-2,13,8333(brokerage business),88,-7
14,8308(brokerage business),119,2,14,8049(brokerage business),29,-3,14,8186(brokerage business),81,-6
15,8137(brokerage business),88,-30,15,8123(brokerage business),29,0,15,8298(brokerage business),81,-25
16,8077(brokerage business),75,-155,16,8151(brokerage business),28,-44,16,8137(brokerage business),80,-5
17,8238(brokerage business),64,-41,17,8001(brokerage business),27,-2,17,8163(brokerage business),78,-38
18,8047(brokerage business),63,-28,18,8034(brokerage business),26,-16,18,8008(brokerage business),75,0
19,8069(brokerage business),58,-106,19,8134(brokerage business),25,0,19,8308(brokerage business),70,-20
20,8151(brokerage business),58,-49,20,8320(brokerage business),24,3,20,8372(brokerage business),70,11
