"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-19,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
2,0163(brokerage business),200121,9537,2,0148(brokerage business),155594,-19321,2,0148(brokerage business),172420,7299
3,0004(brokerage business),191843,8804,3,0103(brokerage business),100639,265,3,0239(brokerage business),139776,-23928
4,0253(brokerage business),102069,16347,4,0163(brokerage business),84507,8541,4,0163(brokerage business),112601,1954
5,0272(brokerage business),63776,1510,5,0034(brokerage business),77338,-1719,5,0103(brokerage business),80055,7920
6,0275(brokerage business),59540,13385,6,0272(brokerage business),68858,-6871,6,0272(brokerage business),76041,-7629
7,0059(brokerage business),40565,9487,7,0253(brokerage business),64157,808,7,0253(brokerage business),73710,2445
8,0103(brokerage business),39695,3865,8,0059(brokerage business),46112,-773,8,0335(brokerage business),67497,-4799
9,0268(brokerage business),35217,8094,9,0268(brokerage business),41605,-3141,9,0034(brokerage business),51300,379
10,0034(brokerage business),29754,6680,10,0274(brokerage business),41059,-691,10,0082(brokerage business),51204,32
11,0240(brokerage business),29104,-7750,11,0009(brokerage business),36309,-852,11,0059(brokerage business),50404,1798
12,0239(brokerage business),28807,-1386,12,0275(brokerage business),31073,-1340,12,0042(brokerage business),48945,-1550
13,0123(brokerage business),24850,14298,13,0069(brokerage business),30411,-500,13,0084(brokerage business),48382,-6001
14,0186(brokerage business),23537,5664,14,0125(brokerage business),30076,3802,14,0136(brokerage business),40314,-124
15,0081(brokerage business),19880,-13857,15,0058(brokerage business),29787,-1464,15,0275(brokerage business),37907,2946
16,0349(brokerage business),19655,-9607,16,0186(brokerage business),29711,-2450,16,0274(brokerage business),35852,-60
17,0335(brokerage business),16680,1855,17,0096(brokerage business),28932,-1970,17,0007(brokerage business),30956,1432
18,0271(brokerage business),15286,5710,18,0277(brokerage business),27099,-1016,18,0240(brokerage business),25628,-1801
19,0298(brokerage business),14374,1494,19,0123(brokerage business),25251,595,19,0123(brokerage business),24655,1383
20,0274(brokerage business),14075,-1030,20,0081(brokerage business),24965,827,20,0277(brokerage business),24030,1117
Total,,1188946,102252,Total,,1183664,-28088,Total,,1374665,-17774
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-08-19,
1,0163(brokerage business),16778,641,1,0323(brokerage business),52834,129,1,0323(brokerage business),53149,-8
2,0148(brokerage business),7988,509,2,0004(brokerage business),32758,-31,2,0163(brokerage business),32579,98
3,0253(brokerage business),6611,-2825,3,0163(brokerage business),30702,-284,3,0004(brokerage business),31049,-46
4,0275(brokerage business),4260,-7181,4,0148(brokerage business),27549,-109,4,0148(brokerage business),30819,953
5,0004(brokerage business),2771,-56,5,0253(brokerage business),26501,329,5,0253(brokerage business),27155,456
6,0272(brokerage business),2530,175,6,0151(brokerage business),24163,43,6,0151(brokerage business),24378,3
7,0069(brokerage business),2364,684,7,0081(brokerage business),18067,16,7,0103(brokerage business),18313,-373
8,0268(brokerage business),2064,-1314,8,0272(brokerage business),16577,853,8,0081(brokerage business),18163,-51
9,0259(brokerage business),1755,154,9,0082(brokerage business),16126,24,9,0272(brokerage business),17644,3
10,0151(brokerage business),1588,-161,10,0268(brokerage business),15895,-523,10,0082(brokerage business),16044,3
11,0139(brokerage business),1463,-1290,11,0069(brokerage business),15659,17,11,0069(brokerage business),15955,377
12,0096(brokerage business),1136,112,12,0103(brokerage business),15645,-224,12,0268(brokerage business),14881,-525
13,0081(brokerage business),1091,-1094,13,0139(brokerage business),14732,11,13,0139(brokerage business),14564,4
14,0103(brokerage business),1013,-425,14,0096(brokerage business),4327,-1,14,0096(brokerage business),6024,-25
15,0159(brokerage business),946,-243,15,0244(brokerage business),4015,18,15,0244(brokerage business),3937,-12
16,0019(brokerage business),859,529,16,0019(brokerage business),3507,351,16,0019(brokerage business),3064,408
17,0058(brokerage business),729,695,17,0058(brokerage business),3178,-10,17,0178(brokerage business),2980,-2
18,0323(brokerage business),643,88,18,0077(brokerage business),2372,29,18,0123(brokerage business),2979,358
19,0335(brokerage business),571,479,19,0007(brokerage business),2355,-224,19,0161(brokerage business),2779,-45
20,0123(brokerage business),569,-1596,20,0240(brokerage business),2233,89,20,0077(brokerage business),2613,-37
Total,,57729,-12119,Total,,329195,503,Total,,339069,1539
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-08-19,
1,0148(brokerage business),88554,37081,1,0148(brokerage business),91505,7426,1,0004(brokerage business),74711,13014
2,0004(brokerage business),62327,15218,2,0004(brokerage business),54279,8173,2,0103(brokerage business),46822,2071
3,0163(brokerage business),60023,10394,3,0103(brokerage business),52319,5315,3,0274(brokerage business),34449,6
4,0253(brokerage business),30511,3107,4,0034(brokerage business),36211,3838,4,0239(brokerage business),33769,9008
5,0275(brokerage business),23896,6062,5,0163(brokerage business),31573,367,5,0084(brokerage business),26783,6021
6,0239(brokerage business),21988,12856,6,0253(brokerage business),28786,-567,6,0163(brokerage business),26256,3380
7,0272(brokerage business),19126,14713,7,0274(brokerage business),24509,116,7,0123(brokerage business),21253,-3135
8,0103(brokerage business),14548,-1117,8,0272(brokerage business),23823,6613,8,0148(brokerage business),21049,-3176
9,0259(brokerage business),14256,3828,9,0042(brokerage business),22216,817,9,0275(brokerage business),18847,274
10,0123(brokerage business),11643,2711,10,0123(brokerage business),21697,906,10,0007(brokerage business),18816,1415
11,0067(brokerage business),8932,246,11,0238(brokerage business),19272,-107,11,0272(brokerage business),18274,361
12,0184(brokerage business),8233,8231,12,0096(brokerage business),18329,597,12,0277(brokerage business),16559,-171
13,0009(brokerage business),7773,5954,13,0275(brokerage business),13086,986,13,0042(brokerage business),16271,303
14,0125(brokerage business),7546,5590,14,0009(brokerage business),11774,6381,14,0059(brokerage business),15647,-128
15,0034(brokerage business),6890,2770,15,0019(brokerage business),10609,123,15,0003(brokerage business),15228,22
16,0084(brokerage business),6321,6321,16,0137(brokerage business),10239,149,16,0058(brokerage business),15057,2820
17,0186(brokerage business),5837,703,17,0153(brokerage business),9807,3099,17,0253(brokerage business),14279,-502
18,0240(brokerage business),5676,678,18,0125(brokerage business),9555,-1807,18,0069(brokerage business),12017,388
19,0058(brokerage business),5573,1918,19,0151(brokerage business),8996,1674,19,0034(brokerage business),11855,32
20,0007(brokerage business),5146,3263,20,0306(brokerage business),8519,-231,20,0019(brokerage business),10520,231
Total,,414799,140527,Total,,507104,43868,Total,,468462,32234
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-08-19,
1,0163(brokerage business),6078,-2792,1,0323(brokerage business),15995,980,1,0323(brokerage business),15950,948
2,0148(brokerage business),2365,396,2,0163(brokerage business),11812,-18,2,0163(brokerage business),11793,190
3,0323(brokerage business),1948,94,3,0268(brokerage business),7806,243,3,0082(brokerage business),7797,67
4,0096(brokerage business),1100,-156,4,0082(brokerage business),7792,73,4,0268(brokerage business),7499,133
5,0069(brokerage business),1046,915,5,0004(brokerage business),7251,323,5,0004(brokerage business),7194,297
6,0272(brokerage business),1015,177,6,0253(brokerage business),6911,378,6,0103(brokerage business),6963,234
7,0253(brokerage business),975,-423,7,0103(brokerage business),6802,264,7,0253(brokerage business),6852,345
8,0268(brokerage business),914,-68,8,0151(brokerage business),6445,389,8,0151(brokerage business),6440,366
9,0151(brokerage business),799,0,9,0148(brokerage business),6209,126,9,0148(brokerage business),6364,135
10,0004(brokerage business),754,163,10,0096(brokerage business),5371,550,10,0096(brokerage business),5413,550
11,0081(brokerage business),561,-29,11,0272(brokerage business),4876,672,11,0081(brokerage business),4786,11
12,0103(brokerage business),516,-580,12,0081(brokerage business),4776,-24,12,0139(brokerage business),4703,168
13,0275(brokerage business),512,-52,13,0139(brokerage business),4753,168,13,0272(brokerage business),4382,291
14,0139(brokerage business),336,-190,14,0069(brokerage business),3676,136,14,0069(brokerage business),3649,144
15,0084(brokerage business),300,300,15,0138(brokerage business),3004,1,15,0138(brokerage business),3000,0
16,0254(brokerage business),280,280,16,0275(brokerage business),596,8,16,0274(brokerage business),786,0
17,0153(brokerage business),209,113,17,0034(brokerage business),575,-64,17,0263(brokerage business),439,0
18,0082(brokerage business),190,-258,18,0153(brokerage business),202,157,18,0084(brokerage business),400,300
19,0034(brokerage business),170,162,19,0254(brokerage business),140,140,19,0007(brokerage business),355,0
20,0169(brokerage business),164,158,20,0107(brokerage business),100,59,20,0254(brokerage business),141,140
Total,,20232,-1790,Total,,105092,4561,Total,,104906,4319
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,1030728,116988,Name of FF Member/OSBP,1986545,-19309,Name of FF Member/OSBP,1986545,-19309,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-08-19,
1,0163(brokerage business),1214,30,1,0004(brokerage business),1534,-215,1,0004(brokerage business),2269,-132
2,0161(brokerage business),740,338,2,0274(brokerage business),1504,-9,2,0274(brokerage business),1500,0
3,0268(brokerage business),633,187,3,0163(brokerage business),1227,17,3,0240(brokerage business),1420,-240
4,0139(brokerage business),570,-66,4,0125(brokerage business),751,213,4,0008(brokerage business),1125,-250
5,0159(brokerage business),536,386,5,0076(brokerage business),750,0,5,0159(brokerage business),882,432
6,0004(brokerage business),503,220,6,0272(brokerage business),731,-62,6,0171(brokerage business),660,0
7,0240(brokerage business),273,251,7,0151(brokerage business),579,9,7,0022(brokerage business),500,0
8,0008(brokerage business),250,250,8,0137(brokerage business),443,0,8,0137(brokerage business),419,0
9,0148(brokerage business),229,75,9,0148(brokerage business),430,-26,9,0077(brokerage business),378,-73
10,0048(brokerage business),216,202,10,0253(brokerage business),262,-15,10,0042(brokerage business),234,0
11,0125(brokerage business),213,-195,11,0096(brokerage business),223,14,11,0253(brokerage business),195,44
12,0096(brokerage business),212,136,12,0178(brokerage business),213,-21,12,0067(brokerage business),180,94
13,0275(brokerage business),160,64,13,0161(brokerage business),204,-16,13,0148(brokerage business),167,-21
14,0253(brokerage business),147,-333,14,0081(brokerage business),170,0,14,0163(brokerage business),153,-17
15,0067(brokerage business),94,94,15,0338(brokerage business),156,0,15,0096(brokerage business),120,0
16,0058(brokerage business),82,61,16,0103(brokerage business),155,-30,16,0103(brokerage business),120,0
17,0077(brokerage business),78,70,17,0141(brokerage business),128,-43,17,0272(brokerage business),71,0
18,0151(brokerage business),63,42,18,0275(brokerage business),111,-4,18,0019(brokerage business),60,0
19,0272(brokerage business),62,60,19,0043(brokerage business),92,0,19,0275(brokerage business),48,0
20,0103(brokerage business),46,17,20,0014(brokerage business),84,0,20,0268(brokerage business),44,-18
Total,,6321,1889,Total,,9747,-188,Total,,10545,-181
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-08-19,
1,0163(brokerage business),98681,18444,1,0004(brokerage business),197348,-7314,1,0004(brokerage business),152172,-6990
2,0148(brokerage business),87760,7906,2,0103(brokerage business),68045,-7054,2,0148(brokerage business),135394,-15486
3,0004(brokerage business),86608,-14680,3,0148(brokerage business),66042,-5758,3,0239(brokerage business),75591,-15179
4,0253(brokerage business),42380,4375,4,0163(brokerage business),63844,-1008,4,0272(brokerage business),58084,-43
5,0275(brokerage business),25235,2696,5,0042(brokerage business),62590,-6697,5,0058(brokerage business),46076,-1424
6,0272(brokerage business),24350,-4291,6,0009(brokerage business),46663,-351,6,0259(brokerage business),42162,1211
7,0239(brokerage business),17812,2841,7,0272(brokerage business),42110,15,7,0163(brokerage business),41455,-1875
8,0103(brokerage business),17629,5953,8,0253(brokerage business),32209,-2767,8,0275(brokerage business),38019,-2681
9,0311(brokerage business),16777,12899,9,0275(brokerage business),30143,1418,9,0253(brokerage business),31692,-1753
10,0042(brokerage business),11893,-4295,10,0058(brokerage business),28548,-3220,10,0103(brokerage business),31588,423
11,0081(brokerage business),10757,188,11,0059(brokerage business),26924,186,11,0335(brokerage business),27185,-5565
12,0259(brokerage business),9027,-1023,12,0034(brokerage business),26342,-514,12,0059(brokerage business),21618,-622
13,0007(brokerage business),8969,2406,13,0125(brokerage business),25462,-4,13,0042(brokerage business),19791,-186
14,0335(brokerage business),8941,-1114,14,0123(brokerage business),23835,-727,14,0034(brokerage business),19300,-1147
15,0058(brokerage business),8500,1731,15,0081(brokerage business),19741,-1234,15,0137(brokerage business),18090,195
16,0084(brokerage business),8005,5506,16,0323(brokerage business),19661,-541,16,0125(brokerage business),17746,1820
17,0240(brokerage business),7609,-2027,17,0019(brokerage business),19415,-334,17,0082(brokerage business),17731,126
18,0123(brokerage business),7168,-1637,18,0003(brokerage business),18646,-122,18,0019(brokerage business),17172,69
19,0034(brokerage business),7127,-783,19,0268(brokerage business),14360,75,19,0153(brokerage business),17079,1780
20,0096(brokerage business),7109,1103,20,0277(brokerage business),12788,-1174,20,0123(brokerage business),16526,1499
Total,,512337,36198,Total,,844716,-37125,Total,,844471,-45828
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-08-19,
1,0275(brokerage business),11541,10426,1,0323(brokerage business),46667,-14,1,0323(brokerage business),46776,-3
2,0148(brokerage business),9418,-524,2,0148(brokerage business),46632,1098,2,0240(brokerage business),36170,290
3,0163(brokerage business),9008,-702,3,0240(brokerage business),33731,444,3,0148(brokerage business),30535,68
4,0253(brokerage business),8337,-776,4,0268(brokerage business),26932,-955,4,0268(brokerage business),26960,-963
5,0178(brokerage business),4577,2638,5,0178(brokerage business),26263,-3,5,0004(brokerage business),26825,13
6,0268(brokerage business),3116,824,6,0004(brokerage business),26068,-31,6,0081(brokerage business),24636,11
7,0004(brokerage business),2988,278,7,0081(brokerage business),24223,1,7,0178(brokerage business),22802,2
8,0240(brokerage business),2844,54,8,0161(brokerage business),22129,48,8,0161(brokerage business),22027,-31
9,0103(brokerage business),2280,-532,9,0048(brokerage business),21339,325,9,0048(brokerage business),21381,345
10,0081(brokerage business),1840,-1420,10,0253(brokerage business),21320,593,10,0253(brokerage business),20348,-66
11,0139(brokerage business),1599,333,11,0139(brokerage business),20001,-1,11,0139(brokerage business),19721,8
12,0048(brokerage business),1394,-658,12,0137(brokerage business),13970,-2,12,0137(brokerage business),14912,-38
13,0161(brokerage business),1165,467,13,0103(brokerage business),13095,112,13,0103(brokerage business),11959,-244
14,0137(brokerage business),898,480,14,0019(brokerage business),7556,3,14,0019(brokerage business),7577,-6
15,0151(brokerage business),590,243,15,0077(brokerage business),2433,0,15,0084(brokerage business),5007,0
16,0008(brokerage business),558,-71,16,0125(brokerage business),2242,-343,16,0042(brokerage business),3145,386
17,0323(brokerage business),469,-122,17,0115(brokerage business),1750,0,17,0077(brokerage business),2478,-6
18,0042(brokerage business),451,371,18,0151(brokerage business),1690,-264,18,0008(brokerage business),2043,102
19,0096(brokerage business),405,183,19,0134(brokerage business),1538,0,19,0171(brokerage business),2038,0
20,0335(brokerage business),382,139,20,0275(brokerage business),1191,120,20,0049(brokerage business),1694,-9
Total,,63860,11631,Total,,360770,1131,Total,,349034,-141
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-08-19,
1,0163(brokerage business),43912,8765,1,0042(brokerage business),82423,8814,1,0004(brokerage business),64559,5584
2,0004(brokerage business),37327,-2454,2,0004(brokerage business),56906,10741,2,0163(brokerage business),37094,2715
3,0148(brokerage business),31716,5981,3,0148(brokerage business),33674,3069,3,0058(brokerage business),23319,3791
4,0042(brokerage business),12280,-3439,4,0163(brokerage business),21222,-789,4,0148(brokerage business),22748,159
5,0275(brokerage business),10539,4124,5,0253(brokerage business),19846,-133,5,0272(brokerage business),19736,639
6,0103(brokerage business),10187,6881,6,0275(brokerage business),15710,1905,6,0275(brokerage business),17559,1776
7,0253(brokerage business),9464,-5416,7,0082(brokerage business),14913,-5,7,0253(brokerage business),16362,-359
8,0058(brokerage business),8327,3575,8,0272(brokerage business),14538,549,8,0239(brokerage business),15459,5144
9,0009(brokerage business),6336,4977,9,0034(brokerage business),14174,321,9,0103(brokerage business),15124,2432
10,0059(brokerage business),6004,4429,10,0103(brokerage business),12927,6303,10,0003(brokerage business),11189,342
11,0239(brokerage business),5563,1213,11,0058(brokerage business),10141,3010,11,0059(brokerage business),10270,3482
12,0084(brokerage business),5500,5500,12,0081(brokerage business),6892,1153,12,0034(brokerage business),9468,341
13,0007(brokerage business),5191,3139,13,0003(brokerage business),6812,979,13,0305(brokerage business),9063,211
14,0259(brokerage business),4598,3566,14,0274(brokerage business),6780,65,14,0009(brokerage business),8929,500
15,0272(brokerage business),4388,-368,15,0009(brokerage business),6505,3684,15,0277(brokerage business),8392,1320
16,0271(brokerage business),4075,2866,16,0096(brokerage business),6441,1348,16,0084(brokerage business),7987,5500
17,0125(brokerage business),3428,1225,17,0095(brokerage business),6377,3,17,0002(brokerage business),6589,26
18,0096(brokerage business),2797,1565,18,0137(brokerage business),6181,457,18,0081(brokerage business),5285,-390
19,0081(brokerage business),2737,1607,19,0186(brokerage business),5022,93,19,0123(brokerage business),4916,193
20,0274(brokerage business),2712,1227,20,0308(brokerage business),3561,197,20,0169(brokerage business),4863,-4
Total,,217081,48963,Total,,351045,41764,Total,,318911,33402
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,295362,-4820,Name of FF Member/OSBP,150277,-2190,Name of FF Member/OSBP,150277,-2190,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2609,,,,,,,,,,2026-08-19,
1,0163(brokerage business),2144,-1556,1,0004(brokerage business),2991,-152,1,0148(brokerage business),3492,-69
2,0148(brokerage business),1983,-247,2,0148(brokerage business),2413,-256,2,0004(brokerage business),1487,-80
3,0004(brokerage business),1976,-1650,3,0272(brokerage business),1588,-96,3,0163(brokerage business),1063,-41
4,0253(brokerage business),1573,-668,4,0043(brokerage business),1120,-11,4,0274(brokerage business),778,-2
5,0081(brokerage business),1442,-844,5,0163(brokerage business),655,-159,5,0018(brokerage business),736,-172
6,0275(brokerage business),1004,61,6,0018(brokerage business),593,15,6,0151(brokerage business),664,-80
7,0161(brokerage business),395,365,7,0253(brokerage business),567,-18,7,0049(brokerage business),649,-6
8,0272(brokerage business),375,64,8,0240(brokerage business),453,-2,8,0137(brokerage business),608,-117
9,0288(brokerage business),375,263,9,0288(brokerage business),389,-357,9,0153(brokerage business),519,-14
10,0137(brokerage business),296,159,10,0298(brokerage business),364,-32,10,0240(brokerage business),509,2
11,0274(brokerage business),250,-395,11,0125(brokerage business),361,1,11,0335(brokerage business),484,-51
12,0018(brokerage business),199,-65,12,0059(brokerage business),336,-7,12,0253(brokerage business),461,-47
13,0298(brokerage business),166,-19,13,0008(brokerage business),327,-30,13,0272(brokerage business),453,-101
14,0082(brokerage business),129,48,14,0389(brokerage business),267,-34,14,0372(brokerage business),431,0
15,0151(brokerage business),109,-183,15,0081(brokerage business),261,-7,15,0277(brokerage business),400,-32
16,0240(brokerage business),84,-201,16,0161(brokerage business),226,-3,16,0003(brokerage business),379,-34
17,0257(brokerage business),71,36,17,0082(brokerage business),223,5,17,0244(brokerage business),374,2
18,0139(brokerage business),67,-8,18,0096(brokerage business),223,0,18,0007(brokerage business),327,-12
19,0323(brokerage business),62,-72,19,0308(brokerage business),206,-2,19,0103(brokerage business),243,-1
20,0335(brokerage business),62,-113,20,0123(brokerage business),199,0,20,0076(brokerage business),238,0
Total,,12762,-5025,Total,,13762,-1145,Total,,14295,-855
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-08-19,
1,0163(brokerage business),44465,2623,1,0148(brokerage business),10131,480,1,0148(brokerage business),14612,153
2,0004(brokerage business),38430,-3570,2,0004(brokerage business),10114,108,2,0163(brokerage business),10877,-246
3,0275(brokerage business),29389,7621,3,0163(brokerage business),9625,-345,3,0004(brokerage business),9038,-630
4,0148(brokerage business),22337,-4234,4,0253(brokerage business),7217,172,4,0253(brokerage business),6692,816
5,0253(brokerage business),17278,-1588,5,0272(brokerage business),5166,-469,5,0139(brokerage business),5352,-604
6,0081(brokerage business),10578,-318,6,0018(brokerage business),4626,32,6,0239(brokerage business),4956,-504
7,0272(brokerage business),9752,3496,7,0123(brokerage business),4439,290,7,0272(brokerage business),4375,-779
8,0259(brokerage business),8113,450,8,0240(brokerage business),4207,3,8,0240(brokerage business),3706,244
9,0298(brokerage business),6749,-215,9,0103(brokerage business),3458,141,9,0069(brokerage business),3066,3
10,0240(brokerage business),5323,42,10,0082(brokerage business),3260,-379,10,0335(brokerage business),2600,46
11,0018(brokerage business),3502,-196,11,0239(brokerage business),3056,-231,11,0123(brokerage business),2246,27
12,0123(brokerage business),3325,-2632,12,0288(brokerage business),2911,270,12,0137(brokerage business),2246,-6
13,0069(brokerage business),3018,-204,13,0034(brokerage business),2764,129,13,0003(brokerage business),2132,-1
14,0161(brokerage business),3010,851,14,0003(brokerage business),2572,-5,14,0082(brokerage business),2014,490
15,0082(brokerage business),2975,-1703,15,0125(brokerage business),2531,59,15,0161(brokerage business),1995,196
16,0034(brokerage business),2880,27,16,0298(brokerage business),2140,70,16,0059(brokerage business),1912,-96
17,0186(brokerage business),2044,437,17,0323(brokerage business),2021,-19,17,0153(brokerage business),1703,-43
18,0268(brokerage business),1919,-61,18,0275(brokerage business),1955,-260,18,0259(brokerage business),1635,10
19,0288(brokerage business),1702,139,19,0268(brokerage business),1688,-217,19,0308(brokerage business),1576,-162
20,0153(brokerage business),1540,675,20,0096(brokerage business),1634,-42,20,0034(brokerage business),1557,-179
Total,,218329,1640,Total,,85515,-213,Total,,84290,-1265
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2609,,,,,,,,,,2026-08-19,
1,8163(brokerage business),1653,-1689,1,8103(brokerage business),1576,-228,1,8023(brokerage business),501,0
2,8271(brokerage business),1231,-2043,2,8004(brokerage business),1006,-313,2,8148(brokerage business),347,-99
3,8275(brokerage business),1194,-2811,3,8018(brokerage business),935,1,3,8272(brokerage business),339,-33
4,8148(brokerage business),899,-783,4,8319(brokerage business),713,-210,4,8004(brokerage business),318,-60
5,8004(brokerage business),739,-1235,5,8253(brokerage business),420,-51,5,8275(brokerage business),229,-66
6,8059(brokerage business),638,58,6,8163(brokerage business),406,-116,6,8169(brokerage business),213,9
7,8103(brokerage business),554,-519,7,8148(brokerage business),162,-334,7,8081(brokerage business),162,-79
8,8034(brokerage business),524,37,8,8288(brokerage business),161,-98,8,8240(brokerage business),149,-43
9,8333(brokerage business),421,-927,9,8077(brokerage business),100,-102,9,8077(brokerage business),120,-38
10,8272(brokerage business),392,-1602,10,8151(brokerage business),72,-37,10,8151(brokerage business),120,-28
11,8186(brokerage business),379,-475,11,8274(brokerage business),64,-15,11,8163(brokerage business),116,-21
12,8240(brokerage business),328,-684,12,8008(brokerage business),61,0,12,8156(brokerage business),106,0
13,8288(brokerage business),315,-149,13,8311(brokerage business),58,2,13,8298(brokerage business),106,-64
14,8349(brokerage business),267,37,14,8272(brokerage business),52,-237,14,8069(brokerage business),104,-37
15,8153(brokerage business),242,101,15,8137(brokerage business),50,-34,15,8059(brokerage business),95,-10
16,8077(brokerage business),230,-348,16,8069(brokerage business),45,-5,16,8333(brokerage business),95,-10
17,8319(brokerage business),230,-686,17,8034(brokerage business),42,-182,17,8308(brokerage business),90,-43
18,8018(brokerage business),228,-275,18,8161(brokerage business),41,-8,18,8178(brokerage business),87,-114
19,8081(brokerage business),223,61,19,8275(brokerage business),37,-26,19,8186(brokerage business),87,-82
20,8268(brokerage business),207,-209,20,8049(brokerage business),32,-1,20,8137(brokerage business),85,-30
Total,,10894,-14141,Total,,6033,-1994,Total,,3469,-848
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2610,,,,,,,,,,2026-08-19,
1,8163(brokerage business),49563,10999,1,8148(brokerage business),8509,375,1,8004(brokerage business),10319,-1259
2,8148(brokerage business),39657,10784,2,8004(brokerage business),8094,996,2,8163(brokerage business),9384,3019
3,8275(brokerage business),35204,10791,3,8163(brokerage business),8068,2364,3,8148(brokerage business),8158,1384
4,8004(brokerage business),33899,11357,4,8288(brokerage business),3619,61,4,8372(brokerage business),6891,3469
5,8253(brokerage business),17936,3728,5,8184(brokerage business),2652,261,5,8103(brokerage business),5778,1661
6,8123(brokerage business),14077,6121,6,8253(brokerage business),2558,-60,6,8272(brokerage business),4114,-184
7,8298(brokerage business),7835,2736,7,8335(brokerage business),2290,109,7,8319(brokerage business),2669,315
8,8186(brokerage business),7076,2820,8,8272(brokerage business),2166,125,8,8096(brokerage business),2303,1396
9,8272(brokerage business),6909,1081,9,8082(brokerage business),2090,2,9,8253(brokerage business),2144,-358
10,8081(brokerage business),6808,850,10,8268(brokerage business),2073,247,10,8333(brokerage business),2056,158
11,8308(brokerage business),5553,3423,11,8161(brokerage business),1788,-415,11,8018(brokerage business),1985,96
